latitude,longitude,lat-long
43.65151,-79.379223,"43.6506,-79.381285"
43.651515,-79.475391,"43.65182,-79.47421"
43.651529,-79.406014,"43.6519501,-79.4060978"
43.65153,-79.409199,"43.651603,-79.408346"
43.651563,-79.392415,"43.652823,-79.393388"
43.65159,-79.445886,"43.6508333333333,-79.4430555555556"
43.65161,-79.381717,"43.653264,-79.382458"
43.65168,-79.375323,"43.652634,-79.374222"
43.651684,-79.473081,"43.65182,-79.47421"
43.651697,-79.365789,"43.651885,-79.3649"
43.651741,-79.366731,"43.649709,-79.364184"
43.651753,-79.451445,"43.6521,-79.4486"
43.651802,-79.372865,"43.65003919999999,-79.3733541"
43.651802,-79.372865,"43.651118,-79.369411"
43.65181,-79.409097,"43.651603,-79.408346"
43.65197,-79.408197,"43.651603,-79.408346"
43.651982,-79.408283,"43.651281,-79.411717"
43.651999,-79.379441,"43.6517925,-79.38269509999999"
43.652042,-79.404861,"43.6519501,-79.4060978"
43.652058,-79.379404,"43.651838,-79.378743"
43.652136,-79.365158,"43.653359,-79.365023"
43.652228,-79.379384,"43.653264,-79.382458"
43.652379,-79.378847,"43.652276,-79.380701"
43.652419,-79.355806,"43.6535,-79.354068"
43.652443,-79.372546,"43.6509552,-79.3707"
43.652506,-79.391023,"43.6545174,-79.3895315"
43.65253,-79.440817,"43.6538888888889,-79.4413888888889"
43.65257,-79.4318,"43.65277778,-79.42972222"
43.652625,-79.357615,"43.6535,-79.354068"
43.652749,-79.376849,"43.651678,-79.375233"
43.652834,-79.357835,"43.652219,-79.354455"
43.652884,-79.468972,"43.65389,-79.4675"
43.652891,-79.401182,"43.653766,-79.4016759"
43.652906,-79.361493,"43.652686,-79.358395"
43.652958,-79.397172,"43.654074,-79.398115"
43.652986,-79.360384,"43.653809,-79.3595"
43.653042,-79.468343,"43.65389,-79.4675"
43.653074,-79.363537,"43.65205,-79.362198"
43.653081,-79.357078,"43.6535,-79.354068"
43.653116,-79.396543,"43.652823,-79.393388"
43.653124,-79.375595,"43.653236,-79.376716"
43.653168,-79.427454,"43.65277778,-79.42972222"
43.653218,-79.467615,"43.6535269,-79.4650569"
43.653264,-79.380578,"43.652822,-79.378208"
43.653285,-79.400403,"43.653766,-79.4016759"
43.653328,-79.374276,"43.6544444,-79.3711111111111"
43.653338,-79.368715,"43.653359,-79.365023"
43.653352,-79.375496,"43.652777,-79.372637"
43.653363,-79.386951,"43.652327224103,-79.3882538196087"
43.653414,-79.390887,"43.652823,-79.393388"
43.653438,-79.466771,"43.6525077,-79.4654233"
43.653438,-79.466771,"43.6543604,-79.4655296"
43.653447,-79.369527,"43.651118,-79.369411"
43.653473,-79.362191,"43.653809,-79.3595"
43.653493,-79.38052,"43.655431,-79.380653"
43.65355,-79.401381,"43.652473,-79.401456"
43.653573,-79.364685,"43.6552778,-79.36583333333333"
43.653602,-79.370486,"43.6544444,-79.3711111111111"
43.653627,-79.392604,"43.6545174,-79.3895315"
43.653644,-79.379983,"43.652276,-79.380701"
43.65365,-79.358198,"43.652686,-79.358395"
43.653662,-79.4453,"43.6521,-79.4486"
43.65369,-79.380131,"43.6517925,-79.38269509999999"
43.653696,-79.380039,"43.652822,-79.378208"
43.65371,-79.445297,"43.654004,-79.444792"
43.653748,-79.380094,"43.653264,-79.382458"
43.653748,-79.380094,"43.651838,-79.378743"
43.653748,-79.380094,"43.655431,-79.380653"
43.653755,-79.380001,"43.655766,-79.3802"
43.653763,-79.396132,"43.654074,-79.398115"
43.653807,-79.380056,"43.651838,-79.378743"
43.653848,-79.360895,"43.6561111,-79.36138888888888"
43.653892,-79.444448,"43.6538888888889,-79.4413888888889"
43.653902,-79.466565,"43.6525077,-79.4654233"
43.653902,-79.466565,"43.6535269,-79.4650569"
43.653902,-79.466565,"43.65389,-79.4675"
43.653902,-79.466565,"43.65412449999999,-79.4636388"
43.653902,-79.466565,"43.6543604,-79.4655296"
43.653903,-79.425842,"43.65277778,-79.42972222"
43.653954,-79.423606,"43.6544915,-79.422634"
43.654011,-79.452042,"43.6534268,-79.4512787"
43.654032,-79.426377,"43.656945,-79.424911"
43.654055,-79.444521,"43.654004,-79.444792"
43.654065,-79.402024,"43.6537513,-79.4028245"
43.654078,-79.398753,"43.654905,-79.398448"
43.654093,-79.39151,"43.655227,-79.39201"
43.654113,-79.380479,"43.653236,-79.376716"
43.654172,-79.369595,"43.6535052,-79.3667689"
43.654229,-79.422902,"43.656945,-79.424911"
43.654232,-79.462831,"43.6535269,-79.4650569"
43.654245,-79.444225,"43.6538888888889,-79.4413888888889"
43.654251,-79.40023,"43.654905,-79.398448"
43.654285,-79.452132,"43.6534268,-79.4512787"
43.654332,-79.451485,"43.6534268,-79.4512787"
43.654343,-79.390474,"43.6560758,-79.393259"
43.654343,-79.390474,"43.65263,-79.38766"
43.654443,-79.399139,"43.654074,-79.398115"
43.654443,-79.399139,"43.6568254,-79.3966159"
43.654453,-79.387406,"43.6558557,-79.3894093"
43.654509,-79.399009,"43.6568254,-79.3966159"
43.654567,-79.443668,"43.654004,-79.444792"
43.654576,-79.40117,"43.6537513,-79.4028245"
43.654576,-79.40117,"43.652473,-79.401456"
43.654588,-79.391728,"43.6558557,-79.3894093"
43.654604,-79.465416,"43.65412449999999,-79.4636388"
43.654618,-79.386684,"43.6558557,-79.3894093"
43.654625,-79.452262,"43.6563889,-79.45166666666667"
43.654632,-79.459669,"43.65412449999999,-79.4636388"
43.654657,-79.365231,"43.653359,-79.365023"
43.654689,-79.421994,"43.6544915,-79.422634"
43.654706,-79.46632,"43.6525077,-79.4654233"
43.654793,-79.387366,"43.6545174,-79.3895315"
43.6548,-79.41584,"43.656296,-79.414663"
43.654804,-79.359317,"43.653809,-79.3595"
43.654821,-79.424025,"43.656945,-79.424911"
43.65485,-79.38733,"43.65637299999999,-79.38781039999999"
43.654858,-79.460407,"43.654501,-79.460053"
43.654865,-79.35381,"43.652219,-79.354455"
43.654867,-79.421087,"43.6544915,-79.422634"
43.654881,-79.402388,"43.653766,-79.4016759"
43.654937,-79.341151,"43.6544839,-79.34105699999999"
43.654943,-79.400761,"43.654905,-79.398448"
43.654943,-79.400761,"43.6537513,-79.4028245"
43.654944,-79.386829,"43.65637299999999,-79.38781039999999"
43.654955,-79.36654,"43.6535052,-79.3667689"
43.654959,-79.420588,"43.655,-79.418889"
43.654983,-79.380103,"43.656094,-79.381484"
43.655018,-79.402036,"43.652473,-79.401456"
43.655019,-79.414468,"43.656296,-79.414663"
43.655165,-79.433839,"43.6554793,-79.4302462"
43.655221,-79.38533,"43.656518,-79.389099"
43.655234,-79.414507,"43.65246,-79.413528"
43.655247,-79.456635,"43.654501,-79.460053"
43.655304,-79.467352,"43.65716,-79.46478"
43.655304,-79.379546,"43.6559476,-79.37558829999999"
43.655314,-79.38095,"43.655431,-79.380653"
43.655318,-79.402551,"43.6576,-79.4032"
43.65532,-79.4141,"43.656296,-79.414663"
43.655363,-79.386434,"43.656518,-79.389099"
43.655363,-79.386434,"43.656026,-79.385327"
43.655368,-79.41883,"43.655,-79.418889"
43.655374,-79.457965,"43.654501,-79.460053"
43.655442,-79.417813,"43.655,-79.418889"
43.655448,-79.451534,"43.6563889,-79.45166666666667"
43.655471,-79.413563,"43.65246,-79.413528"
43.655472,-79.380321,"43.657024,-79.377257"
43.655472,-79.380321,"43.656094,-79.381484"
43.655513,-79.340167,"43.6544839,-79.34105699999999"
43.655516,-79.358775,"43.656638,-79.358749"
43.655538,-79.365464,"43.6552778,-79.36583333333333"
43.655577,-79.376551,"43.6559476,-79.37558829999999"
43.655577,-79.376551,"43.657266,-79.374756"
43.655609,-79.354991,"43.6548521,-79.35397680000001"
43.655631,-79.382777,"43.656094,-79.381484"
43.655631,-79.382777,"43.656729,-79.382736"
43.655646,-79.384884,"43.656026,-79.385327"
43.655657,-79.356834,"43.656784782853144,-79.35627385059036"
43.655667,-79.433979,"43.6555556,-79.43361111111112"
43.655668,-79.372965,"43.6544444,-79.3711111111111"
43.655675,-79.393772,"43.6560758,-79.393259"
43.655701,-79.357776,"43.6548521,-79.35397680000001"
43.655729,-79.3791,"43.656633,-79.379625"
43.655729,-79.3791,"43.655766,-79.3802"
43.65576,-79.462656,"43.65716,-79.46478"
43.655772,-79.364315,"43.6561111,-79.36138888888888"
43.655804,-79.337689,"43.6544839,-79.34105699999999"
43.655806,-79.372613,"43.658295,-79.372346"
43.655821,-79.454156,"43.6563889,-79.45166666666667"
43.655821,-79.356112,"43.656784782853144,-79.35627385059036"
43.655865,-79.393475,"43.6575,-79.39527777777778"
43.655866,-79.402732,"43.6576,-79.4032"
43.655878,-79.39329,"43.6568254,-79.3966159"
43.655952,-79.363613,"43.6552778,-79.36583333333333"
43.655952,-79.392273,"43.6575,-79.39527777777778"
43.655981,-79.377176,"43.657024,-79.377257"
43.656009,-79.409254,"43.6563888888889,-79.4091666666667"
43.656024,-79.383284,"43.657838,-79.38631"
43.656045,-79.363113,"43.6561111,-79.36138888888888"
43.656052,-79.434088,"43.6555556,-79.43361111111112"
43.656052,-79.434088,"43.657343,-79.43112"
43.656102,-79.392531,"43.6580442,-79.3927404"
43.656102,-79.392531,"43.655227,-79.39201"
43.65616,-79.39249,"43.655227,-79.39201"
43.65616,-79.39249,"43.6580442,-79.3927404"
43.656186,-79.454542,"43.657192,-79.452559"
43.656227,-79.388483,"43.657763,-79.389165"
43.656227,-79.388483,"43.6578449,-79.3899265"
43.656279,-79.374605,"43.657266,-79.374756"
43.656295,-79.376712,"43.6582,-79.3768"
43.656366,-79.377284,"43.656927,-79.378497"
43.656409,-79.399125,"43.658148,-79.398167"
43.656414,-79.357234,"43.656638,-79.358749"
43.656415,-79.399033,"43.658148,-79.398167"
43.656427,-79.337987,"43.657991,-79.340075"
43.656466,-79.396796,"43.6575,-79.39527777777778"
43.656479,-79.357104,"43.6548521,-79.35397680000001"
43.656513,-79.435471,"43.6555556,-79.43361111111112"
43.656518,-79.357344,"43.656638,-79.358749"
43.65652,-79.4084,"43.6563888888889,-79.4091666666667"
43.656531,-79.465165,"43.6543604,-79.4655296"
43.656575,-79.38059,"43.656311,-79.379158"
43.656582,-79.380498,"43.657024,-79.377257"
43.656595,-79.380313,"43.6582,-79.3768"
43.656747,-79.452248,"43.657192,-79.452559"
43.656749,-79.46679,"43.65716,-79.46478"
43.656778,-79.407179,"43.6563888888889,-79.4091666666667"
43.656799,-79.399935,"43.658148,-79.398167"
43.656804,-79.406809,"43.6571,-79.4056"
43.656817,-79.380348,"43.656927,-79.378497"
43.656842,-79.338087,"43.657991,-79.340075"
43.65685,-79.3768,"43.6574766,-79.373446"
43.656863,-79.380496,"43.656311,-79.379158"
43.656872,-79.448995,"43.6585504,-79.4497659"
43.65689,-79.376245,"43.6574766,-79.373446"
43.656927,-79.434415,"43.657343,-79.43112"
43.656967,-79.38048,"43.655766,-79.3802"
43.656972,-79.374341,"43.6559476,-79.37558829999999"
43.656992,-79.381031,"43.656311,-79.379158"
43.657057,-79.384781,"43.656026,-79.385327"
43.657057,-79.384781,"43.657838,-79.38631"
43.65706,-79.380252,"43.657424,-79.381019"
43.657065,-79.376928,"43.657266,-79.374756"
43.657106,-79.35697,"43.656784782853144,-79.35627385059036"
43.657112,-79.403352,"43.6571,-79.4056"
43.657117,-79.380863,"43.656927,-79.378497"
43.657226,-79.404866,"43.6576,-79.4032"
43.657254,-79.386692,"43.657763,-79.389165"
43.657349,-79.402408,"43.6571,-79.4056"
43.657373,-79.383522,"43.656729,-79.382736"
43.65739,-79.448049,"43.6585504,-79.4497659"
43.657456,-79.434079,"43.657343,-79.43112"
43.657504,-79.390229,"43.657763,-79.389165"
43.65767,-79.381746,"43.656633,-79.379625"
43.657717,-79.370252,"43.658295,-79.372346"
43.657737,-79.487757,"43.658574,-79.487246"
43.6578,-79.389248,"43.656518,-79.389099"
43.6578,-79.389248,"43.659226,-79.390213"
43.657825,-79.382706,"43.656729,-79.382736"
43.657825,-79.382706,"43.65988,-79.38279"
43.657825,-79.382706,"43.657424,-79.381019"
43.657833,-79.378733,"43.6582,-79.3768"
43.657889,-79.372524,"43.6574766,-79.373446"
43.657963,-79.417889,"43.660414,-79.415646"
43.657997,-79.371044,"43.658295,-79.372346"
43.657997,-79.378011,"43.656633,-79.379625"
43.658042,-79.371192,"43.658777,-79.369596"
43.658159,-79.352508,"43.659471,-79.350325"
43.658178,-79.399501,"43.660274,-79.398049"
43.658192,-79.389263,"43.65637299999999,-79.38781039999999"
43.658208,-79.397542,"43.660274,-79.398049"
43.658228,-79.452719,"43.6585504,-79.4497659"
43.658255,-79.441595,"43.6587734,-79.443054"
43.658267,-79.442205,"43.6587734,-79.443054"
43.658364,-79.453162,"43.657192,-79.452559"
43.658484,-79.368971,"43.658816,-79.367318"
43.658604,-79.385121,"43.660439,-79.385525"
43.65862,-79.441981,"43.6587734,-79.443054"
43.658636,-79.382045,"43.65988,-79.38279"
43.658641,-79.486921,"43.658574,-79.487246"
43.658722,-79.488103,"43.658574,-79.487246"
43.658757,-79.394969,"43.660296,-79.397107"
43.658763,-79.368397,"43.658816,-79.367318"
43.658777,-79.388529,"43.65995,-79.38964"
43.658777,-79.388529,"43.6578449,-79.3899265"
43.658801,-79.394784,"43.6560758,-79.393259"
43.658801,-79.384732,"43.658938,-79.383518"
43.658816,-79.34962,"43.6593483,-79.34993659999999"
43.65883,-79.349983,"43.659471,-79.350325"
43.658847,-79.439633,"43.6586525,-79.440502"
43.658902,-79.349213,"43.6593483,-79.34993659999999"
43.658911,-79.351412,"43.659471,-79.350325"
43.658914,-79.394007,"43.660296,-79.397107"
43.658963,-79.440353,"43.6589882,-79.438715"
43.658999,-79.390514,"43.661803,-79.389682"
43.65901,-79.388038,"43.657838,-79.38631"
43.659011,-79.391124,"43.65995,-79.38964"
43.659032,-79.349748,"43.6593483,-79.34993659999999"
43.659049,-79.439946,"43.6586525,-79.440502"
43.659063,-79.391179,"43.6580442,-79.3927404"
43.65909,-79.366028,"43.658777,-79.369596"
43.659091,-79.336479,"43.6592088,-79.3348396"
43.659224,-79.381994,"43.6591666666667,-79.3855555555556"
43.659224,-79.381994,"43.657424,-79.381019"
43.65927,-79.43769,"43.6586525,-79.440502"
43.659295,-79.389533,"43.6578449,-79.3899265"
43.659295,-79.484127,"43.6596299,-79.4799176"
43.659333,-79.389773,"43.659226,-79.390213"
43.659374,-79.420873,"43.65905,-79.422988"
43.659374,-79.330212,"43.659195,-79.329196"
43.659443,-79.439167,"43.6589882,-79.438715"
43.659458,-79.438188,"43.6589882,-79.438715"
43.659527,-79.366191,"43.6613642,-79.3641171"
43.659618,-79.465942,"43.65917,-79.46997"
43.659621,-79.38429,"43.660087,-79.385655"
43.659623,-79.363307,"43.660207,-79.361275"
43.65963,-79.437374,"43.66083333333333,-79.43583333333333"
43.659683,-79.366356,"43.659575,-79.365769"
43.659729,-79.436782,"43.66083333333333,-79.43583333333333"
43.659732,-79.482,"43.6596299,-79.4799176"
43.659842,-79.364932,"43.659575,-79.365769"
43.659974,-79.360791,"43.660207,-79.361275"
43.660002,-79.398342,"43.662085,-79.397735"
43.660011,-79.361826,"43.6617908,-79.361515"
43.660019,-79.368701,"43.658816,-79.367318"
43.660031,-79.433417,"43.6602021,-79.4342726"
43.660056,-79.480649,"43.6596299,-79.4799176"
43.660059,-79.385961,"43.658938,-79.383518"
43.660104,-79.389989,"43.659226,-79.390213"
43.660132,-79.417394,"43.660414,-79.415646"
43.660139,-79.433192,"43.6608333,-79.43166666666667"
43.660153,-79.377699,"43.6614605,-79.37894570000002"
43.660172,-79.434561,"43.6602021,-79.4342726"
43.660174,-79.361899,"43.6617908,-79.361515"
43.660216,-79.360549,"43.660207,-79.361275"
43.660218,-79.32953,"43.659195,-79.329196"
43.660218,-79.377569,"43.6614605,-79.37894570000002"
43.660255,-79.432657,"43.66083333333333,-79.43583333333333"
43.660295,-79.385811,"43.660087,-79.385655"
43.660341,-79.389045,"43.661803,-79.389682"
43.660349,-79.32915,"43.659195,-79.329196"
43.660388,-79.342622,"43.6605603,-79.3437663"
43.660487,-79.34203,"43.6605603,-79.3437663"
43.660489,-79.406322,"43.66,-79.4088888888889"
43.660534,-79.397211,"43.662085,-79.397735"
43.660589,-79.378657,"43.66207,-79.37617"
43.66062,-79.412235,"43.66,-79.4088888888889"
43.660664,-79.383812,"43.658938,-79.383518"
43.660664,-79.383812,"43.659777,-79.382767"
43.660667,-79.384705,"43.660439,-79.385525"
43.660671,-79.34103,"43.6605603,-79.3437663"
43.6607,-79.3826,"43.6622222,-79.3825"
43.660726,-79.432359,"43.6608333,-79.43166666666667"
43.660726,-79.432359,"43.6602021,-79.4342726"
43.660733,-79.38518,"43.6591666666667,-79.3855555555556"
43.660761,-79.34212,"43.657991,-79.340075"
43.660788,-79.383645,"43.660439,-79.385525"
43.660821,-79.365368,"43.659575,-79.365769"
43.660856,-79.429808,"43.661705,-79.425734"
43.660881,-79.383146,"43.65988,-79.38279"
43.660966,-79.382738,"43.6591666666667,-79.3855555555556"
43.66099,-79.366143,"43.662132,-79.3656796"
43.661038,-79.474915,"43.66073,-79.47149"
43.66104,-79.420345,"43.65905,-79.422988"
43.661133,-79.381222,"43.660694,-79.379052"
43.661162,-79.430231,"43.6608333,-79.43166666666667"
43.661245,-79.400551,"43.6616667,-79.40138888888889"
43.66125,-79.381147,"43.662712,-79.379903"
43.661254,-79.339954,"43.661673,-79.337789"
43.661274,-79.339676,"43.661673,-79.337789"
43.661282,-79.381479,"43.659777,-79.382767"
43.661337,-79.427827,"43.66189,-79.42679"
43.66135,-79.40992,"43.66,-79.4088888888889"
43.661353,-79.339361,"43.661673,-79.337789"
43.661378,-79.399497,"43.6616667,-79.40138888888889"
43.661415,-79.380425,"43.6614605,-79.37894570000002"
43.66146,-79.380573,"43.662712,-79.379903"
43.661468,-79.383566,"43.662862,-79.383572"
43.66147,-79.385858,"43.660087,-79.385655"
43.661475,-79.383474,"43.659777,-79.382767"
43.661476,-79.312449,"43.663162,-79.309765"
43.661476,-79.3997,"43.662085,-79.397735"
43.661519,-79.341726,"43.6623658,-79.3413344"
43.661542,-79.426551,"43.66189,-79.42679"
43.66155,-79.381662,"43.6622222,-79.3825"
43.661626,-79.379056,"43.660694,-79.379052"
43.661739,-79.426162,"43.661705,-79.425734"
43.66176,-79.416626,"43.660414,-79.415646"
43.66177,-79.33592,"43.6592088,-79.3348396"
43.661777,-79.446416,"43.663337,-79.446444"
43.661788,-79.369075,"43.658777,-79.369596"
43.661807,-79.390494,"43.65995,-79.38964"
43.661892,-79.447136,"43.663337,-79.446444"
43.661892,-79.447136,"43.661324,-79.449534"
43.661893,-79.372272,"43.663102,-79.373181"
43.661913,-79.340151,"43.6623658,-79.3413344"
43.661919,-79.379664,"43.660694,-79.379052"
43.66201,-79.424755,"43.661705,-79.425734"
43.662057,-79.321798,"43.660206,-79.3244"
43.662071,-79.446229,"43.663337,-79.446444"
43.662213,-79.386444,"43.661803,-79.389682"
43.662227,-79.446394,"43.664182,-79.449066"
43.662264,-79.425123,"43.662403,-79.423098"
43.662267,-79.335251,"43.6592088,-79.3348396"
43.662419,-79.40448,"43.661975,-79.407896"
43.662426,-79.422905,"43.662403,-79.423098"
43.662453,-79.457888,"43.6641174,-79.4588522"
43.662457,-79.452235,"43.661324,-79.449534"
43.662476,-79.395978,"43.6637403,-79.39806449999999"
43.662503,-79.334306,"43.6626628,-79.3323698"
43.662513,-79.365026,"43.6613642,-79.3641171"
43.662515,-79.405477,"43.66402799999999,-79.40297869999999"
43.662516,-79.39851,"43.660274,-79.398049"
43.66254,-79.361012,"43.663993,-79.358534"
43.66254,-79.446725,"43.661324,-79.449534"
43.662579,-79.430037,"43.66189,-79.42679"
43.662591,-79.376591,"43.66207,-79.37617"
43.662611,-79.403388,"43.6629228,-79.4018451"
43.66262,-79.403427,"43.6616667,-79.40138888888889"
43.66265,-79.376553,"43.663102,-79.373181"
43.662695,-79.397603,"43.6637403,-79.39806449999999"
43.6627,-79.404478,"43.66402799999999,-79.40297869999999"
43.662719,-79.367072,"43.662132,-79.3656796"
43.662765,-79.398175,"43.660296,-79.397107"
43.662779,-79.422681,"43.662403,-79.423098"
43.662834,-79.36376,"43.6613642,-79.3641171"
43.662957,-79.403256,"43.6629228,-79.4018451"
43.662957,-79.403256,"43.6637,-79.400053"
43.662986,-79.367255,"43.662132,-79.3656796"
43.662989,-79.332038,"43.6626628,-79.3323698"
43.66304,-79.362634,"43.663993,-79.358534"
43.663081,-79.341084,"43.6623658,-79.3413344"
43.663113,-79.384109,"43.6622222,-79.3825"
43.663188,-79.402405,"43.6637,-79.400053"
43.663188,-79.402405,"43.66402799999999,-79.40297869999999"
43.663289,-79.410277,"43.661975,-79.407896"
43.663341,-79.406608,"43.661975,-79.407896"
43.663351,-79.402477,"43.6629228,-79.4018451"
43.663364,-79.330936,"43.6626628,-79.3323698"
43.663447,-79.372519,"43.663102,-79.373181"
43.663455,-79.360783,"43.6617908,-79.361515"
43.663461,-79.344371,"43.663148,-79.347938"
43.663477,-79.410774,"43.661559,-79.413845"
43.663541,-79.417612,"43.6638889,-79.41888888888889"
43.663542,-79.319882,"43.665269,-79.319796"
43.663578,-79.390075,"43.663376,-79.392125"
43.66364,-79.410847,"43.663808,-79.410491"
43.663641,-79.394621,"43.663376,-79.392125"
43.66368,-79.328881,"43.663912,-79.327987"
43.663759,-79.394546,"43.6637403,-79.39806449999999"
43.663813,-79.327032,"43.663912,-79.327987"
43.663831,-79.380389,"43.662712,-79.379903"
43.663937,-79.386672,"43.665527,-79.387499"
43.663963,-79.415669,"43.663912,-79.416124"
43.664044,-79.402214,"43.6637,-79.400053"
43.664074,-79.307808,"43.665645,-79.304711"
43.664111,-79.416721,"43.6638889,-79.41888888888889"
43.664116,-79.388851,"43.663376,-79.392125"
43.664147,-79.412378,"43.661559,-79.413845"
43.664153,-79.331668,"43.66587,-79.33443"
43.664174,-79.343829,"43.663148,-79.347938"
43.664184,-79.384046,"43.662862,-79.383572"
43.664184,-79.384046,"43.66496415990742,-79.38355031526893"
43.664273,-79.414502,"43.664467,-79.414783"
43.664288,-79.342257,"43.665076,-79.341509"
43.664355,-79.415685,"43.663912,-79.416124"
43.664367,-79.416294,"43.663912,-79.416124"
43.664368,-79.4155,"43.6638889,-79.41888888888889"
43.664407,-79.3802,"43.6663308,-79.3809503"
43.664407,-79.3802,"43.662862,-79.383572"
43.664434,-79.41537,"43.664467,-79.414783"
43.664459,-79.380255,"43.6647688,-79.3772602"
43.66448,-79.360571,"43.663993,-79.358534"
43.664491,-79.380587,"43.6663308,-79.3809503"
43.66451,-79.384191,"43.664088,-79.387095"
43.664538,-79.37994,"43.663722,-79.380288"
43.664551,-79.379953,"43.6647688,-79.3772602"
43.664557,-79.412911,"43.661559,-79.413845"
43.66457,-79.325259,"43.663912,-79.327987"
43.664581,-79.373915,"43.66207,-79.37617"
43.664591,-79.360589,"43.665867,-79.362506"
43.664598,-79.45697,"43.6641174,-79.4588522"
43.664602,-79.387573,"43.665527,-79.387499"
43.664677,-79.367944,"43.664524,-79.36793"
43.664732,-79.384226,"43.664088,-79.387095"
43.664761,-79.386148,"43.665527,-79.387499"
43.664761,-79.368332,"43.664524,-79.36793"
43.66477,-79.413834,"43.664467,-79.414783"
43.664833,-79.385926,"43.665801,-79.384796"
43.664836,-79.391304,"43.665221,-79.394009"
43.664846,-79.502561,"43.6625395,-79.5030161"
43.664861,-79.451073,"43.665538,-79.451263"
43.664869,-79.380788,"43.66496415990742,-79.38355031526893"
43.664896,-79.460572,"43.6641174,-79.4588522"
43.664901,-79.455896,"43.66666667,-79.45833333333334"
43.664908,-79.455804,"43.66478,-79.45991"
43.664944,-79.352602,"43.662365,-79.351104"
43.664949,-79.412927,"43.6666667,-79.41166666666668"
43.664953,-79.454231,"43.665538,-79.451263"
43.665085,-79.447509,"43.664182,-79.449066"
43.665095,-79.320922,"43.665269,-79.319796"
43.665118,-79.380453,"43.6647688,-79.3772602"
43.665118,-79.380453,"43.663722,-79.380288"
43.665121,-79.352669,"43.662365,-79.351104"
43.665134,-79.352305,"43.662365,-79.351104"
43.665141,-79.461828,"43.66478,-79.45991"
43.665213,-79.459314,"43.66478,-79.45991"
43.665219,-79.411521,"43.6666667,-79.41166666666668"
43.665229,-79.380471,"43.663722,-79.380288"
43.665271,-79.352327,"43.667819,-79.35347"
43.665278,-79.411483,"43.6666667,-79.41166666666668"
43.665302,-79.376367,"43.666051,-79.374161"
43.665307,-79.439594,"43.6632257,-79.4397052"
43.665314,-79.467888,"43.66686,-79.46526"
43.665332,-79.466114,"43.66686,-79.46526"
43.665353,-79.468128,"43.66686,-79.46526"
43.665371,-79.480899,"43.665523,-79.484892"
43.665385,-79.380636,"43.66663,-79.38148"
43.665391,-79.410706,"43.663808,-79.410491"
43.665429,-79.490823,"43.664665,-79.489385"
43.665431,-79.485445,"43.665523,-79.484892"
43.665452,-79.409354,"43.66842,-79.410585"
43.66548,-79.38497,"43.66496415990742,-79.38355031526893"
43.66548,-79.39945,"43.667023,-79.401805"
43.665494,-79.449622,"43.665538,-79.451263"
43.665514,-79.35171,"43.665656,-79.352055"
43.665532,-79.408765,"43.663808,-79.410491"
43.665545,-79.467037,"43.66402,-79.46418"
43.665553,-79.492948,"43.664665,-79.489385"
43.665573,-79.468959,"43.6653032,-79.4701178"
43.665614,-79.447687,"43.664182,-79.449066"
43.66563,-79.472008,"43.6653032,-79.4701178"
43.665646,-79.342098,"43.665076,-79.341509"
43.665654,-79.469866,"43.6653032,-79.4701178"
43.665661,-79.3869,"43.664088,-79.387095"
43.665715,-79.368343,"43.664524,-79.36793"
43.665777,-79.350396,"43.665656,-79.352055"
43.665778,-79.372889,"43.6673,-79.374"
43.665795,-79.351708,"43.665656,-79.352055"
43.66581,-79.342171,"43.665076,-79.341509"
43.665835,-79.304392,"43.666325,-79.3014"
43.665862,-79.342226,"43.6672144,-79.3452697"
43.665875,-79.380854,"43.66663,-79.38148"
43.665919,-79.408078,"43.665846,-79.404998"
43.665919,-79.408078,"43.66842,-79.410585"
43.665919,-79.408078,"43.6662942,-79.4066433"
43.665929,-79.460271,"43.66666667,-79.45833333333334"
43.665955,-79.345607,"43.6672144,-79.3452697"
43.665973,-79.318863,"43.666224,-79.317693"
43.665976,-79.486422,"43.664665,-79.489385"
43.666006,-79.380595,"43.6663308,-79.3809503"
43.666057,-79.407726,"43.6662942,-79.4066433"
43.666065,-79.318363,"43.665269,-79.319796"
43.666126,-79.352556,"43.667819,-79.35347"
43.666155,-79.483223,"43.665523,-79.484892"
43.66617,-79.406949,"43.6677246,-79.4041365"
43.666314,-79.406505,"43.665846,-79.404998"
43.66633,-79.37148,"43.6673,-79.374"
43.666338,-79.404638,"43.6677246,-79.4041365"
43.666338,-79.404638,"43.665846,-79.404998"
43.666413,-79.405912,"43.6662942,-79.4066433"
43.666528,-79.314274,"43.667208,-79.312315"
43.666538,-79.316473,"43.666224,-79.317693"
43.666575,-79.297213,"43.666325,-79.3014"
43.666625,-79.419976,"43.6686111,-79.42027777777778"
43.666672,-79.380701,"43.669604,-79.381171"
43.666675,-79.386079,"43.6658804,-79.38761010000002"
43.666755,-79.404467,"43.6677246,-79.4041365"
43.666764,-79.44731,"43.667266,-79.443946"
43.666767,-79.385579,"43.6658804,-79.38761010000002"
43.666814,-79.314974,"43.667208,-79.312315"
43.666826,-79.385542,"43.665801,-79.384796"
43.666856,-79.403692,"43.667158,-79.402761"
43.666883,-79.331959,"43.66745,-79.329408"
43.666883,-79.331959,"43.66587,-79.33443"
43.6669,-79.394579,"43.665221,-79.394009"
43.667023,-79.385152,"43.66663,-79.38148"
43.667023,-79.385152,"43.665801,-79.384796"
43.667023,-79.385152,"43.6691099,-79.38551"
