latitude,longitude,lat-long
43.658704,-79.369801,"43.658816,-79.367318"
43.658725,-79.349325,"43.659471,-79.350325"
43.65884,-79.35084,"43.6593483,-79.34993659999999"
43.658868,-79.383807,"43.660439,-79.385525"
43.658914,-79.394007,"43.6580442,-79.3927404"
43.658949,-79.395837,"43.660296,-79.397107"
43.659029,-79.388555,"43.659226,-79.390213"
43.659048,-79.488249,"43.658574,-79.487246"
43.659049,-79.439946,"43.6589882,-79.438715"
43.659049,-79.391364,"43.6580442,-79.3927404"
43.659063,-79.391179,"43.657763,-79.389165"
43.659095,-79.416994,"43.660414,-79.415646"
43.659142,-79.439446,"43.6586525,-79.440502"
43.659214,-79.390642,"43.65995,-79.38964"
43.6593,-79.482611,"43.6596299,-79.4799176"
43.659318,-79.450089,"43.661324,-79.449534"
43.659433,-79.483775,"43.6596299,-79.4799176"
43.659453,-79.39079,"43.659226,-79.390213"
43.659493,-79.450772,"43.661324,-79.449534"
43.659538,-79.347397,"43.6605603,-79.3437663"
43.659621,-79.38429,"43.659777,-79.382767"
43.659643,-79.437189,"43.66083333333333,-79.43583333333333"
43.659664,-79.400673,"43.660274,-79.398049"
43.659717,-79.365894,"43.6613642,-79.3641171"
43.659788,-79.384281,"43.660087,-79.385655"
43.659817,-79.379236,"43.6614605,-79.37894570000002"
43.659847,-79.384243,"43.660439,-79.385525"
43.659871,-79.388549,"43.657838,-79.38631"
43.659891,-79.434563,"43.6608333,-79.43166666666667"
43.660043,-79.350516,"43.662365,-79.351104"
43.660064,-79.36208,"43.6613642,-79.3641171"
43.660106,-79.378346,"43.6614605,-79.37894570000002"
43.660152,-79.417117,"43.661559,-79.413845"
43.660154,-79.362176,"43.6617908,-79.361515"
43.660154,-79.362176,"43.660207,-79.361275"
43.660216,-79.360549,"43.6617908,-79.361515"
43.660257,-79.32965,"43.659195,-79.329196"
43.660262,-79.405585,"43.661975,-79.407896"
43.660295,-79.385811,"43.6591666666667,-79.3855555555556"
43.660344,-79.433747,"43.66083333333333,-79.43583333333333"
43.660406,-79.432121,"43.657343,-79.43112"
43.660489,-79.406322,"43.661975,-79.407896"
43.66066,-79.399336,"43.660296,-79.397107"
43.660733,-79.38518,"43.659777,-79.382767"
43.660842,-79.340216,"43.6623658,-79.3413344"
43.66086,-79.341528,"43.6605603,-79.3437663"
43.660965,-79.383533,"43.6622222,-79.3825"
43.660985,-79.372408,"43.663102,-79.373181"
43.661077,-79.399776,"43.662085,-79.397735"
43.661241,-79.429916,"43.6608333,-79.43166666666667"
43.661253,-79.386525,"43.661803,-79.389682"
43.661254,-79.382644,"43.662862,-79.383572"
43.661333,-79.339639,"43.661673,-79.337789"
43.66134,-79.339546,"43.661673,-79.337789"
43.661435,-79.357657,"43.663993,-79.358534"
43.661468,-79.376599,"43.660694,-79.379052"
43.661468,-79.383566,"43.660087,-79.385655"
43.66155,-79.381662,"43.660694,-79.379052"
43.661585,-79.33692,"43.6592088,-79.3348396"
43.661602,-79.381717,"43.662712,-79.379903"
43.661709,-79.427887,"43.66189,-79.42679"
43.661861,-79.371939,"43.663102,-79.373181"
43.661914,-79.335476,"43.6626628,-79.3323698"
43.662004,-79.390105,"43.663376,-79.392125"
43.662011,-79.426048,"43.661705,-79.425734"
43.662043,-79.444307,"43.663337,-79.446444"
43.662071,-79.446229,"43.663337,-79.446444"
43.662185,-79.425438,"43.66189,-79.42679"
43.662308,-79.42479,"43.661705,-79.425734"
43.66233,-79.406476,"43.66,-79.4088888888889"
43.66237,-79.424439,"43.662403,-79.423098"
43.662607,-79.398805,"43.6637,-79.400053"
43.66262,-79.403427,"43.66402799999999,-79.40297869999999"
43.662625,-79.386182,"43.664088,-79.387095"
43.662663,-79.403443,"43.6616667,-79.40138888888889"
43.662783,-79.422341,"43.662403,-79.423098"
43.66293,-79.403626,"43.6629228,-79.4018451"
43.662961,-79.388139,"43.663376,-79.392125"
43.662974,-79.463817,"43.66402,-79.46418"
43.662997,-79.379508,"43.66207,-79.37617"
43.663125,-79.400945,"43.6629228,-79.4018451"
43.663193,-79.382999,"43.66496415990742,-79.38355031526893"
43.663248,-79.388432,"43.661803,-79.389682"
43.663332,-79.330603,"43.6626628,-79.3323698"
43.663341,-79.384052,"43.6622222,-79.3825"
43.663351,-79.402477,"43.6616667,-79.40138888888889"
43.663357,-79.34038,"43.6623658,-79.3413344"
43.66343,-79.367325,"43.662132,-79.3656796"
43.663435,-79.418297,"43.6638889,-79.41888888888889"
43.663542,-79.319882,"43.666224,-79.317693"
43.663568,-79.329659,"43.663912,-79.327987"
43.66358,-79.448623,"43.665538,-79.451263"
43.66362,-79.417297,"43.663912,-79.416124"
43.663648,-79.394528,"43.662085,-79.397735"
43.663716,-79.412122,"43.661559,-79.413845"
43.663861,-79.367581,"43.664524,-79.36793"
43.66387,-79.319232,"43.665269,-79.319796"
43.663939,-79.380047,"43.662712,-79.379903"
43.664005,-79.417406,"43.6638889,-79.41888888888889"
43.664016,-79.384362,"43.66496415990742,-79.38355031526893"
43.664023,-79.368448,"43.664524,-79.36793"
43.664266,-79.414595,"43.663912,-79.416124"
43.664302,-79.38009,"43.6647688,-79.3772602"
43.664302,-79.38009,"43.66663,-79.38148"
43.664304,-79.368446,"43.662132,-79.3656796"
43.664352,-79.37304,"43.666233,-79.373327"
43.664353,-79.386754,"43.665527,-79.387499"
43.664355,-79.415685,"43.664467,-79.414783"
43.664403,-79.325863,"43.663912,-79.327987"
43.664458,-79.362438,"43.663993,-79.358534"
43.66451,-79.377223,"43.66207,-79.37617"
43.664523,-79.413373,"43.6666667,-79.41166666666668"
43.664576,-79.397202,"43.665221,-79.394009"
43.664646,-79.414001,"43.664467,-79.414783"
43.664729,-79.330684,"43.66587,-79.33443"
43.664732,-79.384226,"43.662862,-79.383572"
43.664741,-79.435808,"43.665327,-79.43235"
43.664871,-79.403188,"43.66402799999999,-79.40297869999999"
43.664871,-79.403188,"43.6637,-79.400053"
43.664918,-79.4595,"43.66666667,-79.45833333333334"
43.664931,-79.457024,"43.66478,-79.45991"
43.664948,-79.460627,"43.6641174,-79.4588522"
43.664978,-79.48626,"43.665523,-79.484892"
43.665022,-79.396478,"43.6637403,-79.39806449999999"
43.665113,-79.379751,"43.6647688,-79.3772602"
43.665212,-79.352785,"43.667819,-79.35347"
43.665241,-79.381081,"43.6663308,-79.3809503"
43.665242,-79.387254,"43.665801,-79.384796"
43.665244,-79.465024,"43.66686,-79.46526"
43.665309,-79.464895,"43.66686,-79.46526"
43.665321,-79.465504,"43.66402,-79.46418"
43.665351,-79.468923,"43.6653032,-79.4701178"
43.665358,-79.384887,"43.665527,-79.387499"
43.665361,-79.403406,"43.665846,-79.404998"
43.665377,-79.398545,"43.6637403,-79.39806449999999"
43.665378,-79.410891,"43.663808,-79.410491"
43.665384,-79.410799,"43.663808,-79.410491"
43.665391,-79.352246,"43.667819,-79.35347"
43.665391,-79.410706,"43.66842,-79.410585"
43.665391,-79.352246,"43.662365,-79.351104"
43.665463,-79.381116,"43.663722,-79.380288"
43.665489,-79.453232,"43.665538,-79.451263"
43.665512,-79.313372,"43.667208,-79.312315"
43.665512,-79.462121,"43.66478,-79.45991"
43.665562,-79.49206,"43.664665,-79.489385"
43.665567,-79.459625,"43.6641174,-79.4588522"
43.665586,-79.351488,"43.665656,-79.352055"
43.665616,-79.469901,"43.6653032,-79.4701178"
43.665618,-79.408357,"43.6666667,-79.41166666666668"
43.665654,-79.386992,"43.665801,-79.384796"
43.665659,-79.384608,"43.664088,-79.387095"
43.665751,-79.342208,"43.665076,-79.341509"
43.665757,-79.350814,"43.665656,-79.352055"
43.665772,-79.385638,"43.6658804,-79.38761010000002"
43.665789,-79.381262,"43.663722,-79.380288"
43.665823,-79.450199,"43.664182,-79.449066"
43.665834,-79.403349,"43.667158,-79.402761"
43.665862,-79.342226,"43.665076,-79.341509"
43.665976,-79.486422,"43.665523,-79.484892"
43.666043,-79.401738,"43.667333,-79.399429"
43.666094,-79.405674,"43.6662942,-79.4066433"
43.666153,-79.405637,"43.6662942,-79.4066433"
43.666206,-79.451102,"43.664182,-79.449066"
43.666269,-79.491613,"43.664665,-79.489385"
43.666276,-79.406265,"43.665846,-79.404998"
43.666287,-79.403788,"43.667023,-79.401805"
43.666317,-79.330467,"43.66587,-79.33443"
43.666527,-79.403872,"43.667023,-79.401805"
43.666531,-79.446665,"43.667266,-79.443946"
43.666535,-79.322188,"43.665269,-79.319796"
43.666578,-79.405191,"43.6677246,-79.4041365"
43.666637,-79.405153,"43.6677246,-79.4041365"
43.666716,-79.315566,"43.667208,-79.312315"
43.666726,-79.369111,"43.6682342,-79.3702641"
43.666856,-79.312829,"43.66908,-79.3149"
43.667017,-79.314491,"43.666224,-79.317693"
43.667112,-79.386242,"43.6658804,-79.38761010000002"
43.667232,-79.372325,"43.666051,-79.374161"
43.667438,-79.372451,"43.666051,-79.374161"
43.667614,-79.433369,"43.665327,-79.43235"
43.667643,-79.343209,"43.6672144,-79.3452697"
43.667825,-79.456601,"43.66666667,-79.45833333333334"
43.667868,-79.397493,"43.667333,-79.399429"
43.667929,-79.371875,"43.666233,-79.373327"
43.667933,-79.442073,"43.667266,-79.443946"
43.668009,-79.381615,"43.66663,-79.38148"
43.668009,-79.381615,"43.668991,-79.379385"
43.668009,-79.381615,"43.669604,-79.381171"
43.668061,-79.385551,"43.668427,-79.38725"
43.668114,-79.381725,"43.6663308,-79.3809503"
43.668155,-79.394312,"43.665221,-79.394009"
43.66829,-79.404809,"43.670206,-79.402643"
43.66838,-79.385789,"43.668427,-79.38725"
43.668458,-79.306161,"43.665645,-79.304711"
43.668483,-79.386694,"43.669903,-79.387802"
43.668483,-79.386694,"43.669969,-79.386532"
43.66849,-79.386602,"43.66943,-79.38915"
43.668492,-79.374957,"43.669576,-79.375961"
43.668536,-79.312112,"43.66908,-79.3149"
43.668581,-79.307583,"43.6677628,-79.30811709999999"
43.668585,-79.292666,"43.669328,-79.288949"
43.668618,-79.303941,"43.665645,-79.304711"
43.668636,-79.338784,"43.668553,-79.338673"
43.668646,-79.307453,"43.6677628,-79.30811709999999"
43.668647,-79.39294,"43.668500046272165,-79.3946235999697"
43.668669,-79.394955,"43.66986,-79.398443"
43.668694,-79.402348,"43.667158,-79.402761"
43.66875,-79.337212,"43.669813,-79.3335"
43.668966,-79.403233,"43.670318,-79.405181"
43.669002,-79.384953,"43.669604,-79.381171"
43.66914,-79.391569,"43.669244,-79.3894"
43.669173,-79.370202,"43.6682342,-79.3702641"
43.669206,-79.447702,"43.67142,-79.445947"
43.669215,-79.402899,"43.670318,-79.405181"
43.669222,-79.336117,"43.669813,-79.3335"
43.669246,-79.345895,"43.6672144,-79.3452697"
43.669249,-79.375358,"43.6673,-79.374"
43.669262,-79.339444,"43.668553,-79.338673"
43.669331,-79.375244,"43.6673,-79.374"
43.669379,-79.443801,"43.67142,-79.445947"
43.66941,-79.38798,"43.669244,-79.3894"
43.669443,-79.386613,"43.668153,-79.38891"
43.669463,-79.301549,"43.666325,-79.3014"
43.669523,-79.484001,"43.668496,-79.485426"
43.669642,-79.437864,"43.6702236,-79.4360232"
43.669662,-79.37042,"43.671278,-79.372127"
43.669754,-79.394707,"43.668500046272165,-79.3946235999697"
43.669827,-79.485219,"43.668496,-79.485426"
43.669888,-79.389771,"43.6704537,-79.39014"
43.66992,-79.376167,"43.668991,-79.379385"
43.670012,-79.386517,"43.6691099,-79.38551"
43.670016,-79.381046,"43.66834,-79.38235"
43.670046,-79.40537,"43.670206,-79.402643"
43.67014,-79.413336,"43.66842,-79.410585"
43.670151,-79.392338,"43.668456,-79.393899"
43.670175,-79.375739,"43.669232,-79.374495"
43.670236,-79.391931,"43.668456,-79.393899"
43.670291,-79.38731,"43.671944,-79.387778"
43.670298,-79.387217,"43.669969,-79.386532"
43.670303,-79.38792,"43.668153,-79.38891"
43.670318,-79.390027,"43.6704537,-79.39014"
43.670336,-79.394426,"43.66986,-79.398443"
43.670341,-79.299489,"43.6700692,-79.2971326"
43.670343,-79.373428,"43.669232,-79.374495"
43.670408,-79.29777,"43.6700692,-79.2971326"
43.670479,-79.384721,"43.6691099,-79.38551"
43.670599,-79.471761,"43.672079,-79.470171"
43.670673,-79.41141,"43.671513,-79.408317"
43.67068,-79.392002,"43.672152,-79.39018"
43.670713,-79.434755,"43.6702236,-79.4360232"
43.670848,-79.382722,"43.66834,-79.38235"
43.670908,-79.385771,"43.671944,-79.387778"
43.670908,-79.385771,"43.671389,-79.382919"
43.670979,-79.421094,"43.6686111,-79.42027777777778"
43.670991,-79.376103,"43.671278,-79.372127"
43.671014,-79.388173,"43.669903,-79.387802"
43.671031,-79.421149,"43.6686111,-79.42027777777778"
43.67106,-79.374384,"43.669576,-79.375961"
43.671111,-79.294233,"43.671349,-79.29451"
43.671134,-79.39039,"43.66943,-79.38915"
43.671167,-79.383754,"43.671561,-79.38117"
43.671176,-79.294103,"43.671349,-79.29451"
43.671212,-79.376933,"43.671293,-79.380471"
43.671273,-79.423994,"43.67168,-79.421192"
43.67144,-79.378246,"43.6712581,-79.376367"
43.671479,-79.292233,"43.668633,-79.291162"
43.671551,-79.29201,"43.668633,-79.291162"
43.6716,-79.421053,"43.67,-79.42083333333333"
43.67165,-79.421903,"43.67168,-79.421192"
43.671702,-79.421958,"43.67,-79.42083333333333"
43.671836,-79.378389,"43.671293,-79.380471"
43.671908,-79.378167,"43.671535,-79.379173"
43.671908,-79.378167,"43.6712581,-79.376367"
43.671911,-79.43911,"43.673939,-79.441159"
43.672004,-79.322433,"43.671771,-79.324961"
43.672066,-79.384506,"43.671389,-79.382919"
43.672083,-79.289288,"43.669328,-79.288949"
43.672176,-79.378349,"43.6752732,-79.3778458"
43.672176,-79.378349,"43.671535,-79.379173"
43.672245,-79.290155,"43.672571,-79.289"
43.672248,-79.378127,"43.6752732,-79.3778458"
43.672366,-79.378052,"43.671561,-79.38117"
43.67238,-79.387923,"43.672152,-79.39018"
43.672441,-79.284293,"43.673831,-79.281455"
43.672449,-79.321708,"43.671771,-79.324961"
43.672501,-79.389346,"43.673768,-79.391253"
43.672524,-79.47064,"43.673019,-79.467994"
43.672547,-79.418071,"43.671389,-79.416389"
43.672641,-79.319821,"43.673118,-79.318651"
43.672759,-79.304126,"43.6750806,-79.3068697"
43.672922,-79.319819,"43.673118,-79.318651"
43.672954,-79.41402,"43.671389,-79.416389"
43.672993,-79.286765,"43.672571,-79.289"
43.673041,-79.284528,"43.673831,-79.281455"
43.673366,-79.388267,"43.67515255542865,-79.38849615969643"
43.673425,-79.413721,"43.674444,-79.414722"
43.673565,-79.4064,"43.671513,-79.408317"
43.673891,-79.42736,"43.674923,-79.430465"
43.674067,-79.470281,"43.673019,-79.467994"
43.67407,-79.388613,"43.675492,-79.388858"
43.674129,-79.388576,"43.673768,-79.391253"
43.674175,-79.388723,"43.67515255542865,-79.38849615969643"
43.674214,-79.459078,"43.67392479999999,-79.4615434"
43.67427,-79.39669,"43.674991,-79.396273"
43.674301,-79.407079,"43.675791,-79.40698"
43.67447,-79.463114,"43.67392479999999,-79.4615434"
43.674486,-79.469927,"43.672079,-79.470171"
43.674514,-79.431903,"43.6741219,-79.4352208"
43.674545,-79.409129,"43.675556,-79.410278"
43.67463,-79.457227,"43.6754247,-79.4547813"
43.67465,-79.45695,"43.6754247,-79.4547813"
43.674713,-79.397556,"43.674991,-79.396273"
43.674746,-79.397093,"43.674446,-79.398331"
43.674853,-79.408757,"43.675556,-79.410278"
43.674911,-79.335848,"43.672453,-79.338259"
43.674927,-79.455335,"43.675648,-79.4527619"
43.674987,-79.455414,"43.675648,-79.4527619"
43.675315,-79.396997,"43.674446,-79.398331"
43.675534,-79.414058,"43.674444,-79.414722"
43.675653,-79.403927,"43.677778,-79.405556"
43.675706,-79.410156,"43.675791,-79.40698"
43.67585,-79.403537,"43.677778,-79.405556"
43.675918,-79.443448,"43.673939,-79.441159"
43.676025,-79.410395,"43.67883,-79.408723"
43.676411,-79.35863,"43.6772,-79.35858"
43.676438,-79.433241,"43.6741219,-79.4352208"
43.676453,-79.358515,"43.6772,-79.35858"
43.676677,-79.355725,"43.677076,-79.35667"
43.676995,-79.446381,"43.676697,-79.445029"
43.67702,-79.41098,"43.67883,-79.408723"
43.677039,-79.353818,"43.677076,-79.35667"
43.677148,-79.303975,"43.6750806,-79.3068697"
43.677159,-79.389386,"43.675492,-79.388858"
43.677263,-79.389496,"43.678077,-79.390328"
43.677491,-79.353001,"43.6784834,-79.3513564"
43.677537,-79.344589,"43.6753188,-79.3462789"
43.677603,-79.352224,"43.6784834,-79.3513564"
43.677889,-79.444139,"43.676697,-79.445029"
43.677917,-79.430184,"43.674923,-79.430465"
43.678198,-79.347874,"43.6753188,-79.3462789"
43.678209,-79.349279,"43.678285,-79.347346"
43.678257,-79.347533,"43.678401,-79.346289"
43.678362,-79.299582,"43.678685,-79.297974"
43.678421,-79.299545,"43.678685,-79.297974"
43.678634,-79.34495,"43.678401,-79.346289"
43.678652,-79.390466,"43.678077,-79.390328"
43.678722,-79.346835,"43.678285,-79.347346"
43.678745,-79.344967,"43.680223,-79.344062"
43.678941,-79.289945,"43.680095,-79.291714"
43.679271,-79.342338,"43.680012,-79.34403250000001"
43.67935,-79.30928,"43.676216,-79.309395"
43.679392,-79.438158,"43.678177,-79.435364"
43.679436,-79.341615,"43.6800218,-79.3405681"
43.679456,-79.34522,"43.680223,-79.344062"
43.679573,-79.436456,"43.680466,-79.432522"
43.679578,-79.344786,"43.680012,-79.34403250000001"
43.67962,-79.340615,"43.6800218,-79.3405681"
43.679632,-79.436419,"43.68005,-79.43469"
43.679638,-79.358253,"43.6783213,-79.35822"
43.679665,-79.357883,"43.6783213,-79.35822"
43.679803,-79.435605,"43.68005,-79.43469"
43.679862,-79.435567,"43.678177,-79.435364"
43.679912,-79.389898,"43.6791876,-79.39071899999999"
43.680039,-79.340261,"43.681114,-79.3373885"
43.680055,-79.338486,"43.681114,-79.3373885"
43.680102,-79.390604,"43.6791876,-79.39071899999999"
43.680223,-79.288509,"43.680095,-79.291714"
43.68046,-79.338316,"43.680207,-79.339243"
43.680486,-79.417002,"43.6817346,-79.4184725"
43.680572,-79.337538,"43.680207,-79.339243"
43.680644,-79.331815,"43.6808774,-79.3304491"
43.680851,-79.281311,"43.68306889999999,-79.279682"
43.680937,-79.428535,"43.68114,-79.4277"
43.680952,-79.424468,"43.6809164,-79.4229684"
43.681335,-79.428459,"43.68114,-79.4277"
43.681452,-79.426092,"43.68,-79.42500000000001"
43.681559,-79.430787,"43.680466,-79.432522"
43.681603,-79.391591,"43.681944,-79.390556"
43.681619,-79.418399,"43.683351,-79.41562"
43.681704,-79.331964,"43.681991,-79.329455"
43.681714,-79.391609,"43.681944,-79.390556"
43.681809,-79.424277,"43.68,-79.42500000000001"
43.682053,-79.330241,"43.681991,-79.329455"
43.682473,-79.328296,"43.6808774,-79.3304491"
43.682505,-79.422424,"43.6809164,-79.4229684"
43.682598,-79.323451,"43.683378,-79.322961"
43.682689,-79.419132,"43.683296,-79.418734"
43.682855,-79.420702,"43.6817346,-79.4184725"
43.683065,-79.392339,"43.6846177,-79.39245919999999"
43.683091,-79.417465,"43.683296,-79.418734"
43.683365,-79.300276,"43.684261,-79.299332"
43.683459,-79.298186,"43.684261,-79.299332"
43.683551,-79.346056,"43.68395,-79.347046"
43.683679,-79.346938,"43.685167,-79.34962"
43.683971,-79.415407,"43.686352,-79.415894"
43.684043,-79.276713,"43.68306889999999,-79.279682"
43.684107,-79.418938,"43.683351,-79.41562"
43.684136,-79.320794,"43.683378,-79.322961"
43.6844,-79.390961,"43.6846177,-79.39245919999999"
43.684576,-79.346639,"43.68395,-79.347046"
43.684869,-79.347247,"43.685167,-79.34962"
43.684896,-79.285969,"43.686962,-79.286864"
43.68502,-79.314758,"43.684758,-79.316767"
43.685223,-79.314275,"43.6850809,-79.3149901"
43.685256,-79.316118,"43.684758,-79.316767"
43.685416,-79.314946,"43.686442,-79.313404"
43.68555,-79.412993,"43.683979,-79.410657"
43.685649,-79.314146,"43.6850809,-79.3149901"
43.685663,-79.513464,"43.6834703,-79.5108942"
43.685753,-79.313143,"43.6856128,-79.31168269999999"
43.685924,-79.312328,"43.686442,-79.313404"
43.68609,-79.40385,"43.685569,-79.408019"
43.686123,-79.310347,"43.6856128,-79.31168269999999"
43.686136,-79.310162,"43.686829,-79.311073"
43.686136,-79.310162,"43.6868681,-79.3110942"
43.686294,-79.273605,"43.68824135931814,-79.27046628033244"
43.686366,-79.404094,"43.685569,-79.408019"
43.686409,-79.309088,"43.6868681,-79.3110942"
43.686409,-79.309088,"43.686829,-79.311073"
43.686712,-79.4388,"43.68827060022711,-79.43937767081853"
43.68681,-79.439629,"43.68827060022711,-79.43937767081853"
43.686839,-79.412263,"43.683979,-79.410657"
43.687142,-79.35542,"43.689211,-79.35438"
43.687276,-79.284097,"43.686962,-79.286864"
43.687578,-79.301033,"43.688325,-79.300463"
43.687618,-79.39227,"43.687999,-79.38906"
43.687783,-79.394635,"43.68850459999999,-79.3940052"
43.68781,-79.394265,"43.68850459999999,-79.3940052"
43.688003,-79.352048,"43.689211,-79.35438"
43.688019,-79.303488,"43.687323,-79.304848"
43.688061,-79.393135,"43.687999,-79.38906"
43.688347,-79.393836,"43.68871,-79.39264"
43.688347,-79.393836,"43.6910667,-79.39535"
43.688452,-79.393151,"43.68871,-79.39264"
43.688477,-79.4129,"43.686352,-79.415894"
43.688568,-79.439397,"43.690903,-79.4375028"
43.688583,-79.412215,"43.688526,-79.412903"
43.688587,-79.304186,"43.687323,-79.304848"
43.688607,-79.394112,"43.6910667,-79.39535"
43.688806,-79.339015,"43.690537,-79.341307"
43.688814,-79.29945,"43.688325,-79.300463"
43.688915,-79.413063,"43.688526,-79.412903"
43.689021,-79.348841,"43.690237,-79.350119"
43.689095,-79.351706,"43.690237,-79.350119"
43.689431,-79.297114,"43.689293,-79.295895"
43.689493,-79.268024,"43.691688,-79.265027"
43.689558,-79.267894,"43.68824135931814,-79.27046628033244"
43.689656,-79.326016,"43.690564,-79.326319"
43.689686,-79.295764,"43.6897656,-79.2939525"
43.689802,-79.439408,"43.6926825,-79.441042"
43.689858,-79.295076,"43.689293,-79.295895"
43.690495,-79.292463,"43.6897656,-79.2939525"
43.690714,-79.288614,"43.691468,-79.288619"
43.691082,-79.338172,"43.690537,-79.341307"
43.691093,-79.311505,"43.693187,-79.314283"
43.691551,-79.287903,"43.6940155,-79.2889842"
43.691597,-79.288051,"43.6940155,-79.2889842"
43.691706,-79.28147,"43.6929478,-79.28339980000001"
43.691899,-79.298719,"43.69413548199171,-79.30058718775287"
43.691993,-79.464747,"43.69263249999999,-79.4627536"
43.692074,-79.32986,"43.690564,-79.326319"
43.692122,-79.286215,"43.691468,-79.288619"
43.692485,-79.440353,"43.690903,-79.4375028"
43.692572,-79.333869,"43.6935477,-79.3301658"
43.692706,-79.262352,"43.691688,-79.265027"
43.692957,-79.333977,"43.6935477,-79.3301658"
43.693074,-79.28075,"43.6929478,-79.28339980000001"
43.69344,-79.461096,"43.69263249999999,-79.4627536"
43.69344,-79.461096,"43.69415,-79.45782580000001"
43.693482,-79.297003,"43.69413548199171,-79.30058718775287"
43.693492,-79.28746,"43.694341,-79.291416"
43.693589,-79.437535,"43.6926825,-79.441042"
43.694369,-79.455303,"43.69466,-79.45376999999999"
43.694799,-79.45487,"43.69415,-79.45782580000001"
43.695039,-79.300336,"43.696631,-79.297436"
43.695273,-79.451441,"43.69466,-79.45376999999999"
43.695322,-79.258738,"43.69401297794256,-79.26257204548136"
43.69649,-79.294201,"43.694341,-79.291416"
43.696583,-79.292905,"43.694826,-79.295208"
43.696584,-79.29838,"43.694826,-79.295208"
43.696913,-79.396513,"43.6962302,-79.39504339999999"
43.696946,-79.39605,"43.6978701,-79.39419"
43.697091,-79.392517,"43.69933,-79.39199"
43.697129,-79.392757,"43.69933,-79.39199"
43.697221,-79.396141,"43.6975969,-79.39654"
43.697244,-79.32904,"43.69595,-79.328535"
43.697524,-79.329037,"43.69595,-79.328535"
43.697659,-79.389331,"43.697819,-79.38786"
43.697771,-79.395526,"43.6962302,-79.39504339999999"
43.698371,-79.395763,"43.6975969,-79.39654"
43.698709,-79.396519,"43.6978701,-79.39419"
43.698939,-79.295288,"43.696631,-79.297436"
43.699805,-79.397676,"43.7005976,-79.397345"
43.700044,-79.429117,"43.7004017,-79.4275305"
43.700506,-79.517837,"43.698841,-79.519472"
43.700567,-79.388719,"43.697819,-79.38786"
43.700694,-79.452529,"43.699327072589426,-79.4493630391668"
43.700825,-79.452269,"43.699327072589426,-79.4493630391668"
43.700848,-79.519296,"43.698841,-79.519472"
43.700899,-79.426633,"43.7004017,-79.4275305"
43.701579,-79.423466,"43.704461,-79.423122"
43.701596,-79.396979,"43.7005976,-79.397345"
43.701889,-79.397588,"43.7029672,-79.3979073"
43.702478,-79.438868,"43.70163,-79.44099"
43.703322,-79.441157,"43.70163,-79.44099"
43.703804,-79.397519,"43.7029672,-79.3979073"
43.704048,-79.411927,"43.7041957,-79.4094472"
43.704124,-79.410113,"43.707049,-79.40966"
43.704326,-79.401159,"43.70547,-79.40355"
43.704752,-79.40689,"43.7041957,-79.4094472"
43.704963,-79.295861,"43.707212,-79.2952873"
43.705029,-79.408479,"43.707049,-79.40966"
43.705165,-79.312601,"43.70567,-79.310554"
43.706095,-79.398446,"43.7063473,-79.40161"
43.706296,-79.399555,"43.70547,-79.40355"
43.70633,-79.375081,"43.707045,-79.375437"
43.706846,-79.252258,"43.70643614257429,-79.25104443353288"
43.707055,-79.311308,"43.70567,-79.310554"
43.707147,-79.398661,"43.7083577,-79.39886200000001"
43.707192,-79.398808,"43.7083577,-79.39886200000001"
43.707204,-79.421044,"43.704461,-79.423122"
43.707206,-79.398623,"43.7063473,-79.40161"
43.707383,-79.251031,"43.70643614257429,-79.25104443353288"
43.707688,-79.375718,"43.707045,-79.375437"
43.707689,-79.398934,"43.7093201,-79.3996301"
43.707997,-79.391588,"43.70942,-79.39139"
43.707997,-79.391588,"43.7078691,-79.39248"
43.708223,-79.393122,"43.7078691,-79.39248"
43.708474,-79.310315,"43.707582,-79.311439"
43.708846,-79.398464,"43.7093201,-79.3996301"
43.709331,-79.314803,"43.707582,-79.311439"
43.709353,-79.296505,"43.707212,-79.2952873"
43.709857,-79.394188,"43.70942,-79.39139"
43.710541,-79.399029,"43.7112153,-79.39894"
43.710784,-79.379487,"43.711751,-79.378615"
43.711765,-79.399257,"43.7112153,-79.39894"
43.711972,-79.377055,"43.711751,-79.378615"
43.714476,-79.399831,"43.713524,-79.400162"
43.715156,-79.399752,"43.713524,-79.400162"
43.715886,-79.400524,"43.716652,-79.399993"
43.717767,-79.400918,"43.716652,-79.399993"
43.725508,-79.402622,"43.7254665,-79.40115449999999"
43.725737,-79.402565,"43.7254665,-79.40115449999999"
43.728201,-79.402678,"43.72814640000001,-79.4032194"
43.728605,-79.403304,"43.72814640000001,-79.4032194"
43.731003,-79.403547,"43.732016,-79.403637"
43.731617,-79.403598,"43.732975,-79.40401"
43.732243,-79.40426,"43.732016,-79.403637"
43.732517,-79.404351,"43.732975,-79.40401"
43.757285,-79.516454,"43.7603624,-79.5162777"
43.761706,-79.519996,"43.7603624,-79.5162777"
43.764544,-79.487761,"43.76521,-79.491281"
43.765591,-79.488567,"43.76521,-79.491281"
43.770284,-79.467482,"43.7724019,-79.4675395"
43.773338,-79.502477,"43.7741,-79.5005"
43.77415,-79.469183,"43.7724019,-79.4675395"
43.774215,-79.50201,"43.77345,-79.5002"
43.774252,-79.498453,"43.7741,-79.5005"
43.776229,-79.502148,"43.77345,-79.5002"
43.779967,-79.470356,"43.7781116,-79.467963"
