lat-long,name,distance,latitude,longitude,price,is_open,rating,rating_count,my_timestamp,cat1_title,cat2_title,cat3_title
"43.665269,-79.319796",The Burger's Priest,374.2,43.666699590075,-79.3155846030585,2.0,True,3.5,498,2022-12-05 06:14:43.742563-05:00,Burgers,,
"43.665269,-79.319796",Chick-N-Joy,125.5,43.66509,-79.32132,1.0,True,4.0,54,2022-12-05 06:14:43.742587-05:00,Chicken Shop,,
"43.665269,-79.319796",O Sushi,277.6,43.66654,-79.31693,2.0,True,4.0,57,2022-12-05 06:14:43.742593-05:00,Burgers,,
"43.665269,-79.319796",Jaclyn's,172.4,43.66627,-79.31802,3.0,True,4.5,14,2022-12-05 06:14:43.742599-05:00,Canadian (New),,
"43.665269,-79.319796",Burrito Bandidos,286.2,43.6665611,-79.3164215,2.0,True,3.5,57,2022-12-05 06:14:43.742604-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.665269,-79.319796",Dulcinella,308.9,43.66665,-79.3165,3.0,True,5.0,7,2022-12-05 06:14:43.742609-05:00,Ramen,Noodles,
"43.665269,-79.319796",McDonald's,64.2,43.6650808,-79.3192955,1.0,True,2.5,22,2022-12-05 06:14:43.742615-05:00,Chinese,Noodles,
"43.665269,-79.319796",Rice Rice Baby,199.8,43.667009,-79.3204135,3.0,True,5.0,2,2022-12-05 06:14:43.742619-05:00,Bakeries,Korean,
"43.665269,-79.319796",Butter Chicken Roti,269.9,43.6663972918034,-79.316825196147,3.0,True,2.5,13,2022-12-05 06:14:43.742625-05:00,Sandwiches,,
"43.665269,-79.319796",Simple Coffee,377.7,43.66681639999999,-79.3156156,3.0,True,4.5,2,2022-12-05 06:14:43.742630-05:00,Seafood,,
"43.665269,-79.319796",Ashbridge Estate,235.5,43.66527,-79.32273,3.0,True,5.0,1,2022-12-05 06:14:43.742635-05:00,Tapas/Small Plates,Pizza,Desserts
"43.665269,-79.319796",Pizza Nova,300.1,43.6665095828238,-79.3164825439453,3.0,True,2.5,3,2022-12-05 06:14:43.742639-05:00,Breakfast & Brunch,Mexican,
"43.665269,-79.319796",Ashbridges Bay Skate Park,393.9,43.6627803414137,-79.3163108825684,3.0,True,3.5,2,2022-12-05 06:14:43.742644-05:00,Museums,,
"43.665269,-79.319796",Jonathan Ashbridge Park,73.3,43.6653786,-79.3198166,3.0,True,2.0,1,2022-12-05 06:14:43.742649-05:00,Dog Parks,Swimming Pools,
"43.665269,-79.319796",Pachira Asian Cuisine,270.5,43.66649,-79.31686,1.0,True,1.0,1,2022-12-05 06:14:43.742654-05:00,Ramen,Noodles,
"43.67142,-79.445947",Love Chix,292.3,43.6696641,-79.4486514,2.0,True,3.5,46,2022-12-05 06:14:44.151727-05:00,Burgers,,
"43.67142,-79.445947",Balzac's Coffee Roasters,261.7,43.670364,-79.448855,2.0,True,4.0,17,2022-12-05 06:14:44.151757-05:00,Chicken Shop,,
"43.67142,-79.445947",Century Park Tavern,299.6,43.6696641,-79.44877238227583,3.0,True,4.0,1,2022-12-05 06:14:44.151763-05:00,Burgers,,
"43.67142,-79.445947",The Morning Star Restaurant,384.7,43.66923,-79.4422,1.0,True,2.5,2,2022-12-05 06:14:44.151769-05:00,Canadian (New),,
"43.666224,-79.317693",The Burger's Priest,177.6,43.666699590075,-79.3155846030585,2.0,True,3.5,498,2022-12-05 06:14:44.573853-05:00,Burgers,,
"43.666224,-79.317693",O Sushi,78.6,43.66654,-79.31693,2.0,True,4.0,57,2022-12-05 06:14:44.573903-05:00,Chicken Shop,,
"43.666224,-79.317693",Casa Di Giorgios,211.8,43.6668499,-79.31518,2.0,True,4.0,71,2022-12-05 06:14:44.573910-05:00,Burgers,,
"43.666224,-79.317693",British Style Fish & Chips,269.5,43.66861,-79.31723,1.0,True,4.0,51,2022-12-05 06:14:44.573915-05:00,Canadian (New),,
"43.666224,-79.317693",Jaclyn's,29.3,43.66627,-79.31802,3.0,True,4.5,14,2022-12-05 06:14:44.573921-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.666224,-79.317693",Burrito Bandidos,98.6,43.6665611,-79.3164215,2.0,True,3.5,57,2022-12-05 06:14:44.573926-05:00,Ramen,Noodles,
"43.666224,-79.317693",Chick-N-Joy,319.9,43.66509,-79.32132,1.0,True,4.0,54,2022-12-05 06:14:44.573931-05:00,Chinese,Noodles,
"43.666224,-79.317693",Dulcinella,109.5,43.66665,-79.3165,3.0,True,5.0,7,2022-12-05 06:14:44.573937-05:00,Bakeries,Korean,
"43.666224,-79.317693",Butter Chicken Roti,72.4,43.6663972918034,-79.316825196147,3.0,True,2.5,13,2022-12-05 06:14:44.573942-05:00,Sandwiches,,
"43.666224,-79.317693",McDonald's,168.9,43.6650808,-79.3192955,1.0,True,2.5,22,2022-12-05 06:14:44.573947-05:00,Seafood,,
"43.666224,-79.317693",Rice Rice Baby,235.6,43.667009,-79.3204135,3.0,True,5.0,2,2022-12-05 06:14:44.573952-05:00,Tapas/Small Plates,Pizza,Desserts
"43.666224,-79.317693",Simple Coffee,179.6,43.66681639999999,-79.3156156,3.0,True,4.5,2,2022-12-05 06:14:44.573957-05:00,Breakfast & Brunch,Mexican,
"43.666224,-79.317693",Harvey's,211.6,43.66646,-79.31506,2.0,True,2.5,15,2022-12-05 06:14:44.573963-05:00,Museums,,
"43.666224,-79.317693",Pizza Nova,102.4,43.6665095828238,-79.3164825439453,3.0,True,2.5,3,2022-12-05 06:14:44.573969-05:00,Dog Parks,Swimming Pools,
"43.666224,-79.317693",Southern Smoke Truck,352.6,43.6709060668945,-79.3162689208984,3.0,True,3.0,2,2022-12-05 06:14:44.573974-05:00,Ramen,Noodles,
"43.666224,-79.317693",Pachira Asian Cuisine,72.4,43.66649,-79.31686,1.0,True,1.0,1,2022-12-05 06:14:44.573980-05:00,Vietnamese,,
"43.666224,-79.317693",Jonathan Ashbridge Park,258.5,43.6653786,-79.3198166,3.0,True,2.0,1,2022-12-05 06:14:44.573985-05:00,Cafes,,
"43.653236,-79.376716",Richmond Station,292.6,43.6513729,-79.379285,,True,4.5,856,2022-12-05 06:14:45.379172-05:00,Burgers,,
"43.653236,-79.376716",Pearl Diver,300.8,43.65163,-79.37375,2.0,True,4.0,615,2022-12-05 06:14:45.379203-05:00,Chicken Shop,,
"43.653236,-79.376716",George Restaurant,192.6,43.65337263523713,-79.37432933100068,4.0,True,4.5,291,2022-12-05 06:14:45.379210-05:00,Burgers,,
"43.653236,-79.376716",Fahrenheit Coffee,316.9,43.65244524304,-79.372932326803,2.0,True,4.5,336,2022-12-05 06:14:45.379215-05:00,Canadian (New),,
"43.653236,-79.376716",The Carbon Bar,155.3,43.6531872633836,-79.3747868765724,,True,4.0,404,2022-12-05 06:14:45.379221-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.653236,-79.376716",Hokkaido Ramen Santouka,348.9,43.656321731393,-79.377499580039,2.0,True,4.0,881,2022-12-05 06:14:45.379345-05:00,Ramen,Noodles,
"43.653236,-79.376716",Mystic Muffin,346.2,43.652457948594,-79.372548881465,1.0,True,4.5,287,2022-12-05 06:14:45.379352-05:00,Chinese,Noodles,
"43.653236,-79.376716",The Senator,334.1,43.65574,-79.37896,2.0,True,4.0,488,2022-12-05 06:14:45.379357-05:00,Bakeries,Korean,
"43.653236,-79.376716",Dineen Coffee,293.5,43.6511564283768,-79.3789627552706,2.0,True,4.0,383,2022-12-05 06:14:45.379363-05:00,Sandwiches,,
"43.653236,-79.376716",Terroni,269.1,43.6508,-79.3756,2.0,True,3.5,760,2022-12-05 06:14:45.379369-05:00,Seafood,,
"43.653236,-79.376716",The Poke Box,294.6,43.6505,-79.37657,2.0,True,4.5,175,2022-12-05 06:14:45.379374-05:00,Tapas/Small Plates,Pizza,Desserts
"43.653236,-79.376716",Gyu-Kaku Japanese BBQ,233.8,43.6515,-79.37482,,True,4.0,200,2022-12-05 06:14:45.379380-05:00,Breakfast & Brunch,Mexican,
"43.653236,-79.376716",The Chase,317.8,43.6510568545686,-79.379271238786,,True,3.5,420,2022-12-05 06:14:45.379386-05:00,Museums,,
"43.653236,-79.376716",Versus Coffee,248.5,43.6512075713649,-79.3754209277222,2.0,True,4.5,115,2022-12-05 06:14:45.379391-05:00,Dog Parks,Swimming Pools,
"43.653236,-79.376716",Carisma,331.3,43.65032,-79.37596,,True,4.0,194,2022-12-05 06:14:45.379396-05:00,Ramen,Noodles,
"43.653236,-79.376716",Bob's Bulgogi,137.6,43.652139,-79.377507,1.0,True,4.0,84,2022-12-05 06:14:45.379401-05:00,Vietnamese,,
"43.653236,-79.376716",Nami Restaurant,272.1,43.650977509378,-79.3754126895,,True,3.5,181,2022-12-05 06:14:45.379407-05:00,Cafes,,
"43.653236,-79.376716",J San Sushi Bar,375.6,43.6561276,-79.3745768,3.0,True,4.5,74,2022-12-05 06:14:45.379412-05:00,Ice Cream & Frozen Yogurt,,
"43.653236,-79.376716",Sud Forno,307.0,43.650916340102,-79.3787852302194,2.0,True,3.5,173,2022-12-05 06:14:45.379417-05:00,Mexican,,
"43.653236,-79.376716",Paramount Middle Eastern Kitchen,332.5,43.65508,-79.37997,2.0,True,3.0,377,2022-12-05 06:14:45.379422-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.653236,-79.376716",Trattoria Mercatto,285.9,43.65367,-79.38007,2.0,True,3.5,222,2022-12-05 06:14:45.379427-05:00,Caterers,Bakeries,Desserts
"43.653236,-79.376716",Leña Restaurante,320.9,43.6517399,-79.38026,,True,3.5,275,2022-12-05 06:14:45.379432-05:00,Pizza,,
"43.653236,-79.376716",La Bettola Di Terroni,165.8,43.652094784779315,-79.37804176337187,2.0,True,3.5,148,2022-12-05 06:14:45.379437-05:00,Pizza,Salad,Fast Food
"43.653236,-79.376716",Mast Coffee,213.8,43.6550400866932,-79.375796456,1.0,True,4.5,31,2022-12-05 06:14:45.379442-05:00,Pizza,Salad,Fast Food
"43.653236,-79.376716",Hendriks Restaurant & Bar,269.7,43.653501,-79.380048,,True,4.0,109,2022-12-05 06:14:45.379447-05:00,Cafes,,
"43.653236,-79.376716",Sunset Grill,290.6,43.65138,-79.37925,2.0,True,3.5,153,2022-12-05 06:14:45.379452-05:00,Sushi Bars,,
"43.653236,-79.376716",The 3 Brewers,393.1,43.65551,-79.38027,2.0,True,3.0,298,2022-12-05 06:14:45.379458-05:00,Golf,,
"43.653236,-79.376716",CRAFT Beer Market,359.6,43.650159,-79.378093,2.0,True,3.5,174,2022-12-05 06:14:45.379462-05:00,Filipino,,
"43.653236,-79.376716",Fran's Restaurant,228.8,43.6543965446037,-79.3790650246736,2.0,True,3.0,223,2022-12-05 06:14:45.379468-05:00,Venezuelan,Breakfast & Brunch,
"43.653236,-79.376716",Planta Burger,307.6,43.65115,-79.37929,2.0,True,3.5,84,2022-12-05 06:14:45.379473-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.653236,-79.376716",AAA Bar,355.7,43.65178,-79.37272,2.0,True,3.5,122,2022-12-05 06:14:45.379478-05:00,Comfort Food,Bars,Canadian (New)
"43.653236,-79.376716",Jesus Guy at Dundas Square,481.1,43.6563416,-79.3809433,3.0,True,4.5,71,2022-12-05 06:14:45.379483-05:00,Barbeque,Japanese,
"43.653236,-79.376716",Imperial Pub,384.7,43.6563327,-79.3788469,2.0,True,3.5,155,2022-12-05 06:14:45.379488-05:00,Barbeque,Japanese,
"43.653236,-79.376716",McVeigh's New Windsor Tavern,141.2,43.652297,-79.375534,2.0,True,3.5,40,2022-12-05 06:14:45.379494-05:00,Canadian (New),,
"43.653236,-79.376716",Bar Verde,382.7,43.65459,-79.38049,2.0,True,4.0,59,2022-12-05 06:14:45.379499-05:00,Ramen,Noodles,
"43.653236,-79.376716",Katana on Bay,443.8,43.6503044,-79.3804595,,True,3.5,95,2022-12-05 06:14:45.379504-05:00,Chinese,,
"43.653236,-79.376716",Portico Restaurant & Lounge,197.4,43.65168,-79.37809,,True,4.0,28,2022-12-05 06:14:45.379509-05:00,Venezuelan,Breakfast & Brunch,
"43.653236,-79.376716",XO Bisous,238.0,43.65122,-79.37579,1.0,True,4.5,18,2022-12-05 06:14:45.379514-05:00,Indian,,
"43.653236,-79.376716",B Espresso Bar,153.4,43.6533051373662,-79.3748112490738,2.0,True,4.0,27,2022-12-05 06:14:45.379519-05:00,Coffee Roasteries,,
"43.653236,-79.376716",Hy's Steakhouse & Cocktail Bar,411.8,43.651051,-79.380849,3.0,True,4.0,42,2022-12-05 06:14:45.379524-05:00,Ramen,,
"43.653236,-79.376716",Planta Cocina,316.9,43.65107,-79.37933,3.0,True,4.5,17,2022-12-05 06:14:45.379530-05:00,Parks,,
"43.653236,-79.376716",Osteria Ciceri e Tria,164.4,43.6522,-79.37806,2.0,True,3.5,35,2022-12-05 06:14:45.379535-05:00,Japanese,Sushi Bars,
"43.653236,-79.376716",Firkin on Yonge,233.9,43.6536199,-79.37936,2.0,True,3.0,107,2022-12-05 06:14:45.379541-05:00,Seafood,Seafood Markets,
"43.653236,-79.376716",Burrito Boyz,374.4,43.65636,-79.37851,1.0,True,3.5,72,2022-12-05 06:14:45.379546-05:00,Coffee Roasteries,,
"43.653236,-79.376716",Danish Pastry House,347.7,43.654426341610986,-79.38071189650198,3.0,True,3.5,37,2022-12-05 06:14:45.379552-05:00,Mexican,,
"43.653236,-79.376716",Sansotei Ramen,268.1,43.65083895935288,-79.37707871230316,3.0,True,4.0,19,2022-12-05 06:14:45.379557-05:00,Japanese,Pubs,
"43.653236,-79.376716",Yonge-Dundas Square,420.7,43.6560741091191,-79.380174,3.0,True,3.5,70,2022-12-05 06:14:45.379562-05:00,Botanical Gardens,Parks,
"43.653236,-79.376716",Cheese Garden,296.2,43.65367,-79.38007,3.0,True,4.5,11,2022-12-05 06:14:45.379567-05:00,Japanese,Sushi Bars,
"43.653236,-79.376716",Saks Food Hall,323.0,43.6517911812177,-79.3801985202755,2.0,True,4.0,23,2022-12-05 06:14:45.379572-05:00,Japanese,Pubs,
"43.653236,-79.376716",St Louis Bar and Grill,378.7,43.6500566,-79.3749499,2.0,True,3.0,59,2022-12-05 06:14:45.379577-05:00,Japanese,Sushi Bars,
"43.663722,-79.380288",Kintaro Izakaya,52.8,43.66417,-79.38006,2.0,True,4.0,228,2022-12-05 06:14:46.329708-05:00,Burgers,,
"43.663722,-79.380288",Hair of the Dog,102.7,43.662946823805,-79.379592870241,2.0,True,4.0,361,2022-12-05 06:14:46.329742-05:00,Chicken Shop,,
"43.663722,-79.380288",Si Lom Thai Bistro,150.8,43.66503,-79.38082,2.0,True,4.0,188,2022-12-05 06:14:46.329751-05:00,Burgers,,
"43.663722,-79.380288",The Keg Steakhouse + Bar,394.8,43.6668345,-79.3779253,,True,4.0,359,2022-12-05 06:14:46.329761-05:00,Canadian (New),,
"43.663722,-79.380288",Kawa Sushi,33.3,43.66397,-79.37992,2.0,True,3.5,172,2022-12-05 06:14:46.329769-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.663722,-79.380288",Fushimi,164.7,43.66526,-79.38032,2.0,True,3.5,262,2022-12-05 06:14:46.329777-05:00,Ramen,Noodles,
"43.663722,-79.380288",Como En Casa,383.5,43.6653391464388,-79.3844996650524,1.0,True,4.0,240,2022-12-05 06:14:46.329785-05:00,Chinese,Noodles,
"43.663722,-79.380288",Fabarnak Community Cafe and Catering,311.7,43.66655,-79.3809,2.0,True,4.0,126,2022-12-05 06:14:46.329793-05:00,Bakeries,Korean,
"43.663722,-79.380288",The Blake House,266.1,43.66452,-79.37718,2.0,True,4.0,156,2022-12-05 06:14:46.329802-05:00,Sandwiches,,
"43.663722,-79.380288",Storm Crow Manor,353.8,43.6667489584503,-79.3816431239247,2.0,True,4.0,132,2022-12-05 06:14:46.329810-05:00,Seafood,,
"43.663722,-79.380288",Craig's Cookies,136.0,43.6649418550352,-79.3804019317031,3.0,True,4.0,61,2022-12-05 06:14:46.329818-05:00,Tapas/Small Plates,Pizza,Desserts
"43.663722,-79.380288",Torch Pressed Sushi,247.0,43.6659093206019,-79.3808230385184,2.0,True,4.5,69,2022-12-05 06:14:46.329825-05:00,Breakfast & Brunch,Mexican,
"43.663722,-79.380288",Gurume Sushi,265.3,43.6613914599157,-79.38099526635763,3.0,True,5.0,37,2022-12-05 06:14:46.329833-05:00,Museums,,
"43.663722,-79.380288",Burrito Bandidos,307.2,43.6630940440624,-79.3840069720838,1.0,True,4.0,127,2022-12-05 06:14:46.329840-05:00,Dog Parks,Swimming Pools,
"43.663722,-79.380288",Fran's Restaurant,395.3,43.6614505,-79.384068,2.0,True,3.5,411,2022-12-05 06:14:46.329846-05:00,Ramen,Noodles,
"43.663722,-79.380288",W Burger Bar,368.8,43.6614620733212,-79.3836429192963,2.0,True,3.5,299,2022-12-05 06:14:46.329853-05:00,Vietnamese,,
"43.663722,-79.380288",The Captain's Boil,322.5,43.66237,-79.38378,2.0,True,3.5,231,2022-12-05 06:14:46.329860-05:00,Cafes,,
"43.663722,-79.380288",Bulldog Coffee,294.0,43.661301,-79.378818,1.0,True,4.5,55,2022-12-05 06:14:46.329868-05:00,Ice Cream & Frozen Yogurt,,
"43.663722,-79.380288",T-swirl Crêpe,309.2,43.66342,-79.38414,1.0,True,4.0,98,2022-12-05 06:14:46.329875-05:00,Mexican,,
"43.663722,-79.380288",Sambucas On Church,156.8,43.66511,-79.38042,2.0,True,3.5,102,2022-12-05 06:14:46.329929-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.663722,-79.380288",Ginger,188.6,43.6653417586184,-79.3809837338158,1.0,True,3.5,135,2022-12-05 06:14:46.329937-05:00,Caterers,Bakeries,Desserts
"43.663722,-79.380288",Mr.Tonkatsu,346.8,43.66434,-79.38454,2.0,True,4.0,78,2022-12-05 06:14:46.329944-05:00,Pizza,,
"43.663722,-79.380288",Woody's,76.6,43.6644,-79.38012,2.0,True,3.5,63,2022-12-05 06:14:46.329950-05:00,Pizza,Salad,Fast Food
"43.663722,-79.380288",Darvish Restaurant,309.7,43.66337,-79.38412,2.0,True,4.0,112,2022-12-05 06:14:46.329956-05:00,Pizza,Salad,Fast Food
"43.663722,-79.380288",Four Four South Village,312.8,43.6622887692154,-79.3836339335004,3.0,True,3.5,113,2022-12-05 06:14:46.329961-05:00,Cafes,,
"43.663722,-79.380288",Egg Club Wellesley,305.5,43.6642,-79.38389,1.0,True,4.5,27,2022-12-05 06:14:46.329968-05:00,Sushi Bars,,
"43.663722,-79.380288",The Churchmouse: A Firkin Pub,99.5,43.6646112519968,-79.3801465109641,2.0,True,3.5,80,2022-12-05 06:14:46.329974-05:00,Golf,,
"43.663722,-79.380288",North of Brooklyn Pizzeria,74.5,43.6643898,-79.3803681,2.0,True,3.0,87,2022-12-05 06:14:46.329981-05:00,Filipino,,
"43.663722,-79.380288",O'Grady's Restaurant,88.9,43.664469851766,-79.38068029524,2.0,True,3.0,130,2022-12-05 06:14:46.329988-05:00,Venezuelan,Breakfast & Brunch,
"43.663722,-79.380288",Indian Roti House,79.4,43.6644707,-79.380043,2.0,True,3.5,43,2022-12-05 06:14:46.329994-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.663722,-79.380288",Pegasus On Church,154.9,43.6651115,-79.3804169,2.0,True,4.0,29,2022-12-05 06:14:46.330001-05:00,Comfort Food,Bars,Canadian (New)
"43.663722,-79.380288",Starbucks,142.2,43.66501,-79.38039,2.0,True,4.0,29,2022-12-05 06:14:46.330008-05:00,Barbeque,Japanese,
"43.663722,-79.380288",Lebanon Express,356.5,43.66106,-79.38272,1.0,True,4.0,80,2022-12-05 06:14:46.330014-05:00,Barbeque,Japanese,
"43.663722,-79.380288",The Halal Guys,368.1,43.66514142692777,-79.3844225372604,2.0,True,3.0,264,2022-12-05 06:14:46.330022-05:00,Canadian (New),,
"43.663722,-79.380288",Cuppa Tea,257.5,43.66162,-79.38153,3.0,True,3.0,92,2022-12-05 06:14:46.330351-05:00,Ramen,Noodles,
"43.663722,-79.380288",Glad Day Bookshop,190.6,43.6653978,-79.3807835,2.0,True,4.0,22,2022-12-05 06:14:46.330363-05:00,Chinese,,
"43.663722,-79.380288",Black Bear Espresso,292.6,43.66115,-79.38159,2.0,True,4.0,45,2022-12-05 06:14:46.330370-05:00,Venezuelan,Breakfast & Brunch,
"43.663722,-79.380288",Loaded Pierogi,113.2,43.6647044094439,-79.3806558570915,2.0,True,4.0,26,2022-12-05 06:14:46.330376-05:00,Indian,,
"43.663722,-79.380288",Crews & Tangos,56.3,43.66421,-79.3805299,2.0,True,2.5,92,2022-12-05 06:14:46.330382-05:00,Coffee Roasteries,,
"43.663722,-79.380288",The Fry,338.9,43.6642528082569,-79.3844366446137,2.0,True,3.5,78,2022-12-05 06:14:46.330390-05:00,Ramen,,
"43.663722,-79.380288",Diyijia,309.6,43.66345,-79.38416,2.0,True,3.5,44,2022-12-05 06:14:46.330398-05:00,Parks,,
"43.663722,-79.380288",Buddies In Bad Times Theatre,220.6,43.66331,-79.38302,1.0,True,4.0,21,2022-12-05 06:14:46.330405-05:00,Japanese,Sushi Bars,
"43.663722,-79.380288",Daily Sushi Japanese Restaurant,257.5,43.66162,-79.38153,2.0,True,3.0,67,2022-12-05 06:14:46.330411-05:00,Seafood,Seafood Markets,
"43.663722,-79.380288",Church Street Garage,82.4,43.6644627647038,-79.3802943164838,2.0,True,3.0,68,2022-12-05 06:14:46.330417-05:00,Coffee Roasteries,,
"43.663722,-79.380288",TRU TEA  初茶,288.1,43.6612685453425,-79.381438,3.0,True,4.0,33,2022-12-05 06:14:46.330423-05:00,Mexican,,
"43.663722,-79.380288",Golden Diner Family Restaurant,288.5,43.66203,-79.37732,2.0,True,3.5,46,2022-12-05 06:14:46.330428-05:00,Japanese,Pubs,
"43.663722,-79.380288",Pride Toronto,204.9,43.66548,-79.3811,3.0,True,4.5,13,2022-12-05 06:14:46.330434-05:00,Botanical Gardens,Parks,
"43.663722,-79.380288",Red Rocket Coffee,471.3,43.666640926547,-79.3760392324478,2.0,True,4.0,55,2022-12-05 06:14:46.330439-05:00,Japanese,Sushi Bars,
"43.663722,-79.380288",The Cherie  Bistro,163.6,43.66512696886883,-79.3808928,3.0,True,4.0,21,2022-12-05 06:14:46.330444-05:00,Japanese,Pubs,
"43.663722,-79.380288",Hangry Burger,362.1,43.66092,-79.38266,2.0,True,4.0,32,2022-12-05 06:14:46.330450-05:00,Japanese,Sushi Bars,
"43.657763,-79.389165",Sansotei Ramen,376.1,43.655,-79.38643,2.0,True,4.0,925,2022-12-05 06:14:46.755147-05:00,Burgers,,
"43.657763,-79.389165",Tsujiri,414.1,43.6552918174341,-79.3853147814892,2.0,True,4.0,588,2022-12-05 06:14:46.755415-05:00,Chicken Shop,,
"43.657763,-79.389165",Japango,432.2,43.6551,-79.38524,2.0,True,3.5,709,2022-12-05 06:14:46.755423-05:00,Burgers,,
"43.657763,-79.389165",Poke Guys,458.4,43.65484,-79.38517,2.0,True,4.0,369,2022-12-05 06:14:46.755430-05:00,Canadian (New),,
"43.657763,-79.389165",Koh Lipe,404.9,43.65586,-79.39347,2.0,True,4.0,232,2022-12-05 06:14:46.755437-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.657763,-79.389165",Jimmy's Coffee,300.5,43.65845826670497,-79.385555,1.0,True,4.0,151,2022-12-05 06:14:46.755443-05:00,Ramen,Noodles,
"43.657763,-79.389165",Arctic Bites,368.4,43.6559732437016,-79.3930182046491,1.0,True,4.0,280,2022-12-05 06:14:46.755450-05:00,Chinese,Noodles,
"43.657763,-79.389165",Rolltation,360.4,43.65477,-79.3874,2.0,True,4.0,223,2022-12-05 06:14:46.755457-05:00,Bakeries,Korean,
"43.657763,-79.389165",Light Cafe,371.3,43.65594,-79.393,2.0,True,4.0,241,2022-12-05 06:14:46.755463-05:00,Sandwiches,,
"43.657763,-79.389165",Omai Restaurant,337.2,43.6561,-79.39234,2.0,True,4.0,118,2022-12-05 06:14:46.755469-05:00,Seafood,,
"43.657763,-79.389165",Gyubee Japanese Grill - Dundas,393.4,43.6551427,-79.3857634,,True,4.5,145,2022-12-05 06:14:46.755476-05:00,Tapas/Small Plates,Pizza,Desserts
"43.657763,-79.389165",Lai Wah Heen,419.7,43.6546713,-79.386172,,True,3.5,224,2022-12-05 06:14:46.755482-05:00,Breakfast & Brunch,Mexican,
"43.657763,-79.389165",Gyugyuya,376.7,43.65497,-79.38638,2.0,True,3.5,228,2022-12-05 06:14:46.755489-05:00,Museums,,
"43.657763,-79.389165",Carbonic Coffee,409.1,43.65584,-79.39348,1.0,True,4.0,94,2022-12-05 06:14:46.755495-05:00,Dog Parks,Swimming Pools,
"43.657763,-79.389165",Est West Cafe,187.2,43.65901,-79.39115,1.0,True,4.0,62,2022-12-05 06:14:46.755502-05:00,Ramen,Noodles,
"43.657763,-79.389165",Kimchi Korea House,413.4,43.65515,-79.38539,2.0,True,3.5,287,2022-12-05 06:14:46.755508-05:00,Vietnamese,,
"43.657763,-79.389165",The Host Fine Indian Cuisine,267.7,43.6567086,-79.386173,2.0,True,3.5,127,2022-12-05 06:14:46.755514-05:00,Cafes,,
"43.657763,-79.389165",Yueh Tung Restaurant,437.4,43.6550882011083,-79.3851792651491,2.0,True,3.5,220,2022-12-05 06:14:46.755521-05:00,Ice Cream & Frozen Yogurt,,
"43.657763,-79.389165",The Poké Box,187.2,43.6588089,-79.3909892,2.0,True,4.5,23,2022-12-05 06:14:46.755527-05:00,Mexican,,
"43.657763,-79.389165",Charidise,384.1,43.65592,-79.39315,2.0,True,3.5,209,2022-12-05 06:14:46.755534-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.657763,-79.389165",1915 Lan Zhou Ramen,370.0,43.654965,-79.3866757,1.0,True,3.5,116,2022-12-05 06:14:46.755540-05:00,Caterers,Bakeries,Desserts
"43.657763,-79.389165",Sin & Redemption,396.2,43.654708,-79.3917,2.0,True,3.5,202,2022-12-05 06:14:46.755546-05:00,Pizza,,
"43.657763,-79.389165",Neo Coffee Bar,362.0,43.66013,-79.38583,3.0,True,4.0,58,2022-12-05 06:14:46.755552-05:00,Pizza,Salad,Fast Food
"43.657763,-79.389165",Hong Shing Chinese Restaurant,364.9,43.65491,-79.38683,2.0,True,3.5,196,2022-12-05 06:14:46.755558-05:00,Pizza,Salad,Fast Food
"43.657763,-79.389165",Midi Bistro,330.6,43.65582,-79.39224,2.0,True,3.5,107,2022-12-05 06:14:46.755564-05:00,Cafes,,
"43.657763,-79.389165",Kenzo Ramen,420.1,43.65564,-79.3848299,2.0,True,3.0,262,2022-12-05 06:14:46.755570-05:00,Sushi Bars,,
"43.657763,-79.389165",Mercatto,298.6,43.66018257611177,-79.38755551742875,2.0,True,3.5,87,2022-12-05 06:14:46.755577-05:00,Golf,,
"43.657763,-79.389165",Café La Gaffe,377.0,43.65621,-79.3932899,2.0,True,3.5,123,2022-12-05 06:14:46.755583-05:00,Filipino,,
"43.657763,-79.389165",Starbucks,136.9,43.65737,-79.38744,2.0,True,4.5,16,2022-12-05 06:14:46.755590-05:00,Venezuelan,Breakfast & Brunch,
"43.657763,-79.389165",Hattendo,346.4,43.65597,-79.39264,1.0,True,3.5,86,2022-12-05 06:14:46.755596-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.657763,-79.389165",Valens Restaurant,358.6,43.65599,-79.39285,2.0,True,3.5,86,2022-12-05 06:14:46.755602-05:00,Comfort Food,Bars,Canadian (New)
"43.657763,-79.389165",Yang Teashop,374.0,43.65496,-79.3865299,1.0,True,3.5,81,2022-12-05 06:14:46.755607-05:00,Barbeque,Japanese,
"43.657763,-79.389165",Panpan Noodle Bar,371.3,43.65594,-79.393,1.0,True,3.5,70,2022-12-05 06:14:46.755614-05:00,Barbeque,Japanese,
