lat-long,category_name,categories,name,distance,latitude,longitude,address,price,is_closed,rating,rating_count,my_timestamp
"43.665269,-79.319796",egyptian,"[{'alias': 'egyptian', 'title': 'Egyptian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Maha's,1004.9920869085381,43.67167,-79.32853,"['226 Greenwood Avenue', 'Toronto, ON M4L 2R2', 'Canada']",$$,False,4.0,572,2022-12-03 22:09:56.323402
"43.665269,-79.319796",burgers,"[{'alias': 'burgers', 'title': 'Burgers'}]",The Burger's Priest,374.2380726403347,43.666699590075,-79.3155846030585,"['1636 Queen Street E', 'Toronto, ON M4L 1G3', 'Canada']",$$,False,3.5,498,2022-12-03 22:09:56.323415
"43.665269,-79.319796",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chino Locos Original,467.1225455571697,43.6644821,-79.3255005,"['4 Greenwood Avenue', 'Toronto, ON M4L 2P4', 'Canada']",$,False,4.0,190,2022-12-03 22:09:56.323420
"43.665269,-79.319796",halal,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",Lahore Tikka House,787.4737977905058,43.67148,-79.32451,"['1365 Gerrard Street E', 'Toronto, ON M4L 1Z3', 'Canada']",$$,False,3.5,537,2022-12-03 22:09:56.323424
"43.665269,-79.319796",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Gio Rana's Really Really Nice Restaurant,881.124117228234,43.663335336163,-79.3304189287309,"['1220 Queen Street East', 'Toronto, ON M4M 1L7', 'Canada']",$$$,False,4.0,226,2022-12-03 22:09:56.323428
"43.665269,-79.319796",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Queen Margherita Pizza,353.24891642411933,43.664969,-79.324168,"['1402 Queen Street E', 'Unit 8', 'Toronto, ON M4L 1C9', 'Canada']",$$,False,3.5,188,2022-12-03 22:09:56.323433
"43.665269,-79.319796",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Lake Inez,794.6619550133811,43.67234,-79.32064,"['1471 Gerrard Street E', 'Toronto, ON M4L 2A1', 'Canada']",$$$,False,4.5,92,2022-12-03 22:09:56.323437
"43.665269,-79.319796",bakeries,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",Sweet Bliss Baking Company,688.8639980790538,43.66388,-79.32814,"['1304 Queen Street E', 'Toronto, ON M4L 1C4', 'Canada']",$,False,4.5,62,2022-12-03 22:09:56.323441
"43.665269,-79.319796",indpak,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",Udupi Palace,839.3962424759334,43.67273,-79.3210299,"['1460 Gerrard Street E', 'Toronto, ON M4L 2A3', 'Canada']",$$,False,3.5,204,2022-12-03 22:09:56.323445
"43.665269,-79.319796",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Lazy Daisy's Cafe,828.6620562118607,43.6726699,-79.3194,"['1515 Gerrard Street E', 'Toronto, ON M4L 2A5', 'Canada']",$$,False,4.0,146,2022-12-03 22:09:56.323449
"43.665269,-79.319796",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}]",The Sidekick,436.0032948767222,43.6645889,-79.3251114,"['1374 Queen Street E', 'Toronto, ON M4L 1C9', 'Canada']",$,False,4.5,31,2022-12-03 22:09:56.323453
"43.665269,-79.319796",hotdogs,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",Chick-N-Joy,125.48313239918345,43.66509,-79.32132,"['1483 Queen Street E', 'Toronto, ON M4L 1E2', 'Canada']",$,False,4.0,53,2022-12-03 22:09:56.323457
"43.665269,-79.319796",polish,"[{'alias': 'polish', 'title': 'Polish'}]",Hastings Snack Bar,755.3857132342414,43.66381,-79.32893,"['5 Hastings Avenue', 'Toronto, ON M4L 2L1', 'Canada']",$,False,4.5,41,2022-12-03 22:09:56.323461
"43.665269,-79.319796",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Casa Di Giorgios,408.71572448842034,43.6668499,-79.31518,"['1646 Queen St E', 'Toronto, ON M4L 1G3', 'Canada']",$$,False,4.0,71,2022-12-03 22:09:56.323465
"43.665269,-79.319796",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Tea N Bannock,895.556531489122,43.671182,-79.3273557,"['1294 Gerrard Street E', 'Toronto, ON M4L 1Y7', 'Canada']",$$,False,4.5,44,2022-12-03 22:09:56.323468
"43.665269,-79.319796",fishnchips,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",British Style Fish & Chips,426.62747686060635,43.66861,-79.31723,"['73 Coxwell Avenue', 'Toronto, ON M4L 3B1', 'Canada']",$,False,4.0,51,2022-12-03 22:09:56.323473
"43.665269,-79.319796",sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",O Sushi,277.56958241445363,43.66654,-79.31693,"['6 Coxwell Avenue', 'Toronto, ON M4L 3A7', 'Canada']",$$,False,4.0,57,2022-12-03 22:09:56.323476
"43.665269,-79.319796",indpak,"[{'alias': 'indpak', 'title': 'Indian'}]",Regency Restaurant,779.0130455385532,43.67201,-79.32238,"['1423 Gerrard Street E', 'Toronto, ON M4L 1Z7', 'Canada']",$$,False,4.0,77,2022-12-03 22:09:56.323480
"43.665269,-79.319796",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'greek', 'title': 'Greek'}]",Yaya Greek Bistro,994.9676130216748,43.6630783791201,-79.33178893082199,"['1186 Queen Street E', 'Toronto, ON M4M 1L4', 'Canada']",$$,False,4.0,80,2022-12-03 22:09:56.323484
"43.665269,-79.319796",indpak,"[{'alias': 'indpak', 'title': 'Indian'}]",The Famous Indian Cuisine,809.8067400048328,43.67211780345,-79.3232195824385,"['1410 Gerrard Street E', 'Toronto, ON M4L 1Z4', 'Canada']",$$,False,4.0,65,2022-12-03 22:09:56.323488
"43.67142,-79.445947",italian,"[{'alias': 'italian', 'title': 'Italian'}]",Agio,646.4712110381079,43.67599,-79.45066,"['1351 St Clair Avenue W', 'Toronto, ON M6E 1C5', 'Canada']",$$,False,4.5,188,2022-12-03 22:09:56.872478
"43.67142,-79.445947",bakeries,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",Tre Mari Bakery,600.1521333713055,43.6765,-79.44868,"['1311 Saint Clair Avenue W', 'Toronto, ON M6E 1C2', 'Canada']",$,False,4.5,91,2022-12-03 22:09:56.872497
"43.67142,-79.445947",italian,"[{'alias': 'italian', 'title': 'Italian'}]",Famiglia Baldassarre,888.6585807335229,43.67052,-79.4350599,"['122 Geary Avenue', 'Toronto, ON M6H 4H1', 'Canada']",$$,False,4.5,67,2022-12-03 22:09:56.872503
"43.67142,-79.445947",portuguese,"[{'alias': 'portuguese', 'title': 'Portuguese'}]",Rush Hour,440.38079151577574,43.67111,-79.44037,"['1438A Dufferin Street', 'Toronto, ON M6H 3L1', 'Canada']",$$,False,4.5,46,2022-12-03 22:09:56.872508
"43.67142,-79.445947",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Farmhouse Tavern,1049.8236648859074,43.664786604468,-79.45523480746996,"['1627 Dupont Street', 'Toronto, ON M6P 3S8', 'Canada']",$$,False,3.5,264,2022-12-03 22:09:56.872513
"43.67142,-79.445947",mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",Parallel,631.8823306471566,43.6694450818033,-79.4385803863406,"['217 Geary Avenue', 'Toronto, ON M6H 2C1', 'Canada']",$$,False,4.0,90,2022-12-03 22:09:56.872518
"43.67142,-79.445947",thai,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cambodian', 'title': 'Cambodian'}]",Khmer Thai Restaurant,1091.9762062785585,43.67937,-79.43781,"['1018 St Clair Avenue W', 'Toronto, ON M6E 1A4', 'Canada']",$$,False,4.0,138,2022-12-03 22:09:56.872523
"43.67142,-79.445947",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}]",The Sovereign,506.778964258629,43.67299,-79.44002,"['1359 Davenport Road', 'Toronto, ON M6H 2H5', 'Canada']",$$,False,4.5,34,2022-12-03 22:09:56.872528
"43.67142,-79.445947",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",CANO Restaurant,915.1775649252512,43.67871,-79.44058,"['1108 St Clair Avenue W', 'Toronto, ON M6E 1A7', 'Canada']",$$,False,4.5,63,2022-12-03 22:09:56.872532
"43.67142,-79.445947",icecream,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Good Behaviour,913.5514325875646,43.670771021124935,-79.434624,"['342 Westmoreland Avenue N', 'Toronto, ON M6H 3A7', 'Canada']",,False,4.5,43,2022-12-03 22:09:56.872538
"43.67142,-79.445947",coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",Wallace Espresso,1009.8264944058701,43.6624238862292,-79.4442284724458,"['188 Wallace Avenue', 'Toronto, ON M6H 1V6', 'Canada']",$,False,4.5,43,2022-12-03 22:09:56.872542
"43.67142,-79.445947",coffeeroasteries,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",Hale Coffee Company,717.778733063599,43.66568,-79.45011,"['300 Campbell Ave', 'Toronto, ON M6P 3V6', 'Canada']",,False,4.5,50,2022-12-03 22:09:56.872547
"43.67142,-79.445947",icecream,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",La Paloma Gelateria & Cafe,640.7270457538082,43.67682,-79.44942,"['1357 Saint Clair Aveune W', 'Toronto, ON M6E 1C5', 'Canada']",$$,False,4.0,77,2022-12-03 22:09:56.872553
"43.67142,-79.445947",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",King's Tacos,748.0025230177372,43.67803,-79.4440599,"['1190 St Clair Avenue W', 'Toronto, ON M6E 1B4', 'Canada']",$$,False,4.0,78,2022-12-03 22:09:56.872557
"43.67142,-79.445947",bars,"[{'alias': 'bars', 'title': 'Bars'}]",The Greater Good Bar,604.2489921990292,43.6692689674341,-79.4390478949696,"['229 Geary Avenue', 'Toronto, ON M6H 2C3', 'Canada']",$$,False,4.0,53,2022-12-03 22:09:56.872562
"43.67142,-79.445947",brazilian,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",Rio 40 Restaurant,671.4154156763975,43.67747,-79.44643,"['1256 Saint Clair Avenue West', 'Toronto, ON M6E 1B9', 'Canada']",$$,False,4.0,62,2022-12-03 22:09:56.872567
"43.67142,-79.445947",sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",Tuckshop Kitchen,1062.8492203416472,43.66499,-79.45568,"['1640 Dupont Street', 'Unit 3', 'Toronto, ON M6P 3T2', 'Canada']",$,False,4.5,53,2022-12-03 22:09:56.872572
"43.67142,-79.445947",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Itacate,1133.499451999319,43.6793908547042,-79.4371611624956,"['998 St. Clair Avenue W', 'Toronto, ON M6E 1A2', 'Canada']",$$,False,4.5,56,2022-12-03 22:09:56.872577
"43.67142,-79.445947",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Marcello’s pizzeria,769.5753009498222,43.67783,-79.4425399,"['1163 Saint Clair Avenue W', 'Toronto, ON M6E 1B2', 'Canada']",$$,False,4.0,97,2022-12-03 22:09:56.872582
"43.67142,-79.445947",sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",Koji Japanese Restaurant,873.9979542109148,43.6653247110788,-79.4528076801096,"['1553 Dupont Street', 'Toronto, ON M6P 3S5', 'Canada']",$$,False,4.5,38,2022-12-03 22:09:56.872587
"43.666224,-79.317693",burgers,"[{'alias': 'burgers', 'title': 'Burgers'}]",The Burger's Priest,177.64325975172713,43.666699590075,-79.3155846030585,"['1636 Queen Street E', 'Toronto, ON M4L 1G3', 'Canada']",$$,False,3.5,498,2022-12-03 22:09:57.249271
"43.666224,-79.317693",egyptian,"[{'alias': 'egyptian', 'title': 'Egyptian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Maha's,1066.5076179977614,43.67167,-79.32853,"['226 Greenwood Avenue', 'Toronto, ON M4L 2R2', 'Canada']",$$,False,4.0,572,2022-12-03 22:09:57.249288
"43.666224,-79.317693",halal,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",Lahore Tikka House,802.997541789159,43.67148,-79.32451,"['1365 Gerrard Street E', 'Toronto, ON M4L 1Z3', 'Canada']",$$,False,3.5,537,2022-12-03 22:09:57.249294
"43.666224,-79.317693",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chino Locos Original,657.1995064881952,43.6644821,-79.3255005,"['4 Greenwood Avenue', 'Toronto, ON M4L 2P4', 'Canada']",$,False,4.0,190,2022-12-03 22:09:57.249299
"43.666224,-79.317693",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Lake Inez,726.2105823651318,43.67234,-79.32064,"['1471 Gerrard Street E', 'Toronto, ON M4L 2A1', 'Canada']",$$$,False,4.5,92,2022-12-03 22:09:57.249304
"43.666224,-79.317693",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Lazy Daisy's Cafe,735.3127653824478,43.6726699,-79.3194,"['1515 Gerrard Street E', 'Toronto, ON M4L 2A5', 'Canada']",$$,False,4.0,146,2022-12-03 22:09:57.249310
"43.666224,-79.317693",indpak,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",Udupi Palace,776.9763782879496,43.67273,-79.3210299,"['1460 Gerrard Street E', 'Toronto, ON M4L 2A3', 'Canada']",$$,False,3.5,204,2022-12-03 22:09:57.249315
"43.666224,-79.317693",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Queen Margherita Pizza,539.1964441133088,43.664969,-79.324168,"['1402 Queen Street E', 'Unit 8', 'Toronto, ON M4L 1C9', 'Canada']",$$,False,3.5,188,2022-12-03 22:09:57.249319
"43.666224,-79.317693",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Casa Di Giorgios,211.83409499769655,43.6668499,-79.31518,"['1646 Queen St E', 'Toronto, ON M4L 1G3', 'Canada']",$$,False,4.0,71,2022-12-03 22:09:57.249324
"43.666224,-79.317693",bakeries,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",Sweet Bliss Baking Company,880.257059291686,43.66388,-79.32814,"['1304 Queen Street E', 'Toronto, ON M4L 1C4', 'Canada']",$,False,4.5,62,2022-12-03 22:09:57.249329
"43.666224,-79.317693",sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",O Sushi,78.63482295741966,43.66654,-79.31693,"['6 Coxwell Avenue', 'Toronto, ON M4L 3A7', 'Canada']",$$,False,4.0,57,2022-12-03 22:09:57.249334
"43.666224,-79.317693",fishnchips,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",British Style Fish & Chips,269.51772516492844,43.66861,-79.31723,"['73 Coxwell Avenue', 'Toronto, ON M4L 3B1', 'Canada']",$,False,4.0,51,2022-12-03 22:09:57.249339
"43.666224,-79.317693",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}]",The Sidekick,625.5297678614602,43.6645889,-79.3251114,"['1374 Queen Street E', 'Toronto, ON M4L 1C9', 'Canada']",$,False,4.5,31,2022-12-03 22:09:57.249344
"43.666224,-79.317693",hotdogs,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",Chick-N-Joy,319.9391251360251,43.66509,-79.32132,"['1483 Queen Street E', 'Toronto, ON M4L 1E2', 'Canada']",$,False,4.0,53,2022-12-03 22:09:57.249349
"43.666224,-79.317693",indpak,"[{'alias': 'indpak', 'title': 'Indian'}]",Regency Restaurant,747.3465997096421,43.67201,-79.32238,"['1423 Gerrard Street E', 'Toronto, ON M4L 1Z7', 'Canada']",$$,False,4.0,77,2022-12-03 22:09:57.249353
"43.666224,-79.317693",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Tea N Bannock,952.8708057256092,43.671182,-79.3273557,"['1294 Gerrard Street E', 'Toronto, ON M4L 1Y7', 'Canada']",$$,False,4.5,44,2022-12-03 22:09:57.249358
"43.666224,-79.317693",polish,"[{'alias': 'polish', 'title': 'Polish'}]",Hastings Snack Bar,946.0044248009331,43.66381,-79.32893,"['5 Hastings Avenue', 'Toronto, ON M4L 2L1', 'Canada']",$,False,4.5,41,2022-12-03 22:09:57.249363
"43.666224,-79.317693",indpak,"[{'alias': 'indpak', 'title': 'Indian'}]",Motimahal,790.1981673684573,43.6723799,-79.32265,"['1422 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada']",$,False,3.5,106,2022-12-03 22:09:57.249368
"43.666224,-79.317693",indpak,"[{'alias': 'indpak', 'title': 'Indian'}]",The Famous Indian Cuisine,791.8885777855301,43.67211780345,-79.3232195824385,"['1410 Gerrard Street E', 'Toronto, ON M4L 1Z4', 'Canada']",$$,False,4.0,65,2022-12-03 22:09:57.249373
"43.666224,-79.317693",caribbean,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",Jaclyn's,29.257262572899972,43.66627,-79.31802,"['1588 Queen Street E', 'Toronto, ON M4L 1G1', 'Canada']",,False,4.5,14,2022-12-03 22:09:57.249379
"43.653236,-79.376716",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Richmond Station,292.63892114847755,43.6513729,-79.379285,"['1 Richmond Street W', 'Toronto, ON M5H 3W4', 'Canada']",$$$,False,4.5,855,2022-12-03 22:09:57.729210
"43.653236,-79.376716",thai,"[{'alias': 'thai', 'title': 'Thai'}]",Pai Northern Thai Kitchen,1133.0794884581526,43.64784,-79.38872,"['18 Duncan Street', 'Toronto, ON M5H 3G8', 'Canada']",$$,False,4.5,3297,2022-12-03 22:09:57.729226
"43.653236,-79.376716",seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Pearl Diver,300.7711618613883,43.65163,-79.37375,"['100 Adelaide Street E', 'Toronto, ON M5C 1K9', 'Canada']",$$,False,4.0,615,2022-12-03 22:09:57.729230
"43.653236,-79.376716",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Blaze Pizza,453.75893722510847,43.6565313336776,-79.3800427473602,"['10 Dundas Street East', '#124', 'Toronto, ON M5B 2G9', 'Canada']",$$,False,4.5,578,2022-12-03 22:09:57.729234
"43.653236,-79.376716",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,818.3672641461987,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",$$,False,4.0,1769,2022-12-03 22:09:57.729238
"43.653236,-79.376716",coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",Fahrenheit Coffee,316.8539049119034,43.65244524304,-79.372932326803,"['120 Lombard Avenue', 'Toronto, ON M5A 4J6', 'Canada']",$$,False,4.5,336,2022-12-03 22:09:57.729242
"43.653236,-79.376716",ramen,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",Hokkaido Ramen Santouka,348.860250573101,43.656321731393,-79.377499580039,"['91 Dundas Street E', 'Toronto, ON M5B 2C8', 'Canada']",$$,False,4.0,881,2022-12-03 22:09:57.729245
"43.653236,-79.376716",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",Eggspectation,364.43324709836327,43.6532721,-79.3812455,"['483 Bay Street', 'South Tower', 'Toronto, ON M5G 2C9', 'Canada']",$$,False,4.0,747,2022-12-03 22:09:57.729249
"43.653236,-79.376716",sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",Mystic Muffin,346.2417524673631,43.652457948594,-79.372548881465,"['113 Jarvis Street', 'Toronto, ON M5C 2H4', 'Canada']",$,False,4.5,287,2022-12-03 22:09:57.729252
"43.653236,-79.376716",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",George Restaurant,192.61427926784526,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",$$$$,False,4.5,291,2022-12-03 22:09:57.729256
"43.653236,-79.376716",ramen,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",Sansotei Ramen,808.3311820173079,43.655,-79.38643,"['179 Dundas Street W', 'Toronto, ON M5G 1Z8', 'Canada']",$$,False,4.0,925,2022-12-03 22:09:57.729260
"43.653236,-79.376716",bistros,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",Beerbistro,420.6646117132331,43.649467134996364,-79.3771696548727,"['18 King Street E', 'Toronto, ON M5C 1C4', 'Canada']",$$,False,4.0,679,2022-12-03 22:09:57.729263
"43.653236,-79.376716",bbq,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",The Carbon Bar,155.29815182838993,43.6531872633836,-79.3747868765724,"['99 Queen Street East', 'Toronto, ON M5C 1S2', 'Canada']",$$$,False,4.0,404,2022-12-03 22:09:57.729267
"43.653236,-79.376716",mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",Byblos,1114.7231871428155,43.647546,-79.388123,"['11 Duncan Street', 'Toronto, ON M5V 3M2', 'Canada']",$$$$,False,4.5,882,2022-12-03 22:09:57.729271
"43.653236,-79.376716",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",The Senator,334.0862515727654,43.65574,-79.37896,"['249 Victoria Street', 'Toronto, ON M5B 1T8', 'Canada']",$$,False,4.0,487,2022-12-03 22:09:57.729274
"43.653236,-79.376716",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Canoe,824.4507411203439,43.646954,-79.382159,"['66 Wellington Street  W', '54th Floor', 'TD Bank Tower', 'Toronto, ON M5K 1H6', 'Canada']",$$$$,False,4.0,728,2022-12-03 22:09:57.729277
"43.653236,-79.376716",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Katsuya,768.4957450459857,43.65995,-79.37882,"['66 Gerrard Street E', 'Unit 100', 'Toronto, ON M5B 2M2', 'Canada']",$$,False,4.5,473,2022-12-03 22:09:57.729281
"43.653236,-79.376716",chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",GB Hand-pulled Noodles,678.92051370892,43.65669,-79.38385,"['66 Edward Street', 'Toronto, ON M5G 1C9', 'Canada']",$$,False,4.0,569,2022-12-03 22:09:57.729284
"43.653236,-79.376716",coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",Dineen Coffee,293.50529249796466,43.6511564283768,-79.3789627552706,"['140 Yonge St', 'Toronto, ON M5C 2L7', 'Canada']",$$,False,4.0,383,2022-12-03 22:09:57.729288
"43.653236,-79.376716",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Sap,381.80487759750486,43.651946,-79.381114,"['401 Bay Street', 'Toronto, ON M5H 2Y4', 'Canada']",$$,False,3.5,547,2022-12-03 22:09:57.729292
"43.663722,-79.380288",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,383.3225709992662,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",$$,False,4.0,1769,2022-12-03 22:09:58.219605
"43.663722,-79.380288",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Katsuya,432.97510803376827,43.65995,-79.37882,"['66 Gerrard Street E', 'Unit 100', 'Toronto, ON M5B 2M2', 'Canada']",$$,False,4.5,473,2022-12-03 22:09:58.219619
"43.663722,-79.380288",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Kintaro Izakaya,52.83519430742135,43.66417,-79.38006,"['459 Church Street', 'Main Floor', 'Toronto, ON M4Y 4C5', 'Canada']",$$,False,4.0,228,2022-12-03 22:09:58.219624
"43.663722,-79.380288",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Blaze Pizza,799.808094068116,43.6565313336776,-79.3800427473602,"['10 Dundas Street East', '#124', 'Toronto, ON M5B 2G9', 'Canada']",$$,False,4.5,578,2022-12-03 22:09:58.219629
"43.663722,-79.380288",vietnamese,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Banh Mi Boys,534.0128786609853,43.6590974,-79.3820781,"['399 Yonge Street', 'Toronto, ON M5B', 'Canada']",$,False,4.0,508,2022-12-03 22:09:58.219633
