lat-long,name,distance,latitude,longitude,price,is_open,rating,rating_count,my_timestamp,cat1_title,cat2_title,cat3_title
"43.6508333333333,-79.4430555555556",Town Wings,229.4,43.651332086347566,-79.44028898362123,3.0,True,5.0,1,2022-12-05 11:46:19.432671-05:00,Breakfast & Brunch,Mexican,
"43.651238,-79.43868",Le Baratin,312.7,43.65007,-79.4351,2.0,True,4.5,126,2022-12-05 11:46:19.881379-05:00,Burgers,,
"43.651238,-79.43868",De Floured,44.7,43.65157,-79.43835,3.0,True,5.0,13,2022-12-05 11:46:19.881401-05:00,Chicken Shop,,
"43.651238,-79.43868",Peter's No Frills,204.8,43.649821,-79.440306,1.0,True,4.0,46,2022-12-05 11:46:19.881408-05:00,Burgers,,
"43.651238,-79.43868",Viaggio,148.4,43.6499275270851,-79.4390283152461,3.0,True,4.5,23,2022-12-05 11:46:19.881413-05:00,Canadian (New),,
"43.651238,-79.43868",Sakai Bar,366.5,43.6499784722163,-79.4344709068537,3.0,True,4.5,21,2022-12-05 11:46:19.881419-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.651238,-79.43868",Swan Dive,261.9,43.64963,-79.43607,1.0,True,4.5,17,2022-12-05 11:46:19.881424-05:00,Ramen,Noodles,
"43.651238,-79.43868",1602,321.9,43.6500397,-79.4351501,2.0,True,4.5,23,2022-12-05 11:46:19.881429-05:00,Chinese,Noodles,
"43.651238,-79.43868",Cygnet Coffee,163.8,43.6499340771758,-79.437733143568,1.0,True,4.5,13,2022-12-05 11:46:19.881434-05:00,Bakeries,Korean,
"43.651238,-79.43868",Pho Phuong Vietnamese Restaurant ,335.4,43.64967,-79.43513,2.0,True,3.5,66,2022-12-05 11:46:19.881440-05:00,Sandwiches,,
"43.651238,-79.43868",Lula Lounge,376.5,43.64959,-79.43453,2.0,True,3.5,62,2022-12-05 11:46:19.881445-05:00,Seafood,,
"43.651238,-79.43868",Black Dice Cafe,370.9,43.6499734,-79.4344139,2.0,True,4.0,25,2022-12-05 11:46:19.881450-05:00,Tapas/Small Plates,Pizza,Desserts
"43.651238,-79.43868",Safehouse Coffee,308.3,43.6497957973312,-79.4354066625237,2.0,True,4.5,14,2022-12-05 11:46:19.881455-05:00,Breakfast & Brunch,Mexican,
"43.651238,-79.43868",Yummy Pizza,152.1,43.64996,-79.43948,1.0,True,3.5,16,2022-12-05 11:46:19.881460-05:00,Museums,,
"43.651238,-79.43868",BSMT254,125.0,43.6512026,-79.4402324,3.0,True,5.0,2,2022-12-05 11:46:19.881465-05:00,Dog Parks,Swimming Pools,
"43.651238,-79.43868",Tapioca,44.7,43.65157,-79.43835,3.0,True,4.5,2,2022-12-05 11:46:19.881470-05:00,Ramen,Noodles,
"43.651238,-79.43868",Papa Johns Pizza,74.2,43.65101,-79.43932,1.0,True,2.5,13,2022-12-05 11:46:19.881475-05:00,Vietnamese,,
"43.651238,-79.43868",SlowSouth Pizza,346.6,43.649939896822985,-79.434764,3.0,True,4.0,5,2022-12-05 11:46:19.881480-05:00,Cafes,,
"43.651238,-79.43868",Baby G,296.4,43.65012,-79.43537,1.0,True,3.5,6,2022-12-05 11:46:19.881485-05:00,Ice Cream & Frozen Yogurt,,
"43.651238,-79.43868",Tim Hortons,74.0,43.65101,-79.43932,1.0,True,2.5,6,2022-12-05 11:46:19.881490-05:00,Mexican,,
"43.651238,-79.43868",Bird Box,376.5,43.6496019,-79.4345753,3.0,True,4.5,3,2022-12-05 11:46:19.881495-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.651238,-79.43868",Burrito Express,152.1,43.64996,-79.43948,3.0,True,4.5,2,2022-12-05 11:46:19.881500-05:00,Caterers,Bakeries,Desserts
"43.651238,-79.43868",Fahmee Bakery,216.6,43.64955,-79.44066,3.0,True,3.5,4,2022-12-05 11:46:19.881520-05:00,Pizza,,
"43.651238,-79.43868",Lola's Coffee,390.7,43.6486606775914,-79.43537950515747,3.0,True,4.0,4,2022-12-05 11:46:19.881526-05:00,Pizza,Salad,Fast Food
"43.651238,-79.43868",Restaurante Recanto Dos Mouros,283.5,43.65,-79.4356,3.0,True,5.0,1,2022-12-05 11:46:19.881531-05:00,Pizza,Salad,Fast Food
"43.651238,-79.43868",Dembi Shawarma,152.1,43.64996,-79.43948,3.0,True,4.0,1,2022-12-05 11:46:19.881536-05:00,Cafes,,
"43.651238,-79.43868",Flor Mexicana,363.6,43.64983973095379,-79.43459501769098,3.0,True,4.0,2,2022-12-05 11:46:19.881541-05:00,Sushi Bars,,
"43.651238,-79.43868",Domino's Pizza,200.1,43.6498256,-79.43713790000001,1.0,True,1.5,7,2022-12-05 11:46:19.881546-05:00,Golf,,
"43.651238,-79.43868",Town Wings,129.9,43.651332086347566,-79.44028898362123,3.0,True,5.0,1,2022-12-05 11:46:19.881551-05:00,Filipino,,
"43.6544915,-79.422634",Bar Isabel,149.4,43.654631,-79.4207738,,True,4.0,453,2022-12-05 11:46:20.279767-05:00,Burgers,,
"43.6544915,-79.422634",The Caledonian,77.6,43.65439,-79.42355,2.0,True,4.5,149,2022-12-05 11:46:20.279797-05:00,Chicken Shop,,
"43.6544915,-79.422634",The Night Baker,32.6,43.6543494739829,-79.4222794459769,3.0,True,4.5,76,2022-12-05 11:46:20.279804-05:00,Burgers,,
"43.6544915,-79.422634",College Falafel,30.6,43.65455,-79.42289,1.0,True,4.0,99,2022-12-05 11:46:20.279810-05:00,Canadian (New),,
"43.6544915,-79.422634",Chiado,134.1,43.654186841827,-79.424246886555,4.0,True,4.0,123,2022-12-05 11:46:20.279815-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.6544915,-79.422634",Starving Artist,64.6,43.6546795549694,-79.4218739100287,2.0,True,3.5,119,2022-12-05 11:46:20.279820-05:00,Ramen,Noodles,
"43.6544915,-79.422634",Vos Restaurante Argentino,51.1,43.65422274811667,-79.42314864437895,3.0,True,4.5,36,2022-12-05 11:46:20.279825-05:00,Chinese,Noodles,
"43.6544915,-79.422634",Regina Pizzeria & Trattoria,149.3,43.654881,-79.420858,2.0,True,4.0,67,2022-12-05 11:46:20.279830-05:00,Bakeries,Korean,
"43.6544915,-79.422634",Barbershop Patisserie,85.5,43.65406,-79.42344,3.0,True,4.5,17,2022-12-05 11:46:20.279836-05:00,Sandwiches,,
"43.6544915,-79.422634",The Daily Dumpling Wonton Co,118.1,43.654802780329,-79.4212308526039,3.0,True,4.0,38,2022-12-05 11:46:20.279841-05:00,Seafood,,
"43.6544915,-79.422634",Sicilian Sidewalk Cafe,338.8,43.6554,-79.41858,2.0,True,3.5,74,2022-12-05 11:46:20.279846-05:00,Tapas/Small Plates,Pizza,Desserts
"43.6544915,-79.422634",Madras Kaapi,150.0,43.65418,-79.42442,3.0,True,4.5,9,2022-12-05 11:46:20.279852-05:00,Breakfast & Brunch,Mexican,
"43.6544915,-79.422634",VIP Billiard Club,47.2,43.6544261,-79.4232131,2.0,True,3.0,32,2022-12-05 11:46:20.279857-05:00,Museums,,
"43.6544915,-79.422634",Brass Taps Pizza Pub,291.0,43.6539,-79.42613,2.0,True,3.5,40,2022-12-05 11:46:20.279862-05:00,Dog Parks,Swimming Pools,
"43.6544915,-79.422634",Mannat Indian & Hakka Bar,46.3,43.6541664,-79.4229308,3.0,True,4.5,6,2022-12-05 11:46:20.279867-05:00,Ramen,Noodles,
"43.6544915,-79.422634",Cango Sushi,70.5,43.65476,-79.42179,3.0,True,4.5,7,2022-12-05 11:46:20.279872-05:00,Vietnamese,,
"43.6544915,-79.422634",National Bakery & Pastry,58.6,43.65471,-79.42193,1.0,True,4.0,10,2022-12-05 11:46:20.279877-05:00,Cafes,,
"43.6544915,-79.422634",kibo sushi house,28.4,43.6544115676985,-79.4229689081573,3.0,True,3.5,14,2022-12-05 11:46:20.279882-05:00,Ice Cream & Frozen Yogurt,,
"43.6544915,-79.422634",Gonzo Izakaya,331.2,43.65374,-79.42659,3.0,True,4.5,11,2022-12-05 11:46:20.279888-05:00,Mexican,,
"43.6544915,-79.422634",Pizzaville,111.6,43.65485710399389,-79.4213419671431,1.0,True,3.5,16,2022-12-05 11:46:20.279893-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.6544915,-79.422634",Starbucks,335.4,43.6534199,-79.42646,2.0,True,3.5,16,2022-12-05 11:46:20.279898-05:00,Caterers,Bakeries,Desserts
"43.6544915,-79.422634",Buono,33.4,43.654430667173,-79.4230406731367,3.0,True,3.5,7,2022-12-05 11:46:20.279904-05:00,Pizza,,
"43.6544915,-79.422634",Giovanni's Italian Kitchen & Pizza Bar,244.9,43.6552896,-79.4197967,3.0,True,3.5,13,2022-12-05 11:46:20.279909-05:00,Pizza,Salad,Fast Food
"43.6544915,-79.422634",Via Norte Restaurant,302.3,43.653749,-79.4262491,,True,3.5,12,2022-12-05 11:46:20.279915-05:00,Pizza,Salad,Fast Food
"43.6544915,-79.422634",A&W,18.4,43.6546548,-79.4225962,2.0,True,2.5,10,2022-12-05 11:46:20.279920-05:00,Cafes,,
"43.6544915,-79.422634",Black Knight Restaurant & Tavern,81.7,43.65444,-79.42367,1.0,True,2.5,14,2022-12-05 11:46:20.279925-05:00,Sushi Bars,,
"43.6544915,-79.422634",Casa Tropical,169.6,43.655,-79.4206,3.0,True,4.0,5,2022-12-05 11:46:20.279930-05:00,Golf,,
"43.6544915,-79.422634",tostado cafe,169.6,43.655,-79.4206,3.0,True,4.0,4,2022-12-05 11:46:20.279936-05:00,Filipino,,
"43.6544915,-79.422634",Fred Hamilton Park,259.3,43.6529587130576,-79.4202048270041,3.0,True,4.5,2,2022-12-05 11:46:20.279941-05:00,Venezuelan,Breakfast & Brunch,
"43.6544915,-79.422634",Gino's Pizza,83.7,43.65484,-79.42167,1.0,True,1.5,17,2022-12-05 11:46:20.279947-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.6544915,-79.422634",Rosa Branca Cafe,46.4,43.6547,-79.4220799,2.0,True,4.0,1,2022-12-05 11:46:20.279953-05:00,Comfort Food,Bars,Canadian (New)
"43.6544915,-79.422634",Telepizza,29.3,43.65449,-79.42298,1.0,True,2.5,3,2022-12-05 11:46:20.279958-05:00,Barbeque,Japanese,
"43.6544915,-79.422634",Crawford,322.9,43.65538,-79.4188,2.0,True,2.5,7,2022-12-05 11:46:20.279963-05:00,Barbeque,Japanese,
"43.6544915,-79.422634",Tim Hortons,230.5,43.65476,-79.4197499,1.0,True,2.0,6,2022-12-05 11:46:20.279969-05:00,Canadian (New),,
"43.6544915,-79.422634",Garrison Creek,243.8,43.655203,-79.419768,3.0,True,3.5,2,2022-12-05 11:46:20.279974-05:00,Ramen,Noodles,
"43.6544915,-79.422634",Cango Sushi,70.5,43.65476,-79.42179,3.0,True,2.0,1,2022-12-05 11:46:20.279979-05:00,Chinese,,
"43.6543604,-79.4655296",Aztec's Mine,281.6,43.65302,-79.4684988,2.0,True,4.0,104,2022-12-05 11:46:20.676160-05:00,Burgers,,
"43.6543604,-79.4655296",Hannah's Cafe and Bakery,220.7,43.6542601,-79.4625825,1.0,True,3.5,33,2022-12-05 11:46:20.676194-05:00,Chicken Shop,,
"43.6543604,-79.4655296",MacKenzies High Park,287.2,43.6528481,-79.4684242,2.0,True,3.0,38,2022-12-05 11:46:20.676202-05:00,Burgers,,
"43.6543604,-79.4655296",Vivo Pizza+Pasta,191.6,43.65431,-79.46287,3.0,True,2.5,5,2022-12-05 11:46:20.676209-05:00,Canadian (New),,
"43.6543604,-79.4655296",Rabba Fine Foods,192.2,43.6541334685056,-79.4631618528866,2.0,True,1.5,5,2022-12-05 11:46:20.676216-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.654501,-79.460053",The Mugshot Tavern,38.3,43.6546,-79.45957,2.0,True,4.0,107,2022-12-05 11:46:21.299896-05:00,Burgers,,
"43.654501,-79.460053",Sushi Place,83.0,43.6549657,-79.4592461,2.0,True,3.5,87,2022-12-05 11:46:21.299922-05:00,Chicken Shop,,
"43.654501,-79.460053",Whelan's Gate Gastropub,300.0,43.6552887,-79.4564438,2.0,True,4.5,38,2022-12-05 11:46:21.299942-05:00,Burgers,,
"43.654501,-79.460053",Cabin Fever,284.3,43.6553501508307,-79.4567192927358,1.0,True,4.5,31,2022-12-05 11:46:21.299949-05:00,Canadian (New),,
"43.654501,-79.460053",Osaka Sushi Japanese Restaurant,377.2,43.65584,-79.45565,2.0,True,4.0,60,2022-12-05 11:46:21.299954-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.654501,-79.460053",Lunch Box,48.1,43.654614783423,-79.4594764709473,1.0,True,3.0,47,2022-12-05 11:46:21.299960-05:00,Ramen,Noodles,
"43.654501,-79.460053",The Wicket Bar,305.2,43.6554790883517,-79.4565081125878,2.0,True,4.5,24,2022-12-05 11:46:21.299965-05:00,Chinese,Noodles,
"43.654501,-79.460053",Thai By The Park,276.3,43.6552099,-79.4567299,2.0,True,3.5,45,2022-12-05 11:46:21.299970-05:00,Bakeries,Korean,
"43.654501,-79.460053",Hannah's Cafe and Bakery,220.7,43.6542601,-79.4625825,1.0,True,3.5,33,2022-12-05 11:46:21.299976-05:00,Sandwiches,,
"43.654501,-79.460053",7-Eleven,110.7,43.655217,-79.4590961,1.0,True,4.0,6,2022-12-05 11:46:21.299981-05:00,Seafood,,
"43.654501,-79.460053",Cosette,74.0,43.65468,-79.45913,3.0,True,4.5,4,2022-12-05 11:46:21.299987-05:00,Tapas/Small Plates,Pizza,Desserts
"43.654501,-79.460053",Tim Hortons,137.4,43.6551814157,-79.4586271940833,1.0,True,3.5,12,2022-12-05 11:46:21.299992-05:00,Breakfast & Brunch,Mexican,
"43.654501,-79.460053",Caked Coffee,323.7,43.65535,-79.45617,3.0,True,5.0,4,2022-12-05 11:46:21.299998-05:00,Museums,,
"43.654501,-79.460053",Pizzaville,89.6,43.655155,-79.459238,2.0,True,2.5,20,2022-12-05 11:46:21.300004-05:00,Dog Parks,Swimming Pools,
"43.654501,-79.460053",Ichi Cha,102.1,43.65518,-79.45921,3.0,True,4.5,2,2022-12-05 11:46:21.300009-05:00,Ramen,Noodles,
"43.654501,-79.460053",Graffiti in Keele-Dundas West Alleyway,232.4,43.6560430600055,-79.4581031799316,3.0,True,4.0,2,2022-12-05 11:46:21.300015-05:00,Vietnamese,,
"43.654501,-79.460053",Vivo Pizza+Pasta,251.8,43.65431,-79.46287,3.0,True,2.5,5,2022-12-05 11:46:21.300020-05:00,Cafes,,
"43.654501,-79.460053",DQ / Orange Julius,300.3,43.6556345686091,-79.4566655158997,1.0,True,3.0,4,2022-12-05 11:46:21.300026-05:00,Ice Cream & Frozen Yogurt,,
"43.654501,-79.460053",Pizza Pizza,55.7,43.6546232,-79.4593817,3.0,True,1.5,5,2022-12-05 11:46:21.300032-05:00,Mexican,,
"43.654501,-79.460053",Subway,66.3,43.65468,-79.45919,3.0,True,2.5,3,2022-12-05 11:46:21.300038-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.654501,-79.460053",Rabba Fine Foods,253.4,43.6541334685056,-79.4631618528866,2.0,True,1.5,5,2022-12-05 11:46:21.300064-05:00,Caterers,Bakeries,Desserts
"43.637894,-79.454823",Sunnyside Pavilion Cafe,130.6,43.6377,-79.45739,2.0,True,3.0,55,2022-12-05 11:46:21.658656-05:00,Burgers,,
"43.637894,-79.454823",Sunnyside Park,130.6,43.6377,-79.45739,3.0,True,4.0,12,2022-12-05 11:46:21.658678-05:00,Chicken Shop,,
"43.637894,-79.454823",Sunnyside Pavilion,111.9,43.6376991,-79.4573898,3.0,True,5.0,1,2022-12-05 11:46:21.658684-05:00,Burgers,,
"43.6535269,-79.4650569",Aztec's Mine,282.6,43.65302,-79.4684988,2.0,True,4.0,104,2022-12-05 11:46:22.255083-05:00,Burgers,,
"43.6535269,-79.4650569",Hannah's Cafe and Bakery,203.2,43.6542601,-79.4625825,1.0,True,3.5,33,2022-12-05 11:46:22.255096-05:00,Chicken Shop,,
"43.6535269,-79.4650569",MacKenzies High Park,281.2,43.6528481,-79.4684242,2.0,True,3.0,38,2022-12-05 11:46:22.255100-05:00,Burgers,,
"43.6535269,-79.4650569",Vivo Pizza+Pasta,170.9,43.65431,-79.46287,3.0,True,2.5,5,2022-12-05 11:46:22.255104-05:00,Canadian (New),,
"43.6535269,-79.4650569",Rabba Fine Foods,166.7,43.6541334685056,-79.4631618528866,2.0,True,1.5,5,2022-12-05 11:46:22.255107-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.636731,-79.444966",Islas Filipino BBQ and Bar,275.9,43.6393,-79.4446,3.0,True,4.5,80,2022-12-05 11:46:22.919378-05:00,Burgers,,
"43.636731,-79.444966",El Almacen Yerba Mate Café,276.8,43.6391856026032,-79.4455373245369,1.0,True,4.0,85,2022-12-05 11:46:22.919408-05:00,Chicken Shop,,
"43.636731,-79.444966",Easy Breakfast,225.2,43.63868,-79.44567,2.0,True,3.5,136,2022-12-05 11:46:22.919414-05:00,Burgers,,
"43.636731,-79.444966",Shangrila Tibetan & Asian Cuisine,433.3,43.6397400555351,-79.4415438622399,2.0,True,4.0,96,2022-12-05 11:46:22.919420-05:00,Canadian (New),,
"43.636731,-79.444966",Local Kitchen & Winebar,251.3,43.6389877,-79.4451285,,True,3.5,82,2022-12-05 11:46:22.919425-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.636731,-79.444966",Burrito Boyz,264.1,43.6389198,-79.4459305,1.0,True,4.0,36,2022-12-05 11:46:22.919430-05:00,Ramen,Noodles,
"43.636731,-79.444966",CiCi's Pizza,400.9,43.63968,-79.44208,1.0,True,4.0,43,2022-12-05 11:46:22.919436-05:00,Chinese,Noodles,
"43.636731,-79.444966",Amicos Pizza Ristorante,332.1,43.639388,-79.443082,2.0,True,3.5,55,2022-12-05 11:46:22.919441-05:00,Bakeries,Korean,
"43.636731,-79.444966",Tdotjerk,356.0,43.6396299,-79.44678,1.0,True,4.0,25,2022-12-05 11:46:22.919446-05:00,Sandwiches,,
"43.636731,-79.444966",Clandestino wine bar,445.0,43.6397432129,-79.4413259625,3.0,True,4.5,19,2022-12-05 11:46:22.919452-05:00,Seafood,,
"43.636731,-79.444966",Gyro Bar!,228.2,43.6386876503145,-79.4458197453875,3.0,True,4.0,18,2022-12-05 11:46:22.919456-05:00,Tapas/Small Plates,Pizza,Desserts
"43.636731,-79.444966",Food & Liquor,412.9,43.6396914930533,-79.4418681207147,2.0,True,4.0,20,2022-12-05 11:46:22.919461-05:00,Breakfast & Brunch,Mexican,
"43.636731,-79.444966",Gus Tacos,357.2,43.63946271337762,-79.44262970972214,3.0,True,4.5,8,2022-12-05 11:46:22.919466-05:00,Museums,,
"43.636731,-79.444966",Paddler,264.0,43.63909,-79.44515,3.0,True,4.5,6,2022-12-05 11:46:22.919471-05:00,Dog Parks,Swimming Pools,
"43.636731,-79.444966",South Indian Dosa Mahal,292.3,43.639222,-79.446125,3.0,True,4.0,11,2022-12-05 11:46:22.919476-05:00,Ramen,Noodles,
"43.636731,-79.444966",Sake Sushi,338.8,43.63951,-79.44674,3.0,True,5.0,6,2022-12-05 11:46:22.919480-05:00,Vietnamese,,
"43.636731,-79.444966",Today Tonight Bar,264.5,43.63922,-79.44503,3.0,True,5.0,3,2022-12-05 11:46:22.919485-05:00,Cafes,,
"43.636731,-79.444966",Greenfield Market,270.4,43.6389957,-79.4461904,2.0,True,4.0,6,2022-12-05 11:46:22.919491-05:00,Ice Cream & Frozen Yogurt,,
"43.636731,-79.444966",The Grand Trunk,252.4,43.638983268735,-79.4453600049019,3.0,True,4.5,3,2022-12-05 11:46:22.919495-05:00,Mexican,,
"43.636731,-79.444966",Daiquiri Drive,333.6,43.6392616,-79.44273824531332,3.0,True,4.5,2,2022-12-05 11:46:22.919500-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.636731,-79.444966",Atlantis Coffee Co,245.4,43.63888,-79.4440826,3.0,True,3.5,2,2022-12-05 11:46:22.919523-05:00,Caterers,Bakeries,Desserts
"43.636731,-79.444966",McDonald's,264.3,43.63885,-79.44656,1.0,True,1.5,14,2022-12-05 11:46:22.919529-05:00,Pizza,,
"43.636731,-79.444966",Bowen Arrow,317.5,43.63941,-79.44354,3.0,True,5.0,1,2022-12-05 11:46:22.919533-05:00,Pizza,Salad,Fast Food
"43.636731,-79.444966",Tdot Jerk,356.0,43.63963,-79.44678,3.0,True,5.0,1,2022-12-05 11:46:22.919538-05:00,Pizza,Salad,Fast Food
"43.636731,-79.444966",Bobacha,431.2,43.63972813526671,-79.44156543045759,3.0,True,5.0,1,2022-12-05 11:46:22.919543-05:00,Cafes,,
"43.636731,-79.444966",The Queen’s End Cafe & Emporium,311.3,43.6393764,-79.4436989,3.0,True,4.0,1,2022-12-05 11:46:22.919548-05:00,Sushi Bars,,
"43.636731,-79.444966",Mama Rosa on Roncesvalles,276.0,43.63912,-79.44593,3.0,True,3.5,3,2022-12-05 11:46:22.919553-05:00,Golf,,
"43.636731,-79.444966",Budapest Park,350.7,43.6368851,-79.4470546,3.0,True,4.0,1,2022-12-05 11:46:22.919558-05:00,Filipino,,
"43.636731,-79.444966",Ice Queen Restaurant,380.1,43.6398,-79.44685,1.0,True,1.5,7,2022-12-05 11:46:22.919563-05:00,Venezuelan,Breakfast & Brunch,
"43.636731,-79.444966",Grafton Avenue Park,313.0,43.63949,-79.44602,3.0,True,2.0,1,2022-12-05 11:46:22.919568-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.6534268,-79.4512787",La Cubana,285.1,43.65087,-79.45106,2.0,True,3.5,229,2022-12-05 11:46:23.331570-05:00,Burgers,,
"43.6534268,-79.4512787",Outpost Coffee Roasters,372.6,43.6561076767417,-79.4540566425629,2.0,True,4.5,79,2022-12-05 11:46:23.331598-05:00,Chicken Shop,,
"43.6534268,-79.4512787",Brewhaha At Bandit Brewery,172.6,43.6525,-79.44957,3.0,True,5.0,15,2022-12-05 11:46:23.331605-05:00,Burgers,,
"43.6534268,-79.4512787",Ali Baba's Middle Eastern Cuisine,36.3,43.65384,-79.45115,1.0,True,3.5,46,2022-12-05 11:46:23.331611-05:00,Canadian (New),,
"43.6534268,-79.4512787",The Commoner,311.7,43.65191,-79.44797,3.0,True,4.0,59,2022-12-05 11:46:23.331617-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.6534268,-79.4512787",Musoshin Ramen,69.3,43.6533636,-79.4521349,2.0,True,4.0,27,2022-12-05 11:46:23.331637-05:00,Ramen,Noodles,
"43.6534268,-79.4512787",Cafe Pho Nho,328.6,43.65219,-79.44751,1.0,True,3.5,76,2022-12-05 11:46:23.331643-05:00,Chinese,Noodles,
"43.6534268,-79.4512787",King Slice,406.9,43.65608,-79.45499,1.0,True,3.5,110,2022-12-05 11:46:23.331648-05:00,Bakeries,Korean,
"43.6534268,-79.4512787",The Local,267.3,43.6510309,-79.4510022,2.0,True,3.5,65,2022-12-05 11:46:23.331653-05:00,Sandwiches,,
"43.6534268,-79.4512787",Cafe Tibet Bar & Grill,290.6,43.65082,-79.45104,3.0,True,4.5,21,2022-12-05 11:46:23.331658-05:00,Seafood,,
"43.6534268,-79.4512787",Gold Standard,349.0,43.65056,-79.45043,2.0,True,4.5,24,2022-12-05 11:46:23.331663-05:00,Tapas/Small Plates,Pizza,Desserts
"43.6534268,-79.4512787",AM Coffee Studio,97.9,43.65408,-79.45217,3.0,True,5.0,6,2022-12-05 11:46:23.331669-05:00,Breakfast & Brunch,Mexican,
"43.6534268,-79.4512787",China Island,369.6,43.65623,-79.4539,1.0,True,4.0,48,2022-12-05 11:46:23.331675-05:00,Museums,,
"43.6534268,-79.4512787",Juniors Pizza,126.0,43.654347,-79.4522113,3.0,True,4.0,16,2022-12-05 11:46:23.331680-05:00,Dog Parks,Swimming Pools,
"43.6534268,-79.4512787",Starbucks,16.1,43.65348,-79.45141,2.0,True,3.5,14,2022-12-05 11:46:23.331685-05:00,Ramen,Noodles,
"43.6534268,-79.4512787",Reunion Coffee Roasters,349.8,43.65056,-79.45043,2.0,True,3.5,45,2022-12-05 11:46:23.331690-05:00,Vietnamese,,
"43.6534268,-79.4512787",Coffee and All That Jazz,212.5,43.65152,-79.45155,1.0,True,3.5,24,2022-12-05 11:46:23.331695-05:00,Cafes,,
"43.6534268,-79.4512787",Village Meat Products & Deli,242.2,43.65129,-79.45069,2.0,True,5.0,8,2022-12-05 11:46:23.331700-05:00,Ice Cream & Frozen Yogurt,,
"43.6534268,-79.4512787",Sunrise Grill & Crepe,236.0,43.65134,-79.45072,2.0,True,2.5,69,2022-12-05 11:46:23.331705-05:00,Mexican,,
"43.6534268,-79.4512787",Ding-A-Wing,297.2,43.65084,-79.45053,3.0,True,4.5,9,2022-12-05 11:46:23.331710-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.6534268,-79.4512787",Bawara,376.8,43.65632,-79.45387,3.0,True,4.5,9,2022-12-05 11:46:23.331715-05:00,Caterers,Bakeries,Desserts
"43.6534268,-79.4512787",Loons Restaurant & Pub,188.6,43.6517304,-79.4512596,2.0,True,2.5,36,2022-12-05 11:46:23.331720-05:00,Pizza,,
"43.6534268,-79.4512787",EAT BKK Thai Kitchen Roncy,196.2,43.65165,-79.45136,3.0,True,4.0,8,2022-12-05 11:46:23.331725-05:00,Pizza,Salad,Fast Food
"43.6534268,-79.4512787",Pita Boss Grill Toronto,385.4,43.656383,-79.453779,3.0,True,4.5,7,2022-12-05 11:46:23.331730-05:00,Pizza,Salad,Fast Food
"43.6534268,-79.4512787",Blue Bird Bar,294.0,43.65227,-79.44795,3.0,True,5.0,3,2022-12-05 11:46:23.331734-05:00,Cafes,,
"43.6534268,-79.4512787",Bar Lokys,352.7,43.6557699,-79.45411,1.0,True,4.5,3,2022-12-05 11:46:23.331739-05:00,Sushi Bars,,
"43.6534268,-79.4512787",Machino Donuts,357.8,43.65633,-79.45338,3.0,True,5.0,2,2022-12-05 11:46:23.331744-05:00,Golf,,
"43.6534268,-79.4512787",Pizzaiolo - The Pizza Maker's Pizza,348.4,43.65036781130956,-79.45034355948982,3.0,True,2.5,10,2022-12-05 11:46:23.331749-05:00,Filipino,,
"43.6534268,-79.4512787",Toronto Style Bar,355.7,43.65643,-79.45309,2.0,True,2.5,6,2022-12-05 11:46:23.331754-05:00,Venezuelan,Breakfast & Brunch,
"43.6534268,-79.4512787",Shawarma Station,426.7,43.6558495,-79.4555893,3.0,True,3.5,4,2022-12-05 11:46:23.331759-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.6534268,-79.4512787",Sue's Thai and Fish & Chips,196.2,43.6516499,-79.4513599,3.0,True,2.0,1,2022-12-05 11:46:23.331764-05:00,Comfort Food,Bars,Canadian (New)
"43.6534268,-79.4512787",Pizza Nova,167.3,43.65487,-79.45184,3.0,True,1.0,1,2022-12-05 11:46:23.331769-05:00,Barbeque,Japanese,
"43.6534268,-79.4512787",Sienna's,277.4,43.6509803,-79.4506036,3.0,True,1.0,1,2022-12-05 11:46:23.331775-05:00,Barbeque,Japanese,
"43.7112153,-79.39894",Grazie Ristorante,208.9,43.70934,-79.39852,2.0,True,4.0,468,2022-12-05 11:46:23.792717-05:00,Burgers,,
"43.7112153,-79.39894",De Mello Coffee,73.5,43.71187,-79.3991999,2.0,True,4.0,141,2022-12-05 11:46:23.792733-05:00,Chicken Shop,,
"43.7112153,-79.39894",Fuwa Fuwa Japanese Pancakes,41.8,43.71158,-79.39905,2.0,True,4.0,159,2022-12-05 11:46:23.792739-05:00,Burgers,,
"43.7112153,-79.39894",Himalayan Coffee House,258.0,43.71336,-79.4,1.0,True,4.5,153,2022-12-05 11:46:23.792744-05:00,Canadian (New),,
