,free_bikes,empty_slots,slots,altitude,ebikes,has_ebikes,normal_bikes,renting,returning,uid,Updated,lat-long
62,5,21,27,0.0,0,True,5,1,1,7222,1824h,"43.637894,-79.454823"
63,5,13,19,0.0,0,True,5,1,1,7225,1824h,"43.634896,-79.467763"
64,7,11,19,0.0,0,True,7,1,1,7224,1824h,"43.6535269,-79.4650569"
65,16,14,31,0.0,0,True,16,1,1,7227,1824h,"43.6314,-79.4304"
66,8,9,19,0.0,0,True,8,1,1,7226,1824h,"43.636731,-79.444966"
67,11,1,12,0.0,0,True,11,1,1,7229,1824h,"43.6534268,-79.4512787"
68,5,11,16,0.0,0,True,5,1,1,7380,1824h,"43.7112153,-79.39894"
69,15,0,15,0.0,0,True,15,1,1,7386,1824h,"43.655227,-79.39201"
70,0,10,12,0.0,0,True,0,1,1,7387,1824h,"43.685167,-79.34962"
71,6,6,12,0.0,0,True,6,1,1,7384,1824h,"43.6704537,-79.39014"
72,0,22,22,0.0,0,True,0,1,1,7385,1824h,"43.6691099,-79.38551"
73,12,3,15,0.0,0,True,12,1,1,7122,1824h,"43.641389,-79.404444"
74,14,0,15,0.0,0,True,14,1,1,7123,1824h,"43.643834,-79.396649"
75,3,16,19,0.0,0,True,3,1,1,7257,1824h,"43.6545174,-79.3895315"
76,0,18,18,0.0,0,True,0,1,1,7252,1824h,"43.665846,-79.404998"
77,10,2,12,0.0,1,True,9,1,1,7253,1824h,"43.6461,-79.3895"
78,7,3,11,0.0,0,True,7,1,1,7315,1824h,"43.671349,-79.29451"
79,11,4,15,0.0,0,True,11,1,1,7314,1824h,"43.667208,-79.312315"
80,7,12,19,0.0,0,True,7,1,1,7317,1824h,"43.669328,-79.288949"
81,6,8,15,0.0,0,True,6,1,1,7316,1824h,"43.672571,-79.289"
82,14,5,19,0.0,0,True,14,1,1,7259,1824h,"43.638497,-79.39192"
83,12,3,15,0.0,0,True,12,1,1,7313,1824h,"43.662771,-79.315223"
84,1,10,11,0.0,0,True,1,1,1,7312,1824h,"43.66852,-79.363525"
85,8,7,15,0.0,0,True,8,1,1,7032,1824h,"43.652473,-79.401456"
86,21,0,23,0.0,1,True,20,1,1,7035,1824h,"43.643975,-79.419576"
87,10,9,19,0.0,0,True,10,1,1,7036,1824h,"43.651318,-79.36023"
88,11,3,15,0.0,0,True,11,1,1,7038,1824h,"43.656094,-79.381484"
89,0,9,9,0.0,0,True,0,1,1,7132,1824h,"43.670318,-79.405181"
90,5,26,31,0.0,0,True,5,1,1,7137,1824h,"43.676667,-79.416111"
91,21,2,23,0.0,1,True,20,1,1,7136,1824h,"43.640634,-79.435841"
92,11,4,15,0.0,1,True,10,1,1,7148,1824h,"43.639444,-79.423611"
93,1,10,11,0.0,0,True,1,1,1,7149,1824h,"43.67,-79.42083333333333"
94,0,15,15,0.0,0,True,0,1,1,7144,1824h,"43.671389,-79.416389"
95,0,19,19,0.0,0,True,0,1,1,7146,1824h,"43.68,-79.42500000000001"
96,15,0,15,0.0,0,True,15,1,1,7147,1824h,"43.6394444,-79.42527777777778"
97,5,10,15,0.0,1,True,4,1,1,7140,1824h,"43.675791,-79.40698"
98,7,7,15,0.0,0,True,7,1,1,7141,1824h,"43.675556,-79.410278"
99,4,11,15,0.0,0,True,4,1,1,7142,1824h,"43.674444,-79.414722"
100,0,14,15,0.0,0,True,0,1,1,7143,1824h,"43.671513,-79.408317"
101,0,19,19,0.0,0,True,0,1,1,7351,1824h,"43.6783213,-79.35822"
102,2,21,23,0.0,0,True,2,1,1,7350,1824h,"43.6848652,-79.356602"
103,9,10,19,0.0,0,True,9,1,1,7353,1824h,"43.68395,-79.347046"
104,1,17,19,0.0,0,True,1,1,1,7352,1824h,"43.690537,-79.341307"
105,4,11,15,0.0,0,True,4,1,1,7355,1824h,"43.704461,-79.423122"
106,18,1,19,0.0,0,True,18,1,1,7357,1824h,"43.659195,-79.329196"
107,12,1,14,0.0,1,True,11,1,1,7356,1824h,"43.651885,-79.3649"
108,5,18,23,0.0,0,True,5,1,1,7359,1824h,"43.682645,-79.377557"
109,10,4,15,0.0,0,True,10,1,1,7210,1824h,"43.6475,-79.43305555555555"
110,7,0,7,0.0,0,True,7,1,1,7217,1824h,"43.6494896,-79.393535"
111,6,12,19,0.0,0,True,6,1,1,7326,1824h,"43.671526,-79.44874"
112,18,0,18,0.0,0,True,18,1,1,7320,1824h,"43.6451635,-79.3831757"
113,17,0,19,0.0,0,True,17,1,1,7321,1824h,"43.6452972,-79.3827914"
114,16,2,19,0.0,0,True,16,1,1,7323,1824h,"43.6452091,-79.3960744"
115,16,3,19,0.0,0,True,16,1,1,7150,1824h,"43.6555556,-79.43361111111112"
116,5,12,17,0.0,0,True,5,1,1,7328,1824h,"43.678077,-79.390328"
117,13,5,19,0.0,0,True,13,1,1,7329,1824h,"43.645665,-79.415345"
118,1,6,8,0.0,0,True,1,1,1,7368,1824h,"43.6493472,-79.42668"
119,0,15,16,0.0,0,True,0,1,1,7369,1824h,"43.667266,-79.443946"
120,3,23,27,0.0,1,True,2,1,1,7100,1824h,"43.660207,-79.361275"
121,9,18,27,0.0,0,True,9,1,1,7101,1824h,"43.648655,-79.367061"
122,29,1,31,0.0,0,True,29,1,1,7102,1824h,"43.648711,-79.389728"
123,13,2,15,0.0,0,True,13,1,1,7103,1824h,"43.6605603,-79.3437663"
124,11,4,15,0.0,0,True,11,1,1,7105,1824h,"43.6561111,-79.36138888888888"
125,24,6,39,0.0,0,True,24,1,1,7106,1824h,"43.652219,-79.354455"
126,6,6,15,0.0,0,True,6,1,1,7107,1824h,"43.650279,-79.356832"
127,13,1,15,0.0,0,True,13,1,1,7108,1824h,"43.652686,-79.358395"
128,9,0,11,0.0,0,True,9,1,1,7069,1824h,"43.649147,-79.395504"
129,24,12,39,0.0,0,True,24,1,1,7067,1824h,"43.643795,-79.375413"
130,16,0,17,0.0,0,True,16,1,1,7066,1824h,"43.662085,-79.397735"
131,10,5,15,0.0,0,True,10,1,1,7065,1824h,"43.659575,-79.365769"
132,18,0,19,0.0,0,True,18,1,1,7064,1824h,"43.65205,-79.362198"
133,4,14,19,0.0,0,True,4,1,1,7063,1824h,"43.668456,-79.393899"
134,12,8,20,0.0,0,True,12,1,1,7366,1824h,"43.639052,-79.399792"
135,15,1,16,0.0,0,True,15,1,1,7367,1824h,"43.6448617,-79.42822"
136,0,17,19,0.0,0,True,0,1,1,7199,1824h,"43.6563888888889,-79.4091666666667"
137,5,14,19,0.0,0,True,5,1,1,7198,1824h,"43.6409,-79.432837"
138,19,3,23,0.0,0,True,19,1,1,7193,1824h,"43.6430555555556,-79.4275"
139,1,13,15,0.0,0,True,1,1,1,7192,1824h,"43.660414,-79.415646"
140,0,11,11,0.0,0,True,0,1,1,7191,1824h,"43.661975,-79.407896"
141,0,10,11,0.0,0,True,0,1,1,7196,1824h,"43.65905,-79.422988"
142,0,11,11,0.0,0,True,0,1,1,7195,1824h,"43.66,-79.4088888888889"
143,4,19,23,0.0,0,True,4,1,1,7194,1824h,"43.690564,-79.326319"
144,4,16,20,0.0,0,True,4,1,1,7392,1824h,"43.686829,-79.311073"
145,1,13,15,0.0,0,True,1,1,1,7083,1824h,"43.688325,-79.300463"
146,11,16,27,0.0,0,True,11,1,1,7441,1824h,"43.65716,-79.46478"
147,15,5,23,0.0,0,True,15,1,1,7086,1824h,"43.6525077,-79.4654233"
148,0,15,15,0.0,0,True,0,1,1,7388,1824h,"43.6772,-79.35858"
149,1,17,19,102.08,0,True,1,1,1,7089,1824h,"43.662712,-79.379903"
150,17,8,25,0.0,0,True,17,1,1,7389,1824h,"43.658938,-79.383518"
151,4,10,15,0.0,0,True,4,1,1,7088,1824h,"43.683378,-79.322961"
152,11,2,15,0.0,0,True,11,1,1,7383,1824h,"43.6425636,-79.3762"
153,6,6,12,0.0,0,True,6,1,1,7247,1824h,"43.6521,-79.4486"
154,1,12,14,0.0,0,True,1,1,1,7246,1824h,"43.669969,-79.386532"
155,16,0,16,0.0,0,True,16,1,1,7244,1824h,"43.633473,-79.425679"
156,8,25,35,0.0,0,True,8,1,1,7242,1824h,"43.630254,-79.420317"
157,0,33,34,0.0,0,True,0,1,1,7240,1824h,"43.662403,-79.423098"
158,0,16,17,0.0,0,True,0,1,1,7360,1824h,"43.656945,-79.424911"
159,1,18,19,0.0,0,True,1,1,1,7361,1824h,"43.6817346,-79.4184725"
160,0,18,19,0.0,0,True,0,1,1,7362,1824h,"43.683296,-79.418734"
161,7,11,18,0.0,0,True,7,1,1,7364,1824h,"43.673831,-79.281455"
162,15,8,23,0.0,0,True,15,1,1,7365,1824h,"43.666325,-79.3014"
163,9,3,12,0.0,0,True,9,1,1,7249,1824h,"43.651145,-79.423742"
164,14,6,20,0.0,0,True,14,1,1,7248,1824h,"43.654905,-79.398448"
165,21,2,23,0.0,0,True,21,1,1,7432,1824h,"43.651118,-79.369411"
166,0,8,11,0.0,0,True,0,1,1,7023,1824h,"43.6571,-79.4056"
167,18,5,26,,0,True,18,1,1,7020,1824h,"43.650033,-79.396555"
168,23,6,31,0.0,1,True,22,1,1,7027,1824h,"43.652823,-79.393388"
169,0,14,15,,0,True,0,1,1,7026,1824h,"43.665527,-79.387499"
170,3,27,31,,0,True,3,1,1,7028,1824h,"43.6582,-79.3768"
171,1,14,15,0.0,0,True,1,1,1,7097,1824h,"43.671172,-79.354704"
172,0,14,14,0.0,0,True,0,1,1,7095,1824h,"43.677076,-79.35667"
173,5,10,15,0.0,0,True,5,1,1,7092,1824h,"43.680223,-79.344062"
174,10,7,17,0.0,0,True,10,1,1,7093,1824h,"43.678401,-79.346289"
175,4,14,19,0.0,0,True,4,1,1,7090,1824h,"43.681991,-79.329455"
176,6,9,15,0.0,0,True,6,1,1,7158,1824h,"43.6422222,-79.41111111111111"
177,0,19,19,0.0,0,True,0,1,1,7155,1824h,"43.663808,-79.410491"
178,3,20,23,0.0,0,True,3,1,1,7154,1824h,"43.6666667,-79.41166666666668"
179,1,12,19,0.0,0,True,1,1,1,7153,1824h,"43.6638889,-79.41888888888889"
180,2,9,11,0.0,0,True,2,1,1,7152,1824h,"43.661705,-79.425734"
181,0,18,19,0.0,0,True,0,1,1,7151,1824h,"43.6686111,-79.42027777777778"
182,0,18,19,0.0,0,True,0,1,1,7296,1824h,"43.665327,-79.43235"
183,6,13,19,0.0,0,True,6,1,1,7297,1824h,"43.657343,-79.43112"
184,16,8,25,0.0,0,True,16,1,1,7298,1824h,"43.645324,-79.40345"
185,11,4,15,0.0,0,True,11,1,1,7299,1824h,"43.650256,-79.36163"
186,3,15,19,0.0,0,True,3,1,1,7209,1824h,"43.651111111111106,-79.4213888888889"
187,7,7,15,0.0,0,True,7,1,1,7208,1824h,"43.656296,-79.414663"
188,4,18,23,0.0,0,True,4,1,1,7207,1824h,"43.649722,-79.416944"
189,0,12,13,0.0,0,True,0,1,1,7206,1824h,"43.651281,-79.411717"
190,2,13,15,0.0,0,True,2,1,1,7205,1824h,"43.65277778,-79.42972222"
191,3,15,19,0.0,0,True,3,1,1,7204,1824h,"43.655,-79.418889"
192,14,5,19,0.0,0,True,14,1,1,7337,1824h,"43.668553,-79.338673"
193,18,1,19,0.0,0,True,18,1,1,7336,1824h,"43.663912,-79.327987"
194,15,0,15,0.0,0,True,15,1,1,7334,1824h,"43.6462176,-79.3855048"
195,12,7,19,0.0,0,True,12,1,1,7331,1824h,"43.69595,-79.328535"
196,0,14,15,0.0,0,True,0,1,1,7339,1824h,"43.6753188,-79.3462789"
197,7,4,11,0.0,0,True,7,1,1,7338,1824h,"43.6720273,-79.3470557"
198,19,0,19,0.0,0,True,19,1,1,7112,1824h,"43.637981,-79.424146"
199,2,9,11,0.0,0,True,2,1,1,7111,1824h,"43.640885,-79.416379"
200,11,4,15,0.0,0,True,11,1,1,7110,1824h,"43.6552778,-79.36583333333333"
201,0,15,15,0.0,0,True,0,1,1,7115,1824h,"43.6712581,-79.376367"
202,0,15,15,0.0,0,True,0,1,1,7114,1824h,"43.664524,-79.36793"
203,1,13,15,0.0,0,True,1,1,1,7119,1824h,"43.665867,-79.362506"
204,19,0,19,0.0,0,True,19,1,1,7118,1824h,"43.648575,-79.380042"
205,13,0,15,0.0,1,True,12,1,1,7059,1824h,"43.643473,-79.390477"
206,26,1,27,,0,True,26,1,1,7053,1824h,"43.645859,-79.38783"
207,14,7,23,0.0,0,True,14,1,1,7056,1824h,"43.662132,-79.3656796"
208,0,9,11,0.0,0,True,0,1,1,7054,1824h,"43.640722,-79.391051"
209,1,14,15,0.0,0,True,1,1,1,7055,1824h,"43.66207,-79.37617"
210,10,1,11,0.0,0,True,10,1,1,7319,1824h,"43.660206,-79.3244"
211,12,3,15,0.0,0,True,12,1,1,7318,1824h,"43.668633,-79.291162"
212,3,8,12,0.0,0,True,3,1,1,7272,1824h,"43.665801,-79.384796"
213,0,19,20,0.0,0,True,0,1,1,7273,1824h,"43.668153,-79.38891"
214,6,8,15,0.0,0,True,6,1,1,7270,1824h,"43.657024,-79.377257"
215,0,18,18,0.0,0,True,0,1,1,7271,1824h,"43.662862,-79.383572"
216,9,1,11,0.0,0,True,9,1,1,7275,1824h,"43.652276,-79.380701"
217,8,12,20,0.0,0,True,8,1,1,7371,1824h,"43.7063473,-79.40161"
218,0,20,20,0.0,0,True,0,1,1,7377,1824h,"43.6978701,-79.39419"
219,2,15,19,0.0,0,True,2,1,1,7376,1824h,"43.696708,-79.40045"
220,9,1,10,0.0,0,True,9,1,1,7375,1824h,"43.6476616,-79.37549"
221,16,0,19,0.0,0,True,16,1,1,7374,1824h,"43.6487245,-79.36839"
222,9,5,15,0.0,0,True,9,1,1,7098,1824h,"43.667819,-79.35347"
223,0,15,17,0.0,0,True,0,1,1,7014,1824h,"43.663102,-79.373181"
224,29,10,39,0.0,0,True,29,1,1,7015,1824h,"43.64852,-79.380576"
225,11,1,15,0.0,0,True,11,1,1,7012,1824h,"43.656026,-79.385327"
226,18,0,19,0.0,0,True,18,1,1,7010,1824h,"43.645323,-79.395003"
227,1,14,15,0.0,0,True,1,1,1,7139,1824h,"43.677778,-79.405556"
228,16,14,31,0.0,0,True,16,1,1,7168,1824h,"43.641646,-79.375308"
229,11,0,11,0.0,0,True,11,1,1,7169,1824h,"43.646162,-79.378912"
230,3,12,15,0.0,0,True,3,1,1,7085,1824h,"43.687323,-79.304848"
231,5,18,23,0.0,0,True,5,1,1,7031,1824h,"43.668991,-79.379385"
232,0,15,15,0.0,0,True,0,1,1,7163,1824h,"43.6622222,-79.3825"
233,3,12,15,0.0,0,True,3,1,1,7160,1824h,"43.64333333333333,-79.40555555555557"
234,10,12,23,0.0,0,True,10,1,1,7161,1824h,"43.6575,-79.39527777777778"
235,12,5,17,0.0,0,True,12,1,1,7167,1824h,"43.6544444,-79.3711111111111"
236,18,3,22,0.0,1,True,17,1,1,7164,1824h,"43.657424,-79.381019"
237,17,2,19,0.0,0,True,17,1,1,7283,1824h,"43.64595,-79.378761"
238,0,18,20,0.0,0,True,0,1,1,7281,1824h,"43.668427,-79.38725"
239,9,11,20,0.0,0,True,9,1,1,7280,1824h,"43.669604,-79.381171"
240,4,2,8,0.0,0,True,4,1,1,7287,1824h,"43.661673,-79.337789"
241,11,6,18,0.0,0,True,11,1,1,7286,1824h,"43.665656,-79.352055"
242,14,9,23,0.0,0,True,14,1,1,7289,1824h,"43.6308933,-79.4722622"
243,14,16,31,0.0,0,True,14,1,1,7288,1824h,"43.6224434,-79.480284"
244,0,14,15,0.0,0,True,0,1,1,7131,1824h,"43.66986,-79.398443"
245,2,10,12,0.0,0,True,2,1,1,7236,1824h,"43.659471,-79.350325"
246,12,6,19,0.0,0,True,12,1,1,7234,1824h,"43.650492,-79.450842"
247,15,1,16,0.0,0,True,15,1,1,7232,1824h,"43.640255,-79.439223"
248,0,15,16,0.0,0,True,0,1,1,7233,1824h,"43.637922,-79.431734"
249,16,2,18,0.0,0,True,16,1,1,7230,1824h,"43.643769,-79.447915"
250,10,5,16,0.0,0,True,10,1,1,7238,1824h,"43.649172,-79.4445087"
251,2,18,20,0.0,0,True,2,1,1,7239,1824h,"43.663912,-79.416124"
252,27,0,27,0.0,0,True,27,1,1,7057,1824h,"43.6458569,-79.3853654"
253,14,1,15,0.0,0,True,14,1,1,7278,1824h,"43.66587,-79.33443"
254,15,4,19,0.0,0,True,15,1,1,7508,1824h,"43.658816,-79.367318"
255,16,3,20,0.0,0,True,16,1,1,7497,1824h,"43.654004,-79.444792"
256,10,9,20,0.0,0,True,10,1,1,7496,1824h,"43.6397,-79.44865"
257,8,2,12,0.0,0,True,8,1,1,7493,1824h,"43.653809,-79.3595"
258,0,11,12,0.0,0,True,0,1,1,7494,1824h,"43.673768,-79.391253"
259,13,4,17,0.0,1,True,12,1,1,7491,1824h,"43.654074,-79.398115"
260,9,10,19,0.0,1,True,8,1,1,7489,1824h,"43.656638,-79.358749"
261,8,8,16,0.0,0,True,8,1,1,7485,1824h,"43.716652,-79.399993"
262,4,17,21,0.0,0,True,4,1,1,7486,1824h,"43.684261,-79.299332"
263,0,12,12,0.0,0,True,0,1,1,7483,1824h,"43.678685,-79.297974"
264,9,5,14,0.0,0,True,9,1,1,7480,1824h,"43.65143,-79.47779"
265,11,4,15,0.0,0,True,11,1,1,7479,1824h,"43.64976,-79.48477"
266,10,10,20,0.0,0,True,10,1,1,7477,1824h,"43.664182,-79.449066"
267,21,2,23,0.0,0,True,21,1,1,7474,1824h,"43.64407,-79.3929"
268,5,10,15,0.0,0,True,5,1,1,7471,1824h,"43.61868,-79.48674"
269,18,0,18,0.0,0,True,18,1,1,7468,1824h,"43.6442,-79.38702"
270,14,0,14,0.0,0,True,14,1,1,7467,1824h,"43.64283,-79.38409"
271,13,5,19,0.0,0,True,13,1,1,7466,1824h,"43.65182,-79.47421"
272,6,13,19,0.0,0,True,6,1,1,7465,1824h,"43.685569,-79.408019"
273,15,1,17,0.0,0,True,15,1,1,7458,1824h,"43.651678,-79.375233"
274,14,2,17,0.0,0,True,14,1,1,7462,1824h,"43.651838,-79.378743"
275,15,8,23,0.0,0,True,15,1,1,7461,1824h,"43.645653,-79.464366"
276,6,16,23,0.0,0,True,6,1,1,7457,1824h,"43.665221,-79.394009"
277,6,8,15,0.0,0,True,6,1,1,7454,1824h,"43.688148,-79.362101"
278,5,18,23,0.0,0,True,5,1,1,7452,1824h,"43.669232,-79.374495"
279,17,13,30,0.0,0,True,17,1,1,7451,1824h,"43.640075,-79.414156"
280,6,9,15,0.0,0,True,6,1,1,7450,1824h,"43.678285,-79.347346"
281,4,10,15,0.0,0,True,4,1,1,7449,1824h,"43.697139,-79.31469"
282,4,15,19,0.0,0,True,4,1,1,7448,1824h,"43.694826,-79.295208"
283,14,5,19,0.0,0,True,14,1,1,7445,1824h,"43.673118,-79.318651"
284,7,16,23,0.0,0,True,7,1,1,7447,1824h,"43.689293,-79.295895"
285,10,9,19,0.0,0,True,10,1,1,7446,1824h,"43.66908,-79.3149"
286,11,9,20,0.0,0,True,11,1,1,7444,1824h,"43.66073,-79.47149"
287,6,20,26,0.0,0,True,6,1,1,7440,1824h,"43.63121,-79.41414"
288,8,7,15,0.0,1,True,7,1,1,7437,1824h,"43.66189,-79.42679"
289,1,13,15,0.0,0,True,1,1,1,7438,1824h,"43.65389,-79.4675"
290,0,15,15,0.0,0,True,0,1,1,7434,1824h,"43.676697,-79.445029"
291,0,10,10,0.0,0,True,0,1,1,7435,1824h,"43.68114,-79.4277"
292,7,8,15,0.0,0,True,7,1,1,7433,1824h,"43.663148,-79.347938"
293,10,16,26,0.0,0,True,10,1,1,7431,1824h,"43.669813,-79.3335"
294,5,22,27,0.0,0,True,5,1,1,7430,1824h,"43.633537,-79.437461"
295,21,6,27,0.0,0,True,21,1,1,7427,1824h,"43.663162,-79.309765"
296,14,8,23,0.0,0,True,14,1,1,7425,1824h,"43.63632,-79.47307"
297,4,19,23,0.0,0,True,4,1,1,7424,1824h,"43.697819,-79.38786"
298,8,6,16,0.0,0,True,8,1,1,7422,1824h,"43.638426,-79.429142"
299,0,24,25,0.0,0,True,0,1,1,7418,1824h,"43.65988,-79.38279"
300,1,26,27,0.0,0,True,1,1,1,7419,1824h,"43.667023,-79.401805"
301,0,19,19,0.0,0,True,0,1,1,7420,1824h,"43.66842,-79.410585"
302,2,13,15,0.0,0,True,2,1,1,7414,1824h,"43.66402,-79.46418"
303,10,12,23,0.0,0,True,10,1,1,7415,1824h,"43.66686,-79.46526"
304,0,17,19,0.0,0,True,0,1,1,7410,1824h,"43.671278,-79.372127"
305,20,1,22,0.0,0,True,20,1,1,7411,1824h,"43.635023,-79.399505"
306,0,19,19,0.0,0,True,0,1,1,7409,1824h,"43.66834,-79.38235"
307,11,12,23,0.0,1,True,10,1,1,7408,1824h,"43.65263,-79.38766"
308,14,9,23,0.0,0,True,14,1,1,7407,1824h,"43.65158,-79.38655"
309,0,19,19,0.0,0,True,0,1,1,7403,1824h,"43.70547,-79.40355"
310,11,10,23,0.0,1,True,10,1,1,7400,1824h,"43.641675,-79.354006"
311,9,14,23,0.0,0,True,9,1,1,7395,1824h,"43.694341,-79.291416"
312,15,1,18,0.0,0,True,15,1,1,7399,1824h,"43.64422,-79.36927"
313,1,10,11,0.0,0,True,1,1,1,7488,1824h,"43.685924,-79.376304"
314,21,2,25,0.0,0,True,21,1,1,7261,1824h,"43.645215,-79.364898"
315,14,1,16,0.0,0,True,14,1,1,7463,1824h,"43.6462574,-79.3973381"
316,4,13,18,0.0,0,True,4,1,1,7231,1824h,"43.646677,-79.442741"
317,13,6,19,0.0,0,True,13,1,1,7478,1824h,"43.63855,-79.46693"
318,6,5,11,0.0,0,True,6,1,1,7084,1824h,"43.645599,-79.4657123"
319,3,8,11,0.0,0,True,3,1,1,7302,1824h,"43.674923,-79.430465"
320,5,6,11,0.0,0,True,5,1,1,7087,1824h,"43.684758,-79.316767"
321,22,13,36,0.0,0,True,22,1,1,7024,1824h,"43.66663,-79.38148"
322,3,17,20,0.0,0,True,3,1,1,7503,1824h,"43.685221,-79.294766"
323,30,1,34,0.0,0,True,30,1,1,7203,1824h,"43.635492,-79.398253"
324,15,3,19,0.0,0,True,15,1,1,7043,1824h,"43.63951,-79.383717"
325,14,8,23,0.0,0,True,14,1,1,7018,1824h,"43.641529,-79.386741"
326,6,17,23,0.0,0,True,6,1,1,7412,1824h,"43.6417852,-79.4131148"
327,24,0,27,0.0,0,True,24,1,1,7391,1824h,"43.655766,-79.3802"
328,0,11,11,0.0,0,True,0,1,1,7459,1824h,"43.680466,-79.432522"
329,3,12,15,0.0,0,True,3,1,1,7413,1824h,"43.66478,-79.45991"
330,14,36,51,,0,True,14,1,1,7030,1824h,"43.664088,-79.387095"
331,13,7,20,0.0,0,True,13,1,1,7501,1824h,"43.65917,-79.46997"
332,0,16,16,0.0,0,True,0,1,1,7264,1824h,"43.671535,-79.379173"
333,22,0,22,0.0,0,True,22,1,1,7469,1824h,"43.646734,-79.38301"
334,0,14,15,0.0,0,True,0,1,1,7061,1824h,"43.6662942,-79.4066433"
335,1,29,31,0.0,0,True,1,1,1,7138,1824h,"43.675278,-79.423889"
336,9,1,11,0.0,0,True,9,1,1,7417,1824h,"43.648928,-79.378623"
337,14,0,15,0.0,0,True,14,1,1,7373,1824h,"43.6509552,-79.3707"
338,9,17,27,0.0,0,True,9,1,1,7455,1824h,"43.715951,-79.351246"
339,12,15,27,0.0,0,True,12,1,1,7428,1824h,"43.665645,-79.304711"
340,15,2,19,0.0,0,True,15,1,1,7324,1824h,"43.645572,-79.39399"
341,6,11,19,0.0,0,True,6,1,1,7475,1824h,"43.652777,-79.372637"
342,9,6,15,0.0,0,True,9,1,1,7476,1824h,"43.665538,-79.451263"
343,23,2,25,0.0,0,True,23,1,1,7009,1824h,"43.650325,-79.372287"
344,1,14,15,0.0,0,True,1,1,1,7029,1824h,"43.66943,-79.38915"
345,0,15,15,0.0,0,True,0,1,1,7335,1824h,"43.669244,-79.3894"
346,1,14,15,0.0,0,True,1,1,1,7442,1824h,"43.688526,-79.412903"
347,2,13,15,0.0,0,True,2,1,1,7363,1824h,"43.683351,-79.41562"
348,6,5,11,0.0,0,True,6,1,1,7506,1824h,"43.653359,-79.365023"
349,6,18,25,0.0,0,True,6,1,1,7443,1824h,"43.6574766,-79.373446"
350,14,4,19,0.0,0,True,14,1,1,7072,1824h,"43.636611,-79.400042"
351,1,7,9,0.0,0,True,1,1,1,7245,1824h,"43.646552,-79.406468"
352,25,0,27,0.0,0,True,25,1,1,7052,1824h,"43.647259,-79.379878"
353,6,10,16,0.0,0,True,6,1,1,7484,1824h,"43.713524,-79.400162"
354,14,0,15,0.0,0,True,14,1,1,7074,1824h,"43.65003919999999,-79.3733541"
355,31,2,35,0.0,0,True,31,1,1,7021,1824h,"43.653264,-79.382458"
356,17,1,19,0.0,0,True,17,1,1,7008,1824h,"43.663376,-79.392125"
357,8,10,19,0.0,0,True,8,1,1,7006,1824h,"43.660439,-79.385525"
358,11,0,11,,0,True,11,1,1,7062,1824h,"43.659226,-79.390213"
359,11,2,14,0.0,1,True,10,1,1,7502,1824h,"43.65995,-79.38964"
360,11,0,12,0.0,0,True,11,1,1,7274,1824h,"43.661803,-79.389682"
361,1,11,12,0.0,0,True,1,1,1,7235,1824h,"43.660087,-79.385655"
362,13,4,17,0.0,0,True,13,1,1,7516,1824h,"43.6146692,-79.4873148"
363,27,3,31,0.0,0,True,27,1,1,7514,1824h,"43.626265,-79.476723"
364,5,16,27,0.0,0,True,5,1,1,7518,1824h,"43.63771,-79.458173"
365,18,5,23,0.0,0,True,18,1,1,7517,1824h,"43.6390437,-79.4760109"
366,5,10,15,0.0,0,True,5,1,1,7520,1824h,"43.6486599,-79.4376413"
367,8,14,23,0.0,0,True,8,1,1,7524,1824h,"43.6423847,-79.4240277"
368,15,7,23,0.0,0,True,15,1,1,7526,1824h,"43.6702236,-79.4360232"
369,0,17,17,0.0,0,True,0,1,1,7528,1824h,"43.67883,-79.408723"
370,2,20,22,0.0,0,True,2,1,1,7530,1824h,"43.6752732,-79.3778458"
371,4,11,16,0.0,0,True,4,1,1,7534,1824h,"43.645469,-79.411084"
372,11,8,19,0.0,1,True,10,1,1,7538,1824h,"43.6882821,-79.4253856"
373,4,18,23,0.0,0,True,4,1,1,7536,1824h,"43.651603,-79.408346"
374,4,15,19,0.0,0,True,4,1,1,7531,1824h,"43.670206,-79.402643"
375,2,13,16,0.0,0,True,2,1,1,7537,1824h,"43.661559,-79.413845"
376,5,10,15,0.0,0,True,5,1,1,7545,1824h,"43.6560758,-79.393259"
377,14,0,15,0.0,0,True,14,1,1,7547,1824h,"43.6580442,-79.3927404"
378,0,18,18,0.0,0,True,0,1,1,7546,1824h,"43.6568254,-79.3966159"
379,7,12,19,0.0,0,True,7,1,1,7552,1824h,"43.5927419,-79.54033009999999"
380,4,14,19,0.0,0,True,4,1,1,7553,1824h,"43.597082,-79.522768"
381,11,20,31,0.0,0,True,11,1,1,7556,1824h,"43.6171635,-79.4971065"
382,11,8,20,0.0,0,True,11,1,1,7555,1824h,"43.612063,-79.496573"
383,15,4,19,0.0,0,True,15,1,1,7558,1824h,"43.63732,-79.489083"
384,14,13,27,0.0,0,True,14,1,1,7554,1824h,"43.5961692,-79.5160575"
385,5,21,27,0.0,0,True,5,1,1,7515,1824h,"43.613606,-79.4883535"
386,9,14,23,0.0,0,True,9,1,1,7562,1824h,"43.664665,-79.489385"
387,21,2,23,0.0,0,True,21,1,1,7564,1824h,"43.665523,-79.484892"
388,11,7,19,0.0,0,True,11,1,1,7563,1824h,"43.668496,-79.485426"
389,10,17,27,0.0,0,True,10,1,1,7567,1824h,"43.698841,-79.519472"
