free_bikes,empty_slots,slots,altitude,ebikes,normal_bikes,renting,returning,uid,Updated,name,distance,popularity,open_now,rating,my_timestamp,cat1_id,cat1_name
13,2,15,0.0,0,13,1,1,7103,1824h,The Bone House,217,0.8338612616761362,True,7.9,2022-12-05 11:33:08.672812-05:00,17029.0,Convenience Store
13,2,15,0.0,0,13,1,1,7103,1824h,Juzz Sushi,118,0.8289512169318755,True,,2022-12-05 11:33:08.672818-05:00,13064.0,Pizzeria
13,2,15,0.0,0,13,1,1,7103,1824h,Paint Depot,121,0.3752232545693287,True,,2022-12-05 11:33:08.672824-05:00,17029.0,Convenience Store
13,2,15,0.0,0,13,1,1,7103,1824h,Cha Miao 茶喵喵,123,0.8169530340840495,False,,2022-12-05 11:33:08.672831-05:00,17065.0,Farmers' Market
13,2,15,0.0,0,13,1,1,7103,1824h,Fire & Flower | Toronto Leslieville | Cannabis Store,76,,True,,2022-12-05 11:33:08.672837-05:00,,
13,2,15,0.0,0,13,1,1,7103,1824h,Boxcar Social,266,0.93326321947091,True,8.7,2022-12-05 11:33:08.672844-05:00,13065.0,Restaurant
13,2,15,0.0,0,13,1,1,7103,1824h,The Logan Residences,138,0.1757161259809199,True,,2022-12-05 11:33:08.672851-05:00,13033.0,Bubble Tea Shop
13,2,15,0.0,0,13,1,1,7103,1824h,Red Sandcastle Theatre,147,0.1131550615778108,True,,2022-12-05 11:33:08.672857-05:00,13377.0,Vegan and Vegetarian Restaurant
13,2,15,0.0,0,13,1,1,7103,1824h,The Inspired Cook,147,0.0288130635816567,False,,2022-12-05 11:33:08.672864-05:00,13034.0,Café
13,2,15,0.0,0,13,1,1,7103,1824h,The Source Bulk Foods Leslieville,154,0.9075741640788844,False,,2022-12-05 11:33:08.672870-05:00,13065.0,Restaurant
13,2,15,0.0,0,13,1,1,7103,1824h,Ming Auto,159,0.7433894866545109,False,,2022-12-05 11:33:08.672877-05:00,13040.0,Dessert Shop
13,2,15,0.0,0,13,1,1,7103,1824h,Value Village,167,0.9733401372821128,True,5.5,2022-12-05 11:33:08.672883-05:00,13145.0,Fast Food Restaurant
13,2,15,0.0,0,13,1,1,7103,1824h,Thunder Thighs Costumes Ltd,173,0.8572290918595317,True,,2022-12-05 11:33:08.672890-05:00,11121.0,Media Agency
13,2,15,0.0,0,13,1,1,7103,1824h,La Carnita,306,0.9098082655531424,False,8.3,2022-12-05 11:33:08.672896-05:00,16032.0,Park
13,2,15,0.0,0,13,1,1,7103,1824h,McCleary Playground,176,0.8058323117038291,False,,2022-12-05 11:33:08.672902-05:00,11045.0,Bank
13,2,15,0.0,0,13,1,1,7103,1824h,Studio-One Tattooing & Supplies,179,0.5226366131270576,False,,2022-12-05 11:33:08.672908-05:00,13003.0,Bar
13,2,15,0.0,0,13,1,1,7103,1824h,Maral Salon,183,0.6764037811700717,False,,2022-12-05 11:33:08.672915-05:00,16032.0,Park
13,2,15,0.0,0,13,1,1,7103,1824h,Wonder Pens,311,0.8594880858293246,False,8.0,2022-12-05 11:33:08.672921-05:00,12101.0,Church
13,2,15,0.0,0,13,1,1,7103,1824h,The 10 Spot,125,,False,,2022-12-05 11:33:08.672928-05:00,11122.0,Metals Supplier
13,2,15,0.0,0,13,1,1,7103,1824h,Leslieville Pumps General Store & Kitchen,188,0.8797879159380426,False,,2022-12-05 11:33:08.672934-05:00,17034.0,Discount Store
13,2,15,0.0,0,13,1,1,7103,1824h,Fuzz Wax Bar,194,0.2164589180476815,True,,2022-12-05 11:33:08.672941-05:00,13058.0,Hot Dog Joint
13,2,15,0.0,0,13,1,1,7103,1824h,Poli Spa,205,0.7007922036703985,False,,2022-12-05 11:33:08.672947-05:00,13263.0,Japanese Restaurant
13,2,15,0.0,0,13,1,1,7103,1824h,Logan Motors,213,0.0954627203763745,True,,2022-12-05 11:33:08.672953-05:00,13034.0,Café
13,2,15,0.0,0,13,1,1,7103,1824h,My Roti Place,217,0.6066487855573741,True,,2022-12-05 11:33:08.672959-05:00,13040.0,Dessert Shop
13,2,15,0.0,0,13,1,1,7103,1824h,Tizz,221,0.141090664691862,True,,2022-12-05 11:33:08.672965-05:00,17033.0,Department Store
13,2,15,0.0,0,13,1,1,7103,1824h,John Chang Neighbourhood Park,225,0.9077795271670474,False,,2022-12-05 11:33:08.672971-05:00,13276.0,Sushi Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Sherwin-Williams,29,0.9368290694562856,True,,2022-12-05 11:33:09.466207-05:00,17065.0,Farmers' Market
11,4,15,0.0,0,11,1,1,7105,1824h,Ontario Early Years Centre Toronto Centre Rosedale,61,0.8264557442545009,False,,2022-12-05 11:33:09.466229-05:00,16037.0,Playground
11,4,15,0.0,0,11,1,1,7105,1824h,Nella Cutlery Inc,62,0.5195810593001475,True,,2022-12-05 11:33:09.466237-05:00,17119.0,Bicycle Store
11,4,15,0.0,0,11,1,1,7105,1824h,Jay Miller Voice & Speech,36,,True,,2022-12-05 11:33:09.466244-05:00,13309.0,Middle Eastern Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Associated Designers of Canada,36,,False,,2022-12-05 11:33:09.466252-05:00,13276.0,Sushi Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Body Blitz Spa Inc,195,0.8930120541909627,True,7.6,2022-12-05 11:33:09.466260-05:00,17018.0,Bookstore
11,4,15,0.0,0,11,1,1,7105,1824h,Dominion Pub and Kitchen,214,0.9398535076637772,True,8.0,2022-12-05 11:33:09.466267-05:00,13059.0,Juice Bar
11,4,15,0.0,0,11,1,1,7105,1824h,Vistek,173,0.9539862220037214,True,6.9,2022-12-05 11:33:09.466274-05:00,13026.0,BBQ Joint
11,4,15,0.0,0,11,1,1,7105,1824h,APS Solutions,120,0.615796777666453,False,,2022-12-05 11:33:09.466281-05:00,13065.0,Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Urban Gallery,120,0.8650515585813767,False,,2022-12-05 11:33:09.466289-05:00,13236.0,Italian Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Figs Breakfast & Lunch,255,0.9573155932815156,True,8.2,2022-12-05 11:33:09.466296-05:00,17018.0,Bookstore
11,4,15,0.0,0,11,1,1,7105,1824h,Sumach Espresso,270,0.9376567449328214,True,8.3,2022-12-05 11:33:09.466303-05:00,13035.0,Coffee Shop
11,4,15,0.0,0,11,1,1,7105,1824h,Logo Magik,150,0.6295249889539551,True,,2022-12-05 11:33:09.466312-05:00,13263.0,Japanese Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Tandem Coffee,285,0.9343211505311436,True,8.6,2022-12-05 11:33:09.466320-05:00,16030.0,Other Great Outdoors
11,4,15,0.0,0,11,1,1,7105,1824h,Cahoots Theatre Projects,156,0.8575029093104156,True,,2022-12-05 11:33:09.466327-05:00,13035.0,Coffee Shop
11,4,15,0.0,0,11,1,1,7105,1824h,Roselle Desserts,300,0.9074621478489772,False,9.0,2022-12-05 11:33:09.466334-05:00,13027.0,Bistro
11,4,15,0.0,0,11,1,1,7105,1824h,Morning Glory Cafe,241,0.8519767753016659,True,7.2,2022-12-05 11:33:09.466341-05:00,13034.0,Café
11,4,15,0.0,0,11,1,1,7105,1824h,Apr Media Ltd,101,,False,,2022-12-05 11:33:09.466352-05:00,11011.0,Car Wash and Detail
11,4,15,0.0,0,11,1,1,7105,1824h,Stephen R Taylor Architect,105,,True,,2022-12-05 11:33:09.466358-05:00,13064.0,Pizzeria
11,4,15,0.0,0,11,1,1,7105,1824h,Souvlaki Express,252,0.8701358507943817,True,7.2,2022-12-05 11:33:09.466366-05:00,11097.0,Professional Cleaning Service
11,4,15,0.0,0,11,1,1,7105,1824h,Warrington International Import Export Trade Consultants,109,,False,,2022-12-05 11:33:09.466372-05:00,15000.0,Health and Medicine
11,4,15,0.0,0,11,1,1,7105,1824h,Savoury Grounds,209,0.8307372534865052,True,6.4,2022-12-05 11:33:09.466379-05:00,13064.0,Pizzeria
11,4,15,0.0,0,11,1,1,7105,1824h,Orphan's Greenspace - Dog Park,184,0.952834944085232,False,,2022-12-05 11:33:09.466386-05:00,13006.0,Beer Bar
11,4,15,0.0,0,11,1,1,7105,1824h,Blonde,187,0.8696193315120324,True,,2022-12-05 11:33:09.466392-05:00,13305.0,Burrito Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Decoy Bar,188,0.913716387352123,False,,2022-12-05 11:33:09.466399-05:00,17029.0,Convenience Store
11,4,15,0.0,0,11,1,1,7105,1824h,Queen Gallery,190,0.8484295946879414,False,,2022-12-05 11:33:09.466406-05:00,13064.0,Pizzeria
11,4,15,0.0,0,11,1,1,7105,1824h,Lime Sushi,195,0.8527111039199458,True,,2022-12-05 11:33:09.466412-05:00,17029.0,Convenience Store
11,4,15,0.0,0,11,1,1,7105,1824h,First Fish,133,,False,,2022-12-05 11:33:09.466419-05:00,17065.0,Farmers' Market
11,4,15,0.0,0,11,1,1,7105,1824h,Impact Kitchen,355,0.9487339054458556,True,9.0,2022-12-05 11:33:09.466425-05:00,,
11,4,15,0.0,0,11,1,1,7105,1824h,Knick Knack Paddywhack Pet Store & Grooming,200,0.9054956407017194,False,,2022-12-05 11:33:09.466432-05:00,13065.0,Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Adda Bistro Kitchen & Bar,201,0.8772364351457145,False,,2022-12-05 11:33:09.466438-05:00,13033.0,Bubble Tea Shop
11,4,15,0.0,0,11,1,1,7105,1824h,Sackville Playground,202,0.9235302537167608,False,,2022-12-05 11:33:09.466445-05:00,13377.0,Vegan and Vegetarian Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Performance Challenges Corp,138,,False,,2022-12-05 11:33:09.466451-05:00,13034.0,Café
11,4,15,0.0,0,11,1,1,7105,1824h,Milo Casting,203,0.6434523402057365,False,,2022-12-05 11:33:09.466458-05:00,13065.0,Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Gusto 501,204,0.9356840146616798,True,,2022-12-05 11:33:09.466465-05:00,13040.0,Dessert Shop
11,4,15,0.0,0,11,1,1,7105,1824h,Dominion Square,208,0.6113659134612393,False,,2022-12-05 11:33:09.466472-05:00,13145.0,Fast Food Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,Ethiopian Keeffaa Forest Coffee,208,0.854553148589529,False,,2022-12-05 11:33:09.466479-05:00,11121.0,Media Agency
11,4,15,0.0,0,11,1,1,7105,1824h,Massimo Bruno Supper Club,212,0.6908227592086675,False,,2022-12-05 11:33:09.466485-05:00,16032.0,Park
11,4,15,0.0,0,11,1,1,7105,1824h,Gregory Leslie - Criminal Lawyer Toronto,147,,False,,2022-12-05 11:33:09.466492-05:00,11045.0,Bank
11,4,15,0.0,0,11,1,1,7105,1824h,Subway,265,0.8798999321679497,True,6.6,2022-12-05 11:33:09.466499-05:00,13003.0,Bar
11,4,15,0.0,0,11,1,1,7105,1824h,Bliss,216,0.2885413619928932,True,,2022-12-05 11:33:09.466505-05:00,16032.0,Park
11,4,15,0.0,0,11,1,1,7105,1824h,Central Import,222,0.8118438493755095,True,,2022-12-05 11:33:09.466512-05:00,12101.0,Church
11,4,15,0.0,0,11,1,1,7105,1824h,The Dirty Inc,222,0.2085928894586504,False,,2022-12-05 11:33:09.466519-05:00,11122.0,Metals Supplier
11,4,15,0.0,0,11,1,1,7105,1824h,Cam's Auto Service,223,0.6629929492006398,True,,2022-12-05 11:33:09.466525-05:00,17034.0,Discount Store
11,4,15,0.0,0,11,1,1,7105,1824h,Mazhari Auto Service,227,0.7196482690380918,False,,2022-12-05 11:33:09.466532-05:00,13058.0,Hot Dog Joint
11,4,15,0.0,0,11,1,1,7105,1824h,Severus Salon,232,0.8475459110964522,True,,2022-12-05 11:33:09.466539-05:00,13263.0,Japanese Restaurant
11,4,15,0.0,0,11,1,1,7105,1824h,The Bullger Burger&Steak,235,0.8903858959120299,True,,2022-12-05 11:33:09.466545-05:00,13034.0,Café
11,4,15,0.0,0,11,1,1,7105,1824h,Shoppers Drug Mart,239,0.9689217193246666,True,5.6,2022-12-05 11:33:09.466553-05:00,13040.0,Dessert Shop
11,4,15,0.0,0,11,1,1,7105,1824h,Douglas Poole Antiques,238,0.5964739780074801,False,,2022-12-05 11:33:09.466559-05:00,17033.0,Department Store
11,4,15,0.0,0,11,1,1,7105,1824h,Studio B,239,0.8325295131650186,True,,2022-12-05 11:33:09.466566-05:00,13276.0,Sushi Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Sukhothai,164,0.92272747073576,False,8.7,2022-12-05 11:33:10.094790-05:00,17065.0,Farmers' Market
24,6,39,0.0,0,24,1,1,7106,1824h,Souk Tabule,170,0.9548450130996756,True,8.7,2022-12-05 11:33:10.094813-05:00,16037.0,Playground
24,6,39,0.0,0,24,1,1,7106,1824h,The Aviary,158,0.8956257662221282,True,6.9,2022-12-05 11:33:10.094826-05:00,17119.0,Bicycle Store
24,6,39,0.0,0,24,1,1,7106,1824h,TD Bank Financial Group,163,0.881922447430161,True,6.5,2022-12-05 11:33:10.094833-05:00,13309.0,Middle Eastern Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Canary Eye Care,132,0.9476821975095058,True,,2022-12-05 11:33:10.094840-05:00,13276.0,Sushi Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Dark Horse Espresso Bar,231,0.9787355856893044,True,7.5,2022-12-05 11:33:10.094847-05:00,17018.0,Bookstore
24,6,39,0.0,0,24,1,1,7106,1824h,Longslice Brewery,141,0.929796939467674,True,,2022-12-05 11:33:10.094853-05:00,13059.0,Juice Bar
24,6,39,0.0,0,24,1,1,7106,1824h,Vivo Pizza + Pasta,147,0.9172760142136148,False,,2022-12-05 11:33:10.094860-05:00,13026.0,BBQ Joint
24,6,39,0.0,0,24,1,1,7106,1824h,Fuel,156,0.9562701084690493,True,,2022-12-05 11:33:10.094866-05:00,13065.0,Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Running Room,157,0.6537453871094212,False,,2022-12-05 11:33:10.094874-05:00,13236.0,Italian Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Bar Burrito,160,0.9169399655238936,False,,2022-12-05 11:33:10.094881-05:00,17018.0,Bookstore
24,6,39,0.0,0,24,1,1,7106,1824h,Young Centre for the Performing Arts,296,0.9756675856146269,False,8.6,2022-12-05 11:33:10.094887-05:00,13035.0,Coffee Shop
24,6,39,0.0,0,24,1,1,7106,1824h,Copper Branch,161,0.9108724197372596,False,,2022-12-05 11:33:10.094893-05:00,13263.0,Japanese Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Gears Bike Shop Toronto Canary District,168,0.4624776745430671,True,,2022-12-05 11:33:10.094899-05:00,16030.0,Other Great Outdoors
24,6,39,0.0,0,24,1,1,7106,1824h,Toronto Green P Parking,110,,False,,2022-12-05 11:33:10.094906-05:00,13035.0,Coffee Shop
24,6,39,0.0,0,24,1,1,7106,1824h,Cluny Bistro,328,0.9740371271570905,True,8.9,2022-12-05 11:33:10.094912-05:00,13027.0,Bistro
24,6,39,0.0,0,24,1,1,7106,1824h,Soma Chocolatemaker,344,0.936412120156076,True,8.9,2022-12-05 11:33:10.094918-05:00,13034.0,Café
24,6,39,0.0,0,24,1,1,7106,1824h,Soulpepper Theatre Co,300,0.8630041508236305,False,7.6,2022-12-05 11:33:10.094925-05:00,11011.0,Car Wash and Detail
24,6,39,0.0,0,24,1,1,7106,1824h,Canary Market,197,0.5582577742375118,False,,2022-12-05 11:33:10.094931-05:00,13064.0,Pizzeria
24,6,39,0.0,0,24,1,1,7106,1824h,GEARS Corktown,202,0.8337616916939965,False,,2022-12-05 11:33:10.094937-05:00,11097.0,Professional Cleaning Service
24,6,39,0.0,0,24,1,1,7106,1824h,Tori's Bakeshop,204,0.3740284147836531,False,,2022-12-05 11:33:10.094943-05:00,15000.0,Health and Medicine
24,6,39,0.0,0,24,1,1,7106,1824h,Ziblu,146,,False,,2022-12-05 11:33:10.094949-05:00,13064.0,Pizzeria
24,6,39,0.0,0,24,1,1,7106,1824h,A Touch of Music,146,,False,,2022-12-05 11:33:10.094955-05:00,13006.0,Beer Bar
24,6,39,0.0,0,24,1,1,7106,1824h,TD Bank – Help & Advice Centre,153,,True,,2022-12-05 11:33:10.094961-05:00,13305.0,Burrito Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,TD Canada Trust ATM,159,,True,,2022-12-05 11:33:10.094967-05:00,17029.0,Convenience Store
24,6,39,0.0,0,24,1,1,7106,1824h,Takneeki Web Design,166,,True,,2022-12-05 11:33:10.094973-05:00,13064.0,Pizzeria
24,6,39,0.0,0,24,1,1,7106,1824h,Pedal Toronto Bicycle Tours,171,,True,,2022-12-05 11:33:10.094978-05:00,17029.0,Convenience Store
24,6,39,0.0,0,24,1,1,7106,1824h,OpusGlow Concept Spa Toronto,245,0.3617564144849431,False,,2022-12-05 11:33:10.094984-05:00,17065.0,Farmers' Market
24,6,39,0.0,0,24,1,1,7106,1824h,CanCo Candles,177,,False,,2022-12-05 11:33:10.094990-05:00,,
24,6,39,0.0,0,24,1,1,7106,1824h,Ciotti Models Toronto,177,,False,,2022-12-05 11:33:10.094997-05:00,13065.0,Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Shop Task - Toronto,192,,False,,2022-12-05 11:33:10.095003-05:00,13033.0,Bubble Tea Shop
24,6,39,0.0,0,24,1,1,7106,1824h,Cities of the Future exhibit at Canary District Presentation Centre,274,0.1190234674001655,False,,2022-12-05 11:33:10.095009-05:00,13377.0,Vegan and Vegetarian Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Somewhere in Toronto,285,0.2925926156411996,False,,2022-12-05 11:33:10.095015-05:00,13034.0,Café
24,6,39,0.0,0,24,1,1,7106,1824h,Corktown Common,212,,False,,2022-12-05 11:33:10.095021-05:00,13065.0,Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Green Acres Dog Park,293,0.1253710537615672,False,,2022-12-05 11:33:10.095028-05:00,13040.0,Dessert Shop
24,6,39,0.0,0,24,1,1,7106,1824h,Tank House General Store,293,0.0873851055752966,False,,2022-12-05 11:33:10.095034-05:00,13145.0,Fast Food Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Mint Boutique,327,0.4772327012713842,True,,2022-12-05 11:33:10.095040-05:00,11121.0,Media Agency
24,6,39,0.0,0,24,1,1,7106,1824h,All City Storage,333,0.8916367438126591,True,,2022-12-05 11:33:10.095046-05:00,16032.0,Park
24,6,39,0.0,0,24,1,1,7106,1824h,Expedia Cruiseshipcenters,258,,True,,2022-12-05 11:33:10.095052-05:00,11045.0,Bank
24,6,39,0.0,0,24,1,1,7106,1824h,"Pan Am Path, Don Landing",343,0.9414839661213136,False,,2022-12-05 11:33:10.095058-05:00,13003.0,Bar
24,6,39,0.0,0,24,1,1,7106,1824h,Toronto Garage Door Repair,269,,True,,2022-12-05 11:33:10.095065-05:00,16032.0,Park
24,6,39,0.0,0,24,1,1,7106,1824h,It's My Potty,275,,False,,2022-12-05 11:33:10.095072-05:00,12101.0,Church
24,6,39,0.0,0,24,1,1,7106,1824h,Custom Prototypes,276,,False,,2022-12-05 11:33:10.095078-05:00,11122.0,Metals Supplier
24,6,39,0.0,0,24,1,1,7106,1824h,Toronto Moving,277,,True,,2022-12-05 11:33:10.095084-05:00,17034.0,Discount Store
24,6,39,0.0,0,24,1,1,7106,1824h,Garage Life,277,,True,,2022-12-05 11:33:10.095090-05:00,13058.0,Hot Dog Joint
24,6,39,0.0,0,24,1,1,7106,1824h,1st Unit Fire & Safety Inc,277,,False,,2022-12-05 11:33:10.095096-05:00,13263.0,Japanese Restaurant
24,6,39,0.0,0,24,1,1,7106,1824h,Canary Commons Condos,280,,False,,2022-12-05 11:33:10.095102-05:00,13034.0,Café
24,6,39,0.0,0,24,1,1,7106,1824h,Maserati Alfa Romeo Service,367,0.1200191672215618,False,,2022-12-05 11:33:10.095108-05:00,13040.0,Dessert Shop
24,6,39,0.0,0,24,1,1,7106,1824h,Km Reps,281,,False,,2022-12-05 11:33:10.095114-05:00,17033.0,Department Store
24,6,39,0.0,0,24,1,1,7106,1824h,Fika Herbal Goods,282,,True,,2022-12-05 11:33:10.095120-05:00,13276.0,Sushi Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,Cluny Bistro,87,0.9740371271570905,True,8.9,2022-12-05 11:33:10.804036-05:00,17065.0,Farmers' Market
6,6,15,0.0,0,6,1,1,7107,1824h,Young Centre for the Performing Arts,86,0.9756675856146269,False,8.6,2022-12-05 11:33:10.804068-05:00,16037.0,Playground
6,6,15,0.0,0,6,1,1,7107,1824h,Soma Chocolatemaker,110,0.936412120156076,True,8.9,2022-12-05 11:33:10.804076-05:00,17119.0,Bicycle Store
6,6,15,0.0,0,6,1,1,7107,1824h,Soulpepper Theatre Co,84,0.8630041508236305,False,7.6,2022-12-05 11:33:10.804083-05:00,13309.0,Middle Eastern Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,Mill Street Brew Pub,133,0.9758107174639524,False,8.3,2022-12-05 11:33:10.804090-05:00,13276.0,Sushi Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,Bergo Designs,147,0.9459583921937134,True,8.5,2022-12-05 11:33:10.804097-05:00,17018.0,Bookstore
6,6,15,0.0,0,6,1,1,7107,1824h,Heel Boy,61,0.107448456976433,True,,2022-12-05 11:33:10.804104-05:00,13059.0,Juice Bar
6,6,15,0.0,0,6,1,1,7107,1824h,The Sweet Escape Patisserie,155,0.9354662053257494,True,7.9,2022-12-05 11:33:10.804111-05:00,13026.0,BBQ Joint
6,6,15,0.0,0,6,1,1,7107,1824h,Tank House General Store,65,0.0873851055752966,False,,2022-12-05 11:33:10.804117-05:00,13065.0,Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,Caffe Furbo,165,0.8410178541424224,True,8.0,2022-12-05 11:33:10.804125-05:00,13236.0,Italian Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,Wildly Delicious,164,0.9112644765419344,True,8.0,2022-12-05 11:33:10.804131-05:00,17018.0,Bookstore
6,6,15,0.0,0,6,1,1,7107,1824h,El Catrin Destileria,171,0.9659283967365938,False,8.2,2022-12-05 11:33:10.804138-05:00,13035.0,Coffee Shop
6,6,15,0.0,0,6,1,1,7107,1824h,Mint Boutique,79,0.4772327012713842,True,,2022-12-05 11:33:10.804144-05:00,13263.0,Japanese Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,The Distillery Historic District,200,0.9994212494788134,True,9.2,2022-12-05 11:33:10.804151-05:00,16030.0,Other Great Outdoors
6,6,15,0.0,0,6,1,1,7107,1824h,Balzac's Coffee Roastery,193,0.9766695085599068,True,8.4,2022-12-05 11:33:10.804157-05:00,13035.0,Coffee Shop
6,6,15,0.0,0,6,1,1,7107,1824h,Pure Spirits Oyster House & Grill,146,0.9113516002763068,True,6.9,2022-12-05 11:33:10.804163-05:00,13027.0,Bistro
6,6,15,0.0,0,6,1,1,7107,1824h,Archeo Trattoria,213,0.8995463342688763,False,8.6,2022-12-05 11:33:10.804169-05:00,13034.0,Café
6,6,15,0.0,0,6,1,1,7107,1824h,Brick Street Bakery,220,0.9335930450367476,True,8.5,2022-12-05 11:33:10.804175-05:00,11011.0,Car Wash and Detail
6,6,15,0.0,0,6,1,1,7107,1824h,Sperry,58,,False,,2022-12-05 11:33:10.804181-05:00,13064.0,Pizzeria
6,6,15,0.0,0,6,1,1,7107,1824h,John Fluevog,213,0.8699491570778699,True,7.8,2022-12-05 11:33:10.804191-05:00,11097.0,Professional Cleaning Service
6,6,15,0.0,0,6,1,1,7107,1824h,Wolverine World Wide Inc,63,,False,,2022-12-05 11:33:10.804198-05:00,15000.0,Health and Medicine
6,6,15,0.0,0,6,1,1,7107,1824h,Mehoi,131,0.8885749668618653,False,,2022-12-05 11:33:10.804206-05:00,13064.0,Pizzeria
6,6,15,0.0,0,6,1,1,7107,1824h,Blossom Lounge,135,0.3244487868019988,True,,2022-12-05 11:33:10.804212-05:00,13006.0,Beer Bar
6,6,15,0.0,0,6,1,1,7107,1824h,Artscape Distillery Arts Market,141,0.3716449583361856,False,,2022-12-05 11:33:10.804219-05:00,13305.0,Burrito Restaurant
6,6,15,0.0,0,6,1,1,7107,1824h,George Michael Landscaping,86,,True,,2022-12-05 11:33:10.804225-05:00,17029.0,Convenience Store
6,6,15,0.0,0,6,1,1,7107,1824h,Artisan Grilled Cheese,145,0.2445749917543608,False,,2022-12-05 11:33:10.804231-05:00,13064.0,Pizzeria
6,6,15,0.0,0,6,1,1,7107,1824h,Soulpepper Theatre Co,90,,False,,2022-12-05 11:33:10.804237-05:00,17029.0,Convenience Store
6,6,15,0.0,0,6,1,1,7107,1824h,Localcoin Bitcoin ATM - Green Panda Convenience,93,,True,,2022-12-05 11:33:10.804243-05:00,17065.0,Farmers' Market
6,6,15,0.0,0,6,1,1,7107,1824h,Flipside Donuts Cafe & Bar,154,0.7338618839885246,True,,2022-12-05 11:33:10.804249-05:00,,
6,6,15,0.0,0,6,1,1,7107,1824h,Biergarten,155,0.8049175124929212,False,,2022-12-05 11:33:10.804256-05:00,13065.0,Restaurant
