free_bikes,empty_slots,slots,altitude,ebikes,normal_bikes,renting,returning,uid,name,distance,price,is_open,rating,rating_count,my_timestamp,cat1_title
19,0,19,0.0,0,19,1,1,7303,The Burger's Priest,374.2,2.0,True,3.5,498,2022-12-05 11:45:56.457144-05:00,Burgers
19,0,19,0.0,0,19,1,1,7303,Chick-N-Joy,125.5,1.0,True,4.0,54,2022-12-05 11:45:56.457151-05:00,Chicken Shop
19,0,19,0.0,0,19,1,1,7303,O Sushi,277.6,2.0,True,4.0,57,2022-12-05 11:45:56.457153-05:00,Burgers
19,0,19,0.0,0,19,1,1,7303,Jaclyn's,172.4,3.0,True,4.5,14,2022-12-05 11:45:56.457155-05:00,Canadian (New)
19,0,19,0.0,0,19,1,1,7303,Burrito Bandidos,286.2,2.0,True,3.5,57,2022-12-05 11:45:56.457157-05:00,Japanese
19,0,19,0.0,0,19,1,1,7303,Dulcinella,308.9,3.0,True,5.0,7,2022-12-05 11:45:56.457159-05:00,Ramen
19,0,19,0.0,0,19,1,1,7303,McDonald's,64.2,1.0,True,2.5,22,2022-12-05 11:45:56.457160-05:00,Chinese
19,0,19,0.0,0,19,1,1,7303,Rice Rice Baby,199.8,3.0,True,5.0,2,2022-12-05 11:45:56.457162-05:00,Bakeries
19,0,19,0.0,0,19,1,1,7303,Butter Chicken Roti,269.9,3.0,True,2.5,13,2022-12-05 11:45:56.457164-05:00,Sandwiches
19,0,19,0.0,0,19,1,1,7303,Simple Coffee,377.7,3.0,True,4.5,2,2022-12-05 11:45:56.457166-05:00,Seafood
19,0,19,0.0,0,19,1,1,7303,Ashbridge Estate,235.5,3.0,True,5.0,1,2022-12-05 11:45:56.457168-05:00,Tapas/Small Plates
19,0,19,0.0,0,19,1,1,7303,Pizza Nova,300.1,3.0,True,2.5,3,2022-12-05 11:45:56.457169-05:00,Breakfast & Brunch
19,0,19,0.0,0,19,1,1,7303,Ashbridges Bay Skate Park,393.9,3.0,True,3.5,2,2022-12-05 11:45:56.457171-05:00,Museums
19,0,19,0.0,0,19,1,1,7303,Jonathan Ashbridge Park,73.3,3.0,True,2.0,1,2022-12-05 11:45:56.457173-05:00,Dog Parks
19,0,19,0.0,0,19,1,1,7303,Pachira Asian Cuisine,270.5,1.0,True,1.0,1,2022-12-05 11:45:56.457174-05:00,Ramen
5,9,15,0.0,0,5,1,1,7301,Love Chix,292.3,2.0,True,3.5,46,2022-12-05 11:45:56.786327-05:00,Burgers
5,9,15,0.0,0,5,1,1,7301,Balzac's Coffee Roasters,261.7,2.0,True,4.0,17,2022-12-05 11:45:56.786335-05:00,Chicken Shop
5,9,15,0.0,0,5,1,1,7301,Century Park Tavern,299.6,3.0,True,4.0,1,2022-12-05 11:45:56.786337-05:00,Burgers
5,9,15,0.0,0,5,1,1,7301,The Morning Star Restaurant,384.7,1.0,True,2.5,2,2022-12-05 11:45:56.786340-05:00,Canadian (New)
10,12,23,0.0,0,10,1,1,7309,The Burger's Priest,177.6,2.0,True,3.5,498,2022-12-05 11:45:57.198737-05:00,Burgers
10,12,23,0.0,0,10,1,1,7309,O Sushi,78.6,2.0,True,4.0,57,2022-12-05 11:45:57.198747-05:00,Chicken Shop
10,12,23,0.0,0,10,1,1,7309,Casa Di Giorgios,211.8,2.0,True,4.0,71,2022-12-05 11:45:57.198749-05:00,Burgers
10,12,23,0.0,0,10,1,1,7309,British Style Fish & Chips,269.5,1.0,True,4.0,51,2022-12-05 11:45:57.198752-05:00,Canadian (New)
10,12,23,0.0,0,10,1,1,7309,Jaclyn's,29.3,3.0,True,4.5,14,2022-12-05 11:45:57.198754-05:00,Japanese
10,12,23,0.0,0,10,1,1,7309,Burrito Bandidos,98.6,2.0,True,3.5,57,2022-12-05 11:45:57.198757-05:00,Ramen
10,12,23,0.0,0,10,1,1,7309,Chick-N-Joy,319.9,1.0,True,4.0,54,2022-12-05 11:45:57.198759-05:00,Chinese
10,12,23,0.0,0,10,1,1,7309,Dulcinella,109.5,3.0,True,5.0,7,2022-12-05 11:45:57.198761-05:00,Bakeries
10,12,23,0.0,0,10,1,1,7309,Butter Chicken Roti,72.4,3.0,True,2.5,13,2022-12-05 11:45:57.198764-05:00,Sandwiches
10,12,23,0.0,0,10,1,1,7309,McDonald's,168.9,1.0,True,2.5,22,2022-12-05 11:45:57.198766-05:00,Seafood
10,12,23,0.0,0,10,1,1,7309,Rice Rice Baby,235.6,3.0,True,5.0,2,2022-12-05 11:45:57.198768-05:00,Tapas/Small Plates
10,12,23,0.0,0,10,1,1,7309,Simple Coffee,179.6,3.0,True,4.5,2,2022-12-05 11:45:57.198771-05:00,Breakfast & Brunch
10,12,23,0.0,0,10,1,1,7309,Harvey's,211.6,2.0,True,2.5,15,2022-12-05 11:45:57.198773-05:00,Museums
10,12,23,0.0,0,10,1,1,7309,Pizza Nova,102.4,3.0,True,2.5,3,2022-12-05 11:45:57.198775-05:00,Dog Parks
10,12,23,0.0,0,10,1,1,7309,Southern Smoke Truck,352.6,3.0,True,3.0,2,2022-12-05 11:45:57.198777-05:00,Ramen
10,12,23,0.0,0,10,1,1,7309,Pachira Asian Cuisine,72.4,1.0,True,1.0,1,2022-12-05 11:45:57.198780-05:00,Vietnamese
10,12,23,0.0,0,10,1,1,7309,Jonathan Ashbridge Park,258.5,3.0,True,2.0,1,2022-12-05 11:45:57.198782-05:00,Cafes
5,19,25,0.0,0,5,1,1,7045,Richmond Station,292.6,,True,4.5,856,2022-12-05 11:45:57.669418-05:00,Burgers
5,19,25,0.0,0,5,1,1,7045,Pearl Diver,300.8,2.0,True,4.0,615,2022-12-05 11:45:57.669439-05:00,Chicken Shop
5,19,25,0.0,0,5,1,1,7045,George Restaurant,192.6,4.0,True,4.5,291,2022-12-05 11:45:57.669445-05:00,Burgers
5,19,25,0.0,0,5,1,1,7045,Fahrenheit Coffee,316.9,2.0,True,4.5,336,2022-12-05 11:45:57.669451-05:00,Canadian (New)
5,19,25,0.0,0,5,1,1,7045,The Carbon Bar,155.3,,True,4.0,404,2022-12-05 11:45:57.669456-05:00,Japanese
5,19,25,0.0,0,5,1,1,7045,Hokkaido Ramen Santouka,348.9,2.0,True,4.0,881,2022-12-05 11:45:57.669462-05:00,Ramen
5,19,25,0.0,0,5,1,1,7045,Mystic Muffin,346.2,1.0,True,4.5,287,2022-12-05 11:45:57.669467-05:00,Chinese
5,19,25,0.0,0,5,1,1,7045,The Senator,334.1,2.0,True,4.0,488,2022-12-05 11:45:57.669472-05:00,Bakeries
5,19,25,0.0,0,5,1,1,7045,Dineen Coffee,293.5,2.0,True,4.0,383,2022-12-05 11:45:57.669477-05:00,Sandwiches
5,19,25,0.0,0,5,1,1,7045,Terroni,270.4,2.0,True,3.5,760,2022-12-05 11:45:57.669482-05:00,Seafood
5,19,25,0.0,0,5,1,1,7045,The Poke Box,294.6,2.0,True,4.5,175,2022-12-05 11:45:57.669487-05:00,Tapas/Small Plates
5,19,25,0.0,0,5,1,1,7045,Gyu-Kaku Japanese BBQ,233.8,,True,4.0,200,2022-12-05 11:45:57.669492-05:00,Breakfast & Brunch
5,19,25,0.0,0,5,1,1,7045,The Chase,317.8,,True,3.5,420,2022-12-05 11:45:57.669497-05:00,Museums
5,19,25,0.0,0,5,1,1,7045,Versus Coffee,248.5,2.0,True,4.5,115,2022-12-05 11:45:57.669502-05:00,Dog Parks
5,19,25,0.0,0,5,1,1,7045,Carisma,331.3,,True,4.0,194,2022-12-05 11:45:57.669507-05:00,Ramen
5,19,25,0.0,0,5,1,1,7045,Bob's Bulgogi,137.6,1.0,True,4.0,84,2022-12-05 11:45:57.669512-05:00,Vietnamese
5,19,25,0.0,0,5,1,1,7045,Nami Restaurant,272.1,,True,3.5,181,2022-12-05 11:45:57.669516-05:00,Cafes
5,19,25,0.0,0,5,1,1,7045,J San Sushi Bar,375.6,3.0,True,4.5,74,2022-12-05 11:45:57.669522-05:00,Ice Cream & Frozen Yogurt
5,19,25,0.0,0,5,1,1,7045,Sud Forno,307.0,2.0,True,3.5,173,2022-12-05 11:45:57.669526-05:00,Mexican
5,19,25,0.0,0,5,1,1,7045,Paramount Middle Eastern Kitchen,332.5,2.0,True,3.0,377,2022-12-05 11:45:57.669532-05:00,Gluten-Free
5,19,25,0.0,0,5,1,1,7045,Trattoria Mercatto,285.9,2.0,True,3.5,222,2022-12-05 11:45:57.669536-05:00,Caterers
5,19,25,0.0,0,5,1,1,7045,Leña Restaurante,320.9,,True,3.5,275,2022-12-05 11:45:57.669541-05:00,Pizza
5,19,25,0.0,0,5,1,1,7045,La Bettola Di Terroni,165.8,2.0,True,3.5,148,2022-12-05 11:45:57.669547-05:00,Pizza
5,19,25,0.0,0,5,1,1,7045,Mast Coffee,213.8,1.0,True,4.5,31,2022-12-05 11:45:57.669551-05:00,Pizza
5,19,25,0.0,0,5,1,1,7045,Hendriks Restaurant & Bar,269.7,,True,4.0,109,2022-12-05 11:45:57.669556-05:00,Cafes
5,19,25,0.0,0,5,1,1,7045,Sunset Grill,290.6,2.0,True,3.5,153,2022-12-05 11:45:57.669562-05:00,Sushi Bars
5,19,25,0.0,0,5,1,1,7045,The 3 Brewers,393.1,2.0,True,3.0,298,2022-12-05 11:45:57.669567-05:00,Golf
5,19,25,0.0,0,5,1,1,7045,CRAFT Beer Market,359.6,2.0,True,3.5,174,2022-12-05 11:45:57.669575-05:00,Filipino
5,19,25,0.0,0,5,1,1,7045,Fran's Restaurant,228.8,2.0,True,3.0,223,2022-12-05 11:45:57.669580-05:00,Venezuelan
5,19,25,0.0,0,5,1,1,7045,Planta Burger,307.6,2.0,True,3.5,84,2022-12-05 11:45:57.669585-05:00,Middle Eastern
5,19,25,0.0,0,5,1,1,7045,AAA Bar,355.7,2.0,True,3.5,122,2022-12-05 11:45:57.669590-05:00,Comfort Food
5,19,25,0.0,0,5,1,1,7045,Jesus Guy at Dundas Square,481.1,3.0,True,4.5,72,2022-12-05 11:45:57.669595-05:00,Barbeque
5,19,25,0.0,0,5,1,1,7045,Imperial Pub,384.7,2.0,True,3.5,155,2022-12-05 11:45:57.669601-05:00,Barbeque
5,19,25,0.0,0,5,1,1,7045,McVeigh's New Windsor Tavern,141.2,2.0,True,3.5,40,2022-12-05 11:45:57.669606-05:00,Canadian (New)
5,19,25,0.0,0,5,1,1,7045,Bar Verde,382.7,2.0,True,4.0,59,2022-12-05 11:45:57.669611-05:00,Ramen
5,19,25,0.0,0,5,1,1,7045,Katana on Bay,443.8,,True,3.5,95,2022-12-05 11:45:57.669616-05:00,Chinese
5,19,25,0.0,0,5,1,1,7045,Portico Restaurant & Lounge,197.4,,True,4.0,28,2022-12-05 11:45:57.669621-05:00,Venezuelan
5,19,25,0.0,0,5,1,1,7045,XO Bisous,238.0,1.0,True,4.5,18,2022-12-05 11:45:57.669626-05:00,Indian
5,19,25,0.0,0,5,1,1,7045,B Espresso Bar,153.4,2.0,True,4.0,27,2022-12-05 11:45:57.669630-05:00,Coffee Roasteries
5,19,25,0.0,0,5,1,1,7045,Hy's Steakhouse & Cocktail Bar,411.8,3.0,True,4.0,42,2022-12-05 11:45:57.669635-05:00,Ramen
5,19,25,0.0,0,5,1,1,7045,Planta Cocina,316.9,3.0,True,4.5,17,2022-12-05 11:45:57.669640-05:00,Parks
5,19,25,0.0,0,5,1,1,7045,Osteria Ciceri e Tria,164.4,2.0,True,3.5,35,2022-12-05 11:45:57.669645-05:00,Japanese
5,19,25,0.0,0,5,1,1,7045,Firkin on Yonge,233.9,2.0,True,3.0,107,2022-12-05 11:45:57.669651-05:00,Seafood
5,19,25,0.0,0,5,1,1,7045,Burrito Boyz,374.4,1.0,True,3.5,72,2022-12-05 11:45:57.669655-05:00,Coffee Roasteries
5,19,25,0.0,0,5,1,1,7045,Danish Pastry House,347.7,3.0,True,3.5,37,2022-12-05 11:45:57.669660-05:00,Mexican
5,19,25,0.0,0,5,1,1,7045,Sansotei Ramen,268.1,3.0,True,4.0,19,2022-12-05 11:45:57.669665-05:00,Japanese
5,19,25,0.0,0,5,1,1,7045,Yonge-Dundas Square,420.7,3.0,True,3.5,70,2022-12-05 11:45:57.669669-05:00,Botanical Gardens
5,19,25,0.0,0,5,1,1,7045,Cheese Garden,296.2,3.0,True,4.5,11,2022-12-05 11:45:57.669674-05:00,Japanese
5,19,25,0.0,0,5,1,1,7045,Saks Food Hall,323.0,2.0,True,4.0,23,2022-12-05 11:45:57.669678-05:00,Japanese
5,19,25,0.0,0,5,1,1,7045,St Louis Bar and Grill,378.7,2.0,True,3.0,59,2022-12-05 11:45:57.669683-05:00,Japanese
0,12,15,0.0,0,0,1,1,7044,Kintaro Izakaya,52.8,2.0,True,4.0,228,2022-12-05 11:45:58.064328-05:00,Burgers
0,12,15,0.0,0,0,1,1,7044,Hair of the Dog,102.7,2.0,True,4.0,361,2022-12-05 11:45:58.064348-05:00,Chicken Shop
0,12,15,0.0,0,0,1,1,7044,Si Lom Thai Bistro,150.8,2.0,True,4.0,188,2022-12-05 11:45:58.064354-05:00,Burgers
0,12,15,0.0,0,0,1,1,7044,The Keg Steakhouse + Bar,394.8,,True,4.0,359,2022-12-05 11:45:58.064360-05:00,Canadian (New)
0,12,15,0.0,0,0,1,1,7044,Kawa Sushi,33.3,2.0,True,3.5,172,2022-12-05 11:45:58.064365-05:00,Japanese
0,12,15,0.0,0,0,1,1,7044,Fushimi,164.7,2.0,True,3.5,262,2022-12-05 11:45:58.064370-05:00,Ramen
0,12,15,0.0,0,0,1,1,7044,Como En Casa,383.5,1.0,True,4.0,240,2022-12-05 11:45:58.064375-05:00,Chinese
0,12,15,0.0,0,0,1,1,7044,Fabarnak Community Cafe and Catering,311.7,2.0,True,4.0,126,2022-12-05 11:45:58.064380-05:00,Bakeries
0,12,15,0.0,0,0,1,1,7044,The Blake House,266.1,2.0,True,4.0,156,2022-12-05 11:45:58.064384-05:00,Sandwiches
0,12,15,0.0,0,0,1,1,7044,Storm Crow Manor,353.8,2.0,True,4.0,132,2022-12-05 11:45:58.064389-05:00,Seafood
0,12,15,0.0,0,0,1,1,7044,Craig's Cookies,136.0,3.0,True,4.0,61,2022-12-05 11:45:58.064394-05:00,Tapas/Small Plates
0,12,15,0.0,0,0,1,1,7044,Torch Pressed Sushi,247.0,2.0,True,4.5,69,2022-12-05 11:45:58.064410-05:00,Breakfast & Brunch
0,12,15,0.0,0,0,1,1,7044,Gurume Sushi,265.3,3.0,True,5.0,37,2022-12-05 11:45:58.064415-05:00,Museums
0,12,15,0.0,0,0,1,1,7044,Burrito Bandidos,307.2,1.0,True,4.0,127,2022-12-05 11:45:58.064420-05:00,Dog Parks
0,12,15,0.0,0,0,1,1,7044,Fran's Restaurant,395.3,2.0,True,3.5,411,2022-12-05 11:45:58.064424-05:00,Ramen
0,12,15,0.0,0,0,1,1,7044,W Burger Bar,368.8,2.0,True,3.5,299,2022-12-05 11:45:58.064429-05:00,Vietnamese
0,12,15,0.0,0,0,1,1,7044,The Captain's Boil,322.5,2.0,True,3.5,231,2022-12-05 11:45:58.064434-05:00,Cafes
0,12,15,0.0,0,0,1,1,7044,Bulldog Coffee,294.0,1.0,True,4.5,55,2022-12-05 11:45:58.064439-05:00,Ice Cream & Frozen Yogurt
0,12,15,0.0,0,0,1,1,7044,T-swirl Crêpe,309.2,1.0,True,4.0,98,2022-12-05 11:45:58.064444-05:00,Mexican
0,12,15,0.0,0,0,1,1,7044,Sambucas On Church,156.8,2.0,True,3.5,102,2022-12-05 11:45:58.064449-05:00,Gluten-Free
0,12,15,0.0,0,0,1,1,7044,Ginger,188.6,1.0,True,3.5,135,2022-12-05 11:45:58.064454-05:00,Caterers
0,12,15,0.0,0,0,1,1,7044,Mr.Tonkatsu,346.8,2.0,True,4.0,78,2022-12-05 11:45:58.064458-05:00,Pizza
0,12,15,0.0,0,0,1,1,7044,Woody's,76.6,2.0,True,3.5,63,2022-12-05 11:45:58.064463-05:00,Pizza
0,12,15,0.0,0,0,1,1,7044,Darvish Restaurant,309.7,2.0,True,4.0,112,2022-12-05 11:45:58.064468-05:00,Pizza
0,12,15,0.0,0,0,1,1,7044,Four Four South Village,312.8,3.0,True,3.5,113,2022-12-05 11:45:58.064473-05:00,Cafes
0,12,15,0.0,0,0,1,1,7044,Egg Club Wellesley,305.5,1.0,True,4.5,27,2022-12-05 11:45:58.064478-05:00,Sushi Bars
0,12,15,0.0,0,0,1,1,7044,The Churchmouse: A Firkin Pub,99.5,2.0,True,3.5,80,2022-12-05 11:45:58.064483-05:00,Golf
0,12,15,0.0,0,0,1,1,7044,North of Brooklyn Pizzeria,74.5,2.0,True,3.0,87,2022-12-05 11:45:58.064488-05:00,Filipino
0,12,15,0.0,0,0,1,1,7044,O'Grady's Restaurant,88.9,2.0,True,3.0,130,2022-12-05 11:45:58.064492-05:00,Venezuelan
0,12,15,0.0,0,0,1,1,7044,Indian Roti House,79.4,2.0,True,3.5,43,2022-12-05 11:45:58.064497-05:00,Middle Eastern
0,12,15,0.0,0,0,1,1,7044,Pegasus On Church,154.9,2.0,True,4.0,29,2022-12-05 11:45:58.064502-05:00,Comfort Food
0,12,15,0.0,0,0,1,1,7044,Starbucks,142.2,2.0,True,4.0,29,2022-12-05 11:45:58.064507-05:00,Barbeque
0,12,15,0.0,0,0,1,1,7044,Lebanon Express,356.5,1.0,True,4.0,80,2022-12-05 11:45:58.064511-05:00,Barbeque
0,12,15,0.0,0,0,1,1,7044,The Halal Guys,368.1,2.0,True,3.0,264,2022-12-05 11:45:58.064517-05:00,Canadian (New)
0,12,15,0.0,0,0,1,1,7044,Cuppa Tea,257.5,3.0,True,3.0,92,2022-12-05 11:45:58.064522-05:00,Ramen
0,12,15,0.0,0,0,1,1,7044,Glad Day Bookshop,190.6,2.0,True,4.0,22,2022-12-05 11:45:58.064527-05:00,Chinese
0,12,15,0.0,0,0,1,1,7044,Black Bear Espresso,292.6,2.0,True,4.0,45,2022-12-05 11:45:58.064531-05:00,Venezuelan
0,12,15,0.0,0,0,1,1,7044,Loaded Pierogi,113.2,2.0,True,4.0,26,2022-12-05 11:45:58.064536-05:00,Indian
0,12,15,0.0,0,0,1,1,7044,Crews & Tangos,56.3,2.0,True,2.5,92,2022-12-05 11:45:58.064540-05:00,Coffee Roasteries
0,12,15,0.0,0,0,1,1,7044,The Fry,338.9,2.0,True,3.5,78,2022-12-05 11:45:58.064559-05:00,Ramen
0,12,15,0.0,0,0,1,1,7044,Diyijia,309.6,2.0,True,3.5,44,2022-12-05 11:45:58.064563-05:00,Parks
0,12,15,0.0,0,0,1,1,7044,Buddies In Bad Times Theatre,220.6,1.0,True,4.0,21,2022-12-05 11:45:58.064568-05:00,Japanese
0,12,15,0.0,0,0,1,1,7044,Daily Sushi Japanese Restaurant,257.5,2.0,True,3.0,67,2022-12-05 11:45:58.064573-05:00,Seafood
0,12,15,0.0,0,0,1,1,7044,Church Street Garage,82.4,2.0,True,3.0,68,2022-12-05 11:45:58.064578-05:00,Coffee Roasteries
0,12,15,0.0,0,0,1,1,7044,TRU TEA  初茶,288.1,3.0,True,4.0,33,2022-12-05 11:45:58.064583-05:00,Mexican
0,12,15,0.0,0,0,1,1,7044,Golden Diner Family Restaurant,288.5,2.0,True,3.5,46,2022-12-05 11:45:58.064588-05:00,Japanese
0,12,15,0.0,0,0,1,1,7044,Pride Toronto,204.9,3.0,True,4.5,13,2022-12-05 11:45:58.064592-05:00,Botanical Gardens
0,12,15,0.0,0,0,1,1,7044,Red Rocket Coffee,471.3,2.0,True,4.0,55,2022-12-05 11:45:58.064598-05:00,Japanese
0,12,15,0.0,0,0,1,1,7044,The Cherie  Bistro,163.6,3.0,True,4.0,21,2022-12-05 11:45:58.064602-05:00,Japanese
0,12,15,0.0,0,0,1,1,7044,Hangry Burger,362.1,2.0,True,4.0,32,2022-12-05 11:45:58.064607-05:00,Japanese
24,1,25,0.0,1,23,1,1,7047,Sansotei Ramen,376.1,2.0,True,4.0,925,2022-12-05 11:45:58.485069-05:00,Burgers
24,1,25,0.0,1,23,1,1,7047,Tsujiri,414.1,2.0,True,4.0,588,2022-12-05 11:45:58.485089-05:00,Chicken Shop
24,1,25,0.0,1,23,1,1,7047,Japango,432.2,2.0,True,3.5,709,2022-12-05 11:45:58.485096-05:00,Burgers
24,1,25,0.0,1,23,1,1,7047,Poke Guys,458.4,2.0,True,4.0,369,2022-12-05 11:45:58.485101-05:00,Canadian (New)
24,1,25,0.0,1,23,1,1,7047,Koh Lipe,404.9,2.0,True,4.0,232,2022-12-05 11:45:58.485107-05:00,Japanese
24,1,25,0.0,1,23,1,1,7047,Jimmy's Coffee,300.5,1.0,True,4.0,151,2022-12-05 11:45:58.485112-05:00,Ramen
24,1,25,0.0,1,23,1,1,7047,Arctic Bites,368.4,1.0,True,4.0,280,2022-12-05 11:45:58.485118-05:00,Chinese
24,1,25,0.0,1,23,1,1,7047,Rolltation,360.4,2.0,True,4.0,223,2022-12-05 11:45:58.485123-05:00,Bakeries
24,1,25,0.0,1,23,1,1,7047,Light Cafe,371.3,2.0,True,4.0,241,2022-12-05 11:45:58.485128-05:00,Sandwiches
24,1,25,0.0,1,23,1,1,7047,Omai Restaurant,337.2,2.0,True,4.0,118,2022-12-05 11:45:58.485133-05:00,Seafood
24,1,25,0.0,1,23,1,1,7047,Gyubee Japanese Grill - Dundas,393.4,,True,4.5,145,2022-12-05 11:45:58.485138-05:00,Tapas/Small Plates
24,1,25,0.0,1,23,1,1,7047,Lai Wah Heen,419.7,,True,3.5,224,2022-12-05 11:45:58.485143-05:00,Breakfast & Brunch
24,1,25,0.0,1,23,1,1,7047,Gyugyuya,376.7,2.0,True,3.5,228,2022-12-05 11:45:58.485148-05:00,Museums
24,1,25,0.0,1,23,1,1,7047,Carbonic Coffee,409.1,1.0,True,4.0,94,2022-12-05 11:45:58.485154-05:00,Dog Parks
24,1,25,0.0,1,23,1,1,7047,Est West Cafe,187.2,1.0,True,4.0,62,2022-12-05 11:45:58.485158-05:00,Ramen
24,1,25,0.0,1,23,1,1,7047,Kimchi Korea House,413.4,2.0,True,3.5,287,2022-12-05 11:45:58.485163-05:00,Vietnamese
24,1,25,0.0,1,23,1,1,7047,The Host Fine Indian Cuisine,267.7,2.0,True,3.5,127,2022-12-05 11:45:58.485168-05:00,Cafes
24,1,25,0.0,1,23,1,1,7047,Yueh Tung Restaurant,437.4,2.0,True,3.5,220,2022-12-05 11:45:58.485173-05:00,Ice Cream & Frozen Yogurt
24,1,25,0.0,1,23,1,1,7047,The Poké Box,187.2,2.0,True,4.5,23,2022-12-05 11:45:58.485177-05:00,Mexican
24,1,25,0.0,1,23,1,1,7047,Charidise,384.1,2.0,True,3.5,209,2022-12-05 11:45:58.485182-05:00,Gluten-Free
24,1,25,0.0,1,23,1,1,7047,1915 Lan Zhou Ramen,370.0,1.0,True,3.5,116,2022-12-05 11:45:58.485187-05:00,Caterers
24,1,25,0.0,1,23,1,1,7047,Sin & Redemption,396.2,2.0,True,3.5,202,2022-12-05 11:45:58.485192-05:00,Pizza
24,1,25,0.0,1,23,1,1,7047,Neo Coffee Bar,362.0,3.0,True,4.0,58,2022-12-05 11:45:58.485196-05:00,Pizza
24,1,25,0.0,1,23,1,1,7047,Hong Shing Chinese Restaurant,364.9,2.0,True,3.5,196,2022-12-05 11:45:58.485201-05:00,Pizza
24,1,25,0.0,1,23,1,1,7047,Midi Bistro,330.6,2.0,True,3.5,107,2022-12-05 11:45:58.485205-05:00,Cafes
24,1,25,0.0,1,23,1,1,7047,Kenzo Ramen,420.1,2.0,True,3.0,262,2022-12-05 11:45:58.485210-05:00,Sushi Bars
24,1,25,0.0,1,23,1,1,7047,Mercatto,298.6,2.0,True,3.5,87,2022-12-05 11:45:58.485215-05:00,Golf
24,1,25,0.0,1,23,1,1,7047,Café La Gaffe,377.0,2.0,True,3.5,123,2022-12-05 11:45:58.485219-05:00,Filipino
24,1,25,0.0,1,23,1,1,7047,Starbucks,136.9,2.0,True,4.5,16,2022-12-05 11:45:58.485224-05:00,Venezuelan
24,1,25,0.0,1,23,1,1,7047,Hattendo,346.4,1.0,True,3.5,86,2022-12-05 11:45:58.485229-05:00,Middle Eastern
24,1,25,0.0,1,23,1,1,7047,Valens Restaurant,358.6,2.0,True,3.5,86,2022-12-05 11:45:58.485234-05:00,Comfort Food
24,1,25,0.0,1,23,1,1,7047,Yang Teashop,374.0,1.0,True,3.5,81,2022-12-05 11:45:58.485239-05:00,Barbeque
24,1,25,0.0,1,23,1,1,7047,Panpan Noodle Bar,371.3,1.0,True,3.5,70,2022-12-05 11:45:58.485244-05:00,Barbeque
24,1,25,0.0,1,23,1,1,7047,Bapbo Korean Restaurant,415.6,2.0,True,3.0,162,2022-12-05 11:45:58.485249-05:00,Canadian (New)
24,1,25,0.0,1,23,1,1,7047,Kyoto House Japanese Restaurant,418.0,2.0,True,3.0,310,2022-12-05 11:45:58.485254-05:00,Ramen
24,1,25,0.0,1,23,1,1,7047,Cafe Plenty,332.9,1.0,True,4.0,37,2022-12-05 11:45:58.485258-05:00,Chinese
24,1,25,0.0,1,23,1,1,7047,Bread & Bowl,204.6,2.0,True,3.5,38,2022-12-05 11:45:58.485263-05:00,Venezuelan
24,1,25,0.0,1,23,1,1,7047,Soya Mandarin Kitchen,393.3,3.0,True,4.5,27,2022-12-05 11:45:58.485268-05:00,Indian
24,1,25,0.0,1,23,1,1,7047,Avenue Café + Bistro,300.5,2.0,True,4.0,36,2022-12-05 11:45:58.485273-05:00,Coffee Roasteries
24,1,25,0.0,1,23,1,1,7047,Jimmy's Coffee,336.7,1.0,True,4.0,25,2022-12-05 11:45:58.485277-05:00,Ramen
24,1,25,0.0,1,23,1,1,7047,Wah Too Seafood Restaurant,370.3,2.0,True,4.0,31,2022-12-05 11:45:58.485282-05:00,Parks
24,1,25,0.0,1,23,1,1,7047,Matagali Restaurant,356.7,2.0,True,3.5,55,2022-12-05 11:45:58.485287-05:00,Japanese
24,1,25,0.0,1,23,1,1,7047,Maezo Indian Cuisine,326.6,3.0,True,5.0,10,2022-12-05 11:45:58.485292-05:00,Seafood
24,1,25,0.0,1,23,1,1,7047,Silk Road Kabob House,367.1,1.0,True,4.0,36,2022-12-05 11:45:58.485297-05:00,Coffee Roasteries
24,1,25,0.0,1,23,1,1,7047,New Treasure,381.9,1.0,True,3.5,64,2022-12-05 11:45:58.485301-05:00,Mexican
24,1,25,0.0,1,23,1,1,7047,Evergreen Thai Restaurant,378.7,2.0,True,3.0,80,2022-12-05 11:45:58.485306-05:00,Japanese
24,1,25,0.0,1,23,1,1,7047,Kuni Sushi Ya,365.3,2.0,True,3.0,117,2022-12-05 11:45:58.485310-05:00,Botanical Gardens
24,1,25,0.0,1,23,1,1,7047,Pho Orchid,389.9,1.0,True,2.5,124,2022-12-05 11:45:58.485315-05:00,Japanese
24,1,25,0.0,1,23,1,1,7047,FLOCK rotisserie + greens,178.0,2.0,True,3.5,18,2022-12-05 11:45:58.485320-05:00,Japanese
24,1,25,0.0,1,23,1,1,7047,Sushi & Bento,365.5,2.0,True,2.5,81,2022-12-05 11:45:58.485324-05:00,Japanese
2,20,22,,0,2,1,1,7041,GB Hand-pulled Noodles,78.5,2.0,True,4.0,569,2022-12-05 11:45:59.145616-05:00,Burgers
2,20,22,,0,2,1,1,7041,Blaze Pizza,217.8,2.0,True,4.5,578,2022-12-05 11:45:59.145634-05:00,Chicken Shop
2,20,22,,0,2,1,1,7041,Uncle Tetsu's Japanese Cheesecake,67.9,1.0,True,3.5,1158,2022-12-05 11:45:59.145638-05:00,Burgers
2,20,22,,0,2,1,1,7041,Salad King Restaurant,120.7,2.0,True,3.5,1013,2022-12-05 11:45:59.145643-05:00,Canadian (New)
